country_code,industry_code,nace_r2_code,year,entity,year_int,ln_hours,ln_robots,ln_robots_lag1,ln_va,ln_cap,ln_gdp,unemployment,adjcov,coord,adjcov_c,high_coord,coord_pre,has_coord,coord_pre_c,adjcov_pre,has_adjcov,adjcov_pre_c,ud_pre,has_ud,ud_pre_c,wstat_pre,has_wstat,wstat_pre_c,wc_pre,has_wc,wc_pre_binary,spa_signed_pre,has_spa_signed,spa_signed_pre_binary,high_coord_pre,bucket,bucket_name,robot_wrkr_stock_95,LAB_QI,VA_PYP,CAP_QI
DK,16,C16-C18,2010,DK_16,2010,4.755584799945613,3.1986731175506815,3.192825147668258,9.302791924341095,4.813262372002043,12.40258429504767,7.7,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,24.5,116.231605529785,10968.6,123.132667541504
DK,16,C16-C18,2011,DK_16,2011,4.717424320652824,3.119844444262022,3.1986731175506815,9.304322397446612,4.758449340081251,12.415607213276203,7.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,22.642857142857142,111.87971496582,10985.4,116.565032958984
DK,16,C16-C18,2012,DK_16,2012,4.673054981220137,3.054674809187441,3.119844444262022,9.199976855773704,4.699437230474135,12.415552877372448,7.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,21.214285714285715,107.024200439453,9896.9,109.885314941406
DK,16,C16-C18,2013,DK_16,2013,4.610624491944343,2.925463077707435,3.054674809187441,9.204020443231364,4.66026613947075,12.429383782801072,7.4,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,18.642857142857142,100.546920776367,9937.0,105.664199829102
DK,16,C16-C18,2014,DK_16,2014,4.611695708121982,2.8982769374032777,2.925463077707435,9.265642619760838,4.6360008065765905,12.442082667664906,6.9,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,18.142857142857142,100.654685974121,10568.6,103.131080627441
DK,16,C16-C18,2015,DK_16,2015,4.605170185988092,2.712800803860808,2.8982769374032777,9.216968358266405,4.605170185988092,12.462908579979183,6.3,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,15.071428571428571,100.0,10066.5,100.0
DK,16,C16-C18,2016,DK_16,2016,4.607534180321813,2.5142342648825204,2.712800803860808,9.1584468975166,4.5556608187045295,12.493176050586268,6.0,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,12.357142857142858,100.236679077148,9494.3,95.1696243286133
DK,16,C16-C18,2017,DK_16,2017,4.619564156101236,2.302585092994046,2.5142342648825204,9.277821434589104,4.540844207365926,12.5232830585945,5.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,10.0,101.449806213379,10698.1,93.7699279785156
DK,16,C16-C18,2018,DK_16,2018,4.599994998317315,2.088330489097082,2.302585092994046,9.202973301630616,4.509835469749938,12.54171239287118,5.1,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,8.071428571428571,99.4838180541992,9926.6,90.9068603515625
DK,16,C16-C18,2019,DK_16,2019,4.579462537778177,2.0243817644968085,2.088330489097082,9.215347813786725,4.4407146577974475,12.558681484055208,5.0,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,7.571428571428571,97.4619979858398,10050.2,84.8355484008789
DK,17-18,C16-C18,2005,DK_17-18,2005,5.089711395182813,-0.7178397931503169,-1.148622709242771,9.600949000407663,5.016122126299053,12.394806516092986,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,0.4878048780487805,162.343002319336,14778.8,150.825286865234
DK,17-18,C16-C18,2006,DK_17-18,2006,5.057615630791302,-0.578077850775158,-0.7178397931503169,9.632183950988995,4.998913726950716,12.432261156246554,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,0.5609756097560976,157.215209960938,15247.7,148.252029418945
DK,17-18,C16-C18,2007,DK_17-18,2007,5.048106270063954,-0.3813675565291038,-0.578077850775158,9.557130622907536,4.960429975014553,12.442084642094851,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,0.6829268292682927,155.727279663086,14145.2,142.655120849609
DK,17-18,C16-C18,2008,DK_17-18,2008,5.019179418056927,-0.2478361639045812,-0.3813675565291038,9.549273862938731,4.924719064727703,12.437904345341812,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,0.7804878048780488,151.287109375,14034.5,137.650665283203
DK,17-18,C16-C18,2009,DK_17-18,2009,4.850563391163319,-0.1872115420881464,-0.2478361639045812,9.316221751960631,4.865396052618335,12.38687930544706,6.4,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,0.8292682926829268,127.812377929688,11116.9,129.722305297852
DK,17-18,C16-C18,2010,DK_17-18,2010,4.755584799945613,-0.1026541540600832,-0.1872115420881464,9.302791924341095,4.813262372002043,12.40258429504767,7.7,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,0.902439024390244,116.231605529785,10968.6,123.132667541504
DK,17-18,C16-C18,2011,DK_17-18,2011,4.717424320652824,-0.0759859069779219,-0.1026541540600832,9.304322397446612,4.758449340081251,12.415607213276203,7.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,0.926829268292683,111.87971496582,10985.4,116.565032958984
DK,17-18,C16-C18,2012,DK_17-18,2012,4.673054981220137,0.157628944203583,-0.0759859069779219,9.199976855773704,4.699437230474135,12.415552877372448,7.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,1.170731707317073,107.024200439453,9896.9,109.885314941406
DK,17-18,C16-C18,2013,DK_17-18,2013,4.610624491944343,0.2182535660200179,0.157628944203583,9.204020443231364,4.66026613947075,12.429383782801072,7.4,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,1.2439024390243902,100.546920776367,9937.0,105.664199829102
DK,17-18,C16-C18,2014,DK_17-18,2014,4.611695708121982,0.3117796240308416,0.2182535660200179,9.265642619760838,4.6360008065765905,12.442082667664906,6.9,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,1.3658536585365857,100.654685974121,10568.6,103.131080627441
DK,17-18,C16-C18,2015,DK_17-18,2015,4.605170185988092,0.3973017974690034,0.3117796240308416,9.216968358266405,4.605170185988092,12.462908579979183,6.3,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,1.4878048780487805,100.0,10066.5,100.0
DK,17-18,C16-C18,2016,DK_17-18,2016,4.607534180321813,0.256719846847814,0.3973017974690034,9.1584468975166,4.5556608187045295,12.493176050586268,6.0,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,1.2926829268292683,100.236679077148,9494.3,95.1696243286133
DK,17-18,C16-C18,2017,DK_17-18,2017,4.619564156101236,0.1150693297847872,0.256719846847814,9.277821434589104,4.540844207365926,12.5232830585945,5.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,1.1219512195121952,101.449806213379,10698.1,93.7699279785156
DK,17-18,C16-C18,2018,DK_17-18,2018,4.599994998317315,0.1782482314063185,0.1150693297847872,9.202973301630616,4.509835469749938,12.54171239287118,5.1,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,1.195121951219512,99.4838180541992,9926.6,90.9068603515625
DK,17-18,C16-C18,2019,DK_17-18,2019,4.579462537778177,0.2376716518771195,0.1782482314063185,9.215347813786725,4.4407146577974475,12.558681484055208,5.0,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,5.0,Low-tech / traditional,1.2682926829268293,97.4619979858398,10050.2,84.8355484008789
DK,19,C19,2005,DK_19,2005,4.956550299004472,-0.3285040669720361,-1.6094379124341005,6.531023389696845,4.589698096038236,12.394806516092986,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,0.72,142.102737426758,686.1,98.4646987915039
DK,19,C19,2006,DK_19,2006,5.291113748304935,0.3920420877760237,-0.3285040669720361,6.509216130944706,4.542969993281563,12.432261156246554,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,1.48,198.564453125,671.3,93.9694747924805
DK,19,C19,2007,DK_19,2007,5.152488818816867,0.8241754429663494,0.3920420877760237,6.593592329280758,4.516781379287875,12.442084642094851,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,2.28,172.861175537109,730.4,91.5404891967773
DK,19,C19,2008,DK_19,2008,5.123561902150134,1.4350845252893227,0.8241754429663494,7.545019702294408,4.479280679645995,12.437904345341812,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,4.2,167.932464599609,1891.3,88.1712265014648
DK,19,C19,2009,DK_19,2009,4.756050010747352,1.6174060820832772,1.4350845252893227,7.7586324403079665,4.438137137425131,12.38687930544706,6.4,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,5.04,116.285690307617,2341.7,84.6171646118164
DK,19,C19,2010,DK_19,2010,4.725137994205678,1.8180767775454283,1.6174060820832772,-2.3025850929940455,4.414653427427463,12.40258429504767,7.7,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,6.16,112.746055603027,-1252.3,82.653190612793
DK,19,C19,2011,DK_19,2011,4.801821486925645,2.012232791986386,1.8180767775454283,-2.3025850929940455,4.40889265676017,12.415607213276203,7.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,7.48,121.731948852539,-128.4,82.1784133911133
DK,19,C19,2012,DK_19,2012,4.753493964026696,2.1564025828159643,2.012232791986386,-2.3025850929940455,4.718132593285993,12.415552877372448,7.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,8.64,115.988838195801,-6495.5,111.958984375
DK,19,C19,2013,DK_19,2013,4.762921987685484,2.2491843162669305,2.1564025828159643,7.165570751827624,4.635862754761223,12.429383782801072,7.4,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,9.48,117.087554931641,1294.1,103.116844177246
DK,19,C19,2014,DK_19,2014,4.853334873476241,2.3832429960115,2.2491843162669305,-2.3025850929940455,4.663208458271647,12.442082667664906,6.9,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,10.84,128.167098999023,-491.7,105.975555419922
DK,19,C19,2015,DK_19,2015,4.605170185988092,2.494856980641168,2.3832429960115,6.741582623927553,4.605170185988092,12.462908579979183,6.3,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,12.12,100.0,846.9,100.0
DK,19,C19,2016,DK_19,2016,4.425477068790932,2.5680215564985067,2.494856980641168,7.64840608218605,4.607258610400369,12.493176050586268,6.0,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,13.04,83.5526580810547,2097.3,100.209060668945
DK,19,C19,2017,DK_19,2017,4.448061810580987,2.6973262377392344,2.5680215564985067,8.108833899194737,4.607448472510348,12.5232830585945,5.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,14.84,85.4611434936523,3323.7,100.228088378906
DK,19,C19,2018,DK_19,2018,4.4360912157686165,2.747270914255491,2.6973262377392344,7.362264487269224,4.576258783086117,12.54171239287118,5.1,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,15.6,84.444221496582,1575.4,97.1502532958984
DK,19,C19,2019,DK_19,2019,4.5002190307040495,2.772588722239781,2.747270914255491,6.300602291589053,4.525484978694043,12.558681484055208,5.0,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,16.0,90.0368499755859,544.9,92.3406982421875
DK,19-22,C20-C21,1997,DK_19-22,1997,4.34786384077069,0.1670540846631664,-0.3184537311185346,9.981670069588937,3.662008837486484,12.23688648512548,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,1.181818181818182,77.3131332397461,21626.4,38.9394874572754
DK,19-22,C20-C21,1998,DK_19-22,1998,4.374273900496016,0.5198754592859087,0.1670540846631664,10.024558510380835,3.726488865833124,12.259883044350705,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,1.681818181818182,79.3821792602539,22574.1,41.5330238342285
DK,19-22,C20-C21,1999,DK_19-22,1999,4.379093125477227,0.7044467358138787,0.5198754592859087,10.13720698158251,3.78101484627426,12.289124360060049,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,2.022727272727273,79.7656631469727,25265.8,43.8605308532715
DK,19-22,C20-C21,2000,DK_19-22,2000,4.3519664946635,1.0360919316867758,0.7044467358138787,10.186483662997194,3.828644547755784,12.325688223277377,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,2.8181818181818183,77.630973815918,26542.0,46.0001449584961
DK,19-22,C20-C21,2001,DK_19-22,2001,4.45534243692307,1.265666373331276,1.0360919316867758,10.2865025318067,3.9158617583501942,12.335143291300485,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,3.5454545454545454,86.0856246948242,29334.0,50.1923065185547
DK,19-22,C20-C21,2002,DK_19-22,2002,4.441084477975815,1.5141277326297755,1.265666373331276,10.131451467208784,3.9331967865110378,12.339698408701656,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,4.545454545454546,84.8669281005859,25120.8,51.0699768066406
DK,19-22,C20-C21,2003,DK_19-22,2003,4.486020956435798,1.6711314814394402,1.5141277326297755,10.298518412722144,4.021636503505942,12.344099605432426,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,5.318181818181818,88.7675323486328,29688.6,55.7923355102539
DK,19-22,C20-C21,2004,DK_19-22,2004,4.492893754485008,1.81792918696144,1.6711314814394402,10.298895590761385,4.056507585680898,12.371484536377038,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,6.159090909090909,89.3797149658203,29699.8,57.7721939086914
DK,19-22,C20-C21,2005,DK_19-22,2005,4.490575611891234,2.0088239744658827,1.81792918696144,10.387415659696464,4.142279565904761,12.394806516092986,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,7.454545454545454,89.1727600097656,32448.7,62.9461479187012
DK,19-22,C20-C21,2006,DK_19-22,2006,4.421372748136823,2.187072205872201,2.0088239744658827,10.339575621387372,4.165644374893728,12.432261156246554,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,8.909090909090908,83.2104339599609,30932.9,64.4341888427734
DK,19-22,C20-C21,2007,DK_19-22,2007,4.433504543366819,2.38332685697008,2.187072205872201,10.335000452125785,4.201550869390922,12.442084642094851,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,10.840909090909092,84.22607421875,30791.7,66.7898330688477
DK,19-22,C20-C21,2008,DK_19-22,2008,4.404577188652111,2.5347784798281734,2.38332685697008,10.414012130992528,4.26629418372948,12.437904345341812,,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,12.613636363636363,81.8245391845703,33323.3,71.257080078125
DK,19-22,C20-C21,2009,DK_19-22,2009,4.4391736626373115,2.55263609722818,2.5347784798281734,10.468645099377886,4.338755608177356,12.38687930544706,6.4,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,12.840909090909092,84.7049179077148,35194.5,76.6121444702148
DK,19-22,C20-C21,2010,DK_19-22,2010,4.4207142118318945,2.619384564016554,2.55263609722818,10.67151026774118,4.3945246922442704,12.40258429504767,7.7,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,13.727272727272728,83.1556549072266,43110.0,81.0061187744141
DK,19-22,C20-C21,2011,DK_19-22,2011,4.4410056340382695,2.7019711550258276,2.619384564016554,10.829098713946967,4.42735497037947,12.415607213276203,7.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,14.909090909090908,84.860237121582,50468.2,83.7097091674805
DK,19-22,C20-C21,2012,DK_19-22,2012,4.449661913397452,2.7880929087757464,2.7019711550258276,10.99187103824798,4.475737351259653,12.415552877372448,7.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,16.25,85.5979995727539,59389.4,87.8593597412109
DK,19-22,C20-C21,2013,DK_19-22,2013,4.481235109452524,2.8763855159214247,2.7880929087757464,10.999476402997525,4.511209978045465,12.429383782801072,7.4,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,17.75,88.3437194824219,59842.8,91.0318984985352
DK,19-22,C20-C21,2014,DK_19-22,2014,4.51075059307505,3.0182051294060495,2.8763855159214247,11.053606946066031,4.5456837416184595,12.442082667664906,6.9,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,20.454545454545453,90.9900894165039,63171.4,94.2248306274414
DK,19-22,C20-C21,2015,DK_19-22,2015,4.605170185988092,3.1165410301269114,3.0182051294060495,11.174039918658316,4.605170185988092,12.462908579979183,6.3,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,22.568181818181817,100.0,71256.4,100.0
DK,19-22,C20-C21,2016,DK_19-22,2016,4.653745250760431,3.239569320820182,3.1165410301269114,11.365811966000985,4.715732253239661,12.493176050586268,6.0,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,25.522727272727273,104.977416992188,86319.6,111.690567016602
DK,19-22,C20-C21,2017,DK_19-22,2017,4.628538128597901,3.2966782627725206,3.239569320820182,11.482435329172192,4.766152661238707,12.5232830585945,5.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,27.022727272727273,102.364311218262,96997.0,117.466438293457
DK,19-22,C20-C21,2018,DK_19-22,2018,4.605116473608107,3.32568982915401,3.2966782627725206,11.534690870638409,4.808006205952192,12.54171239287118,5.1,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,27.818181818181817,99.99462890625,102200.4,122.487159729004
DK,19-22,C20-C21,2019,DK_19-22,2019,4.603117528358962,3.330579814448202,3.32568982915401,11.628810700943452,4.824206375641083,12.558681484055208,5.0,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,27.954545454545453,99.7949447631836,112286.7,124.487632751465
DK,20,C20-C21,2011,DK_20,2011,4.4410056340382695,-1.7961829327144148,-1.8098970395616747,10.829098713946967,4.42735497037947,12.415607213276203,7.8,82.9,4.0,-4.097301253898536,1.0,4.0,True,0.9119340426511906,82.9,True,-4.097301253898536,74.98333333333333,True,33.96985127707728,,False,,2.0,True,1.0,0.0,True,0.0,1.0,4.0,Process & materials,0.1659310509364189,84.860237121582,50468.2,83.7097091674805
