"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2011","SE",305091,671.291666666667,"2",1943,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",68,67,30509,"99","2","0","0"
"2011","SE",305092,671.291666666667,"4",1960,"2","1","1","3","NA","3","NA","NA","NA","NA","0","NA",51,50,30509,"1","0","0","0"
"2011","SE",305093,671.291666666667,"1",1995,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",16,15,30509,"1","0","0","0"
"2011","SE",305121,671.291666666667,"3",1974,"1","1","4","3","13","3","NA","NA","NA","NA","0","NA",36,36,30512,"0.5","0","0","0"
"2011","SE",305122,671.291666666667,"4",1981,"2","1","NA","3","13","3","NA","NA","NA","NA","NA","NA",30,29,30512,"1","0","0","0"
"2011","SE",305123,671.291666666667,"2",2007,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",3,3,30512,"1","0","0","1"
"2011","SE",305161,671.291666666667,"2",1990,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",21,20,30516,"0.6666666667","0","0","0"
"2011","SE",305162,671.291666666667,"2",1957,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",53,53,30516,"0.7285714286","0","0","1"
"2011","SE",305163,671.291666666667,"3",1958,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",53,52,30516,"99","1","0","100"
"2011","SE",305201,671.291666666667,"3",1970,"1","1","1","4","13","3","NA","NA","NA","0","NA","NA",41,40,30520,"0.3888888889","0","0","100"
"2011","SE",305202,671.291666666667,"4",1986,"2","1","4","4","13","3","NA","NA","NA","0","NA","0",24,24,30520,"0","0","0","0"
"2011","SE",305203,671.291666666667,"4",1983,"2","1","NA","3","13","3","NA","NA","6","NA","NA","NA",27,27,30520,"99","0","0","0"
"2011","SE",305381,671.291666666667,"4",1976,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",34,34,30538,"0.8333333333","0","0","0"
"2011","SE",305382,671.291666666667,"1",1976,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",34,34,30538,"0.5416666667","2","0","0"
"2011","SE",305383,671.291666666667,"2",2007,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",3,3,30538,"1","0","0","0"
"2011","SE",305401,671.291666666667,"4",1974,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",37,36,30540,"1","0","0","100"
"2011","SE",305402,671.291666666667,"2",1975,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",36,35,30540,"0","2","0","0"
"2011","SE",305403,671.291666666667,"2",2008,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",2,2,30540,"99","0","0","0"
"2011","SE",305521,671.291666666667,"1",1959,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",52,51,30552,"1","2","0","0"
"2011","SE",305522,671.291666666667,"1",1955,"1","1","3","3","NA","3","NA","NA","NA","0","NA","NA",55,55,30552,"99","0","0","0"
"2011","SE",305523,671.291666666667,"1",1990,"1","1","1","3","13","NA","NA","30","NA","40","0","NA",21,20,30552,"99","0","0","0"
"2011","SE",305531,671.291666666667,"2",1993,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",17,17,30553,"99","0","0","0"
"2011","SE",305532,671.291666666667,"2",1990,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",20,20,30553,"0.847096106","0","0","0"
"2011","SE",305533,671.291666666667,"4",1970,"2","1","1","2","13","3","NA","NA","NA","15","NA","NA",40,40,30553,"0","0","0","0"
"2011","SE",305551,671.291666666667,"2",1968,"2","1","1","3","13","3","NA","NA","20","NA","NA","NA",43,42,30555,"0.8125","0","0","0"
"2011","SE",305552,671.291666666667,"3",1995,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",15,15,30555,"0.7285714286","1","0","0"
"2011","SE",305553,671.291666666667,"1",1995,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",16,15,30555,"0","0","0","0"
"2011","SE",305661,671.291666666667,"1",1984,"2","1","1","4","13","3","NA","NA","NA","NA","0","NA",26,26,30566,"1","0","0","111"
"2011","SE",305662,671.291666666667,"4",1977,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",34,33,30566,"0.4571428571","0","0","0"
"2011","SE",305663,671.291666666667,"2",2006,"2","1","1","2","NA","3","NA","30","NA","NA","NA","0",5,4,30566,"1","2","0","0"
"2011","SE",305941,671.291666666667,"4",1948,"1","1","1","4","NA","3","NA","NA","0","NA","NA","NA",62,62,30594,"99","2","0","0"
"2011","SE",305942,671.291666666667,"1",1967,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",43,43,30594,"1","2","0","100"
"2011","SE",305943,671.291666666667,"1",2004,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",7,6,30594,"99","0","0","101"
"2011","SE",306381,671.291666666667,"4",1952,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",58,58,30638,"99","0","0","0"
"2011","SE",306382,671.291666666667,"4",1948,"2","1","1","2","NA","3","NA","NA","NA","0","NA","NA",63,62,30638,"99","2","0","0"
"2011","SE",306383,671.291666666667,"1",1991,"2","1","4","4","NA","3","NA","NA","NA","NA","0","NA",19,19,30638,"99","0","1","0"
"2011","SE",306661,671.291666666667,"2",1977,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",33,33,30666,"99","0","0","100"
"2011","SE",306662,671.291666666667,"1",1975,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",35,35,30666,"1","0","0","0"
"2011","SE",306663,671.291666666667,"1",2008,"1","1","1","4","NA","NA","NA","NA","NA","0","0","NA",2,2,30666,"0.980952381","1","0","0"
"2011","SE",306901,671.291666666667,"3",1970,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","0",40,40,30690,"99","0","0","100"
"2011","SE",306902,671.291666666667,"2",2001,"1","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",10,9,30690,"1","0","0","0"
"2011","SE",306903,671.291666666667,"3",2003,"2","1","3","3","13","NA","NA","30","NA","NA","NA","0",8,7,30690,"1","2","0","0"
"2011","SE",306921,671.291666666667,"2",1986,"2","1","1","3","13","3","15","NA","NA","NA","NA","NA",25,24,30692,"1","0","0","100"
"2011","SE",306922,671.291666666667,"4",1963,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",47,47,30692,"0.6666666667","0","0","0"
"2011","SE",306923,671.291666666667,"1",1952,"1","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",59,58,30692,"0","0","0","0"
"2011","SE",307211,671.291666666667,"4",1967,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",43,43,30721,"1","0","0","0"
"2011","SE",307212,671.291666666667,"3",2003,"2","1","1","4","13","3","NA","NA","NA","NA","NA","0",7,7,30721,"0.8707168158","0","0","101"
"2011","SE",307213,671.291666666667,"1",2003,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",8,7,30721,"1","0","0","0"
"2011","SE",307301,671.291666666667,"1",1981,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",29,29,30730,"0.9571428571","0","0","0"
"2011","SE",307302,671.291666666667,"1",1986,"2","1","1","4","13","3","NA","NA","NA","NA","0","NA",24,24,30730,"1","0","0","0"
"2011","SE",307303,671.291666666667,"2",2009,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",1,1,30730,"1","2","0","0"
"2011","SE",307351,671.291666666667,"3",1966,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",45,44,30735,"0.8245118529","2","0","0"
"2011","SE",307352,671.291666666667,"4",1967,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",44,43,30735,"1","0","0","0"
"2011","SE",307353,671.291666666667,"2",2003,"1","1","4","2","13","5","NA","NA","NA","NA","NA","0",8,7,30735,"1","0","0","0"
"2011","SE",307881,671.291666666667,"1",1980,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",31,30,30788,"1","0","0","0"
"2011","SE",307882,671.291666666667,"2",1986,"2","1","4","3","13","3","NA","NA","22","NA","NA","NA",24,24,30788,"1","0","0","0"
"2011","SE",307883,671.291666666667,"3",2008,"2","1","4","3","NA","3","NA","NA","NA","NA","0","NA",3,2,30788,"1","0","0","0"
"2011","SE",307891,671.291666666667,"4",1954,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",56,56,30789,"99","0","0","0"
"2011","SE",307892,671.291666666667,"4",1955,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",55,55,30789,"0.5968253968","0","0","101"
"2011","SE",307893,671.291666666667,"2",1982,"1","1","3","3","NA","NA","NA","NA","NA","NA","NA","NA",29,28,30789,"1","1","0","0"
"2011","SE",308011,671.291666666667,"2",1968,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",43,42,30801,"1","2","0","0"
"2011","SE",308012,671.291666666667,"4",2001,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",10,9,30801,"99","0","1","0"
"2011","SE",308013,671.291666666667,"4",2003,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",7,7,30801,"1","0","0","0"
"2011","SE",308151,671.291666666667,"2",1940,"1","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",70,70,30815,"1","0","0","1"
"2011","SE",308152,671.291666666667,"4",1941,"2","1","1","3","13","3","15","NA","NA","NA","NA","NA",69,69,30815,"1","2","0","0"
"2011","SE",308153,671.291666666667,"4",1976,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",34,34,30815,"0.7285714286","0","0","0"
"2011","SE",308171,671.291666666667,"4",1963,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",48,47,30817,"99","0","0","0"
"2011","SE",308172,671.291666666667,"1",1959,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",51,51,30817,"0.7634920635","0","0","0"
"2011","SE",308173,671.291666666667,"3",1990,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",21,20,30817,"1","0","0","0"
"2011","SE",308201,671.291666666667,"2",1956,"1","1","4","2","13","NA","NA","NA","0","NA","NA","NA",55,54,30820,"0.8777938767","0","0","0"
"2011","SE",308202,671.291666666667,"3",1991,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",20,19,30820,"99","0","0","0"
"2011","SE",308203,671.291666666667,"3",1991,"1","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",19,19,30820,"0.7285714286","0","0","0"
"2011","SE",308231,671.291666666667,"3",1988,"1","1","1","4","13","3","NA","NA","NA","NA","0","NA",23,22,30823,"1","0","0","0"
"2011","SE",308232,671.291666666667,"1",1954,"1","1","4","3","NA","3","15","NA","20","NA","NA","NA",57,56,30823,"0.7285714286","2","0","100"
"2011","SE",308233,671.291666666667,"2",1960,"2","1","4","4","13","3","NA","NA","NA","0","NA","0",50,50,30823,"0.2857142857","2","0","0"
"2011","SE",309001,671.291666666667,"1",1967,"2","1","2","2","13","3","NA","NA","NA","NA","NA","NA",44,43,30900,"99","0","0","0"
"2011","SE",309002,671.291666666667,"2",1965,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",46,45,30900,"0.7916666667","0","0","0"
"2011","SE",309003,671.291666666667,"1",1990,"1","1","1","3","NA","3","NA","30","NA","NA","NA","NA",21,20,30900,"0.7285714286","0","0","0"
"2011","SE",309141,671.291666666667,"2",1979,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",31,31,30914,"1","0","0","0"
"2011","SE",309142,671.291666666667,"1",1974,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",37,36,30914,"0","0","0","0"
"2011","SE",309143,671.291666666667,"1",2009,"1","1","3","2","13","5","NA","30","NA","NA","NA","0",2,1,30914,"0.762980829","0","0","0"
"2011","SE",309891,671.291666666667,"1",1956,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",55,54,30989,"0.9428571429","0","0","0"
"2011","SE",309892,671.291666666667,"3",1965,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",46,45,30989,"99","0","0","111"
"2011","SE",309893,671.291666666667,"3",2003,"1","1","1","4","NA","3","15","NA","NA","NA","NA","NA",7,7,30989,"0.7285714286","0","0","0"
"2011","SE",309894,671.291666666667,"2",2006,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",4,4,30989,"0.5","2","0","0"
"2011","SE",309921,671.291666666667,"3",1983,"2","1","1","3","NA","NA","NA","NA","NA","NA","NA","0",27,27,30992,"99","0","0","101"
"2011","SE",309922,671.291666666667,"1",1981,"1","1","4","4","13","3","NA","30","NA","0","NA","0",30,29,30992,"1","0","0","0"
"2011","SE",309923,671.291666666667,"3",1956,"2","1","3","4","13","3","NA","NA","NA","NA","NA","0",55,54,30992,"1","0","0","0"
"2011","SE",309924,671.291666666667,"4",1954,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",56,56,30992,"99","0","0","101"
"2011","SE",309941,671.291666666667,"2",1990,"1","1","1","3","13","1","NA","NA","NA","NA","0","NA",21,20,30994,"0.7285714286","2","0","101"
"2011","SE",309942,671.291666666667,"3",1963,"1","1","4","4","13","3","NA","NA","NA","15","NA","NA",47,47,30994,"1","0","0","100"
"2011","SE",309943,671.291666666667,"2",1965,"2","1","1","4","13","3","NA","NA","NA","15","NA","NA",46,45,30994,"0.7285714286","0","0","0"
"2011","SE",309944,671.291666666667,"2",1993,"1","1","4","2","13","3","NA","NA","NA","0","0","NA",17,17,30994,"1","0","0","0"
"2011","SE",309961,671.291666666667,"1",1979,"2","1","3","4","13","3","NA","NA","NA","NA","NA","0",31,31,30996,"0.6666666667","2","0","0"
"2011","SE",309962,671.291666666667,"1",1971,"1","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",39,39,30996,"0.4428571429","0","0","0"
"2011","SE",309963,671.291666666667,"1",1999,"2","1","1","2","13","3","NA","NA","NA","40","0","NA",12,11,30996,"99","1","0","0"
"2011","SE",309964,671.291666666667,"4",2008,"2","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",3,2,30996,"0.7285714286","0","0","0"
"2011","SE",309991,671.291666666667,"1",1980,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",30,30,30999,"1","0","0","0"
"2011","SE",309992,671.291666666667,"3",1981,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",29,29,30999,"0.727246633","0","0","0"
"2011","SE",309993,671.291666666667,"1",2007,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",3,3,30999,"1","0","0","0"
"2011","SE",309994,671.291666666667,"4",2009,"1","1","1","3","13","3","NA","NA","NA","NA","0","0",2,1,30999,"0.9166666667","0","0","0"
"2011","SE",310341,671.291666666667,"2",1969,"2","1","4","4","13","3","NA","NA","NA","NA","0","NA",42,41,31034,"0.6666666667","0","0","0"
"2011","SE",310342,671.291666666667,"4",1958,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",52,52,31034,"0.7285714286","0","0","100"
"2011","SE",310343,671.291666666667,"1",1993,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",17,17,31034,"99","0","0","0"
"2011","SE",310344,671.291666666667,"1",1996,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",14,14,31034,"0.7285714286","2","0","0"
"2011","SE",310451,671.291666666667,"3",1963,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",47,47,31045,"0.7285714286","1","0","0"
"2011","SE",310452,671.291666666667,"4",1964,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",47,46,31045,"1","0","0","0"
"2011","SE",310453,671.291666666667,"4",1992,"2","1","2","2","13","5","NA","NA","NA","0","NA","NA",18,18,31045,"0.6523809524","0","0","0"
"2011","SE",310454,671.291666666667,"3",1995,"1","1","1","4","13","NA","NA","NA","15","NA","NA","0",16,15,31045,"0.5320316078","0","0","0"
"2011","SE",310541,671.291666666667,"1",1972,"1","1","3","3","13","3","NA","NA","12","NA","NA","NA",39,38,31054,"0.25","1","0","0"
"2011","SE",310542,671.291666666667,"1",1974,"2","1","2","2","13","3","NA","NA","NA","NA","0","NA",36,36,31054,"99","0","0","0"
"2011","SE",310543,671.291666666667,"4",2006,"2","1","1","2","13","3","NA","30","NA","NA","NA","NA",4,4,31054,"99","1","0","0"
"2011","SE",310544,671.291666666667,"2",2009,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",2,1,31054,"0.819047619","0","0","0"
"2011","SE",310761,671.291666666667,"3",1969,"1","1","4","2","13","3","NA","NA","0","NA","NA","NA",42,41,31076,"99","0","0","0"
"2011","SE",310762,671.291666666667,"4",1969,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",42,41,31076,"0.5","0","0","0"
"2011","SE",310763,671.291666666667,"1",1995,"2","1","2","4","13","3","NA","NA","NA","NA","NA","NA",15,15,31076,"1","2","0","0"
"2011","SE",310764,671.291666666667,"4",1997,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",14,13,31076,"1","0","0","0"
"2011","SE",310781,671.291666666667,"1",1951,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","0",60,59,31078,"99","2","0","0"
"2011","SE",310782,671.291666666667,"4",1952,"2","1","1","3","13","3","NA","NA","NA","0","0","NA",59,58,31078,"1","2","0","0"
"2011","SE",310783,671.291666666667,"1",1994,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",16,16,31078,"99","0","0","0"
"2011","SE",310784,671.291666666667,"2",1988,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",23,22,31078,"1","0","0","0"
"2011","SE",311081,671.291666666667,"3",1973,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",37,37,31108,"99","0","0","0"
"2011","SE",311082,671.291666666667,"4",1973,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",37,37,31108,"99","0","0","0"
"2011","SE",311083,671.291666666667,"1",2003,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",7,7,31108,"1","2","0","0"
"2011","SE",311084,671.291666666667,"3",2004,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",7,6,31108,"0.8707168158","0","0","0"
"2011","SE",311201,671.291666666667,"4",1992,"1","1","1","2","13","3","NA","NA","NA","NA","NA","0",18,18,31120,"1","0","0","0"
"2011","SE",311202,671.291666666667,"4",1951,"2","1","4","4","13","3","NA","NA","NA","0","NA","NA",60,59,31120,"1","2","0","0"
"2011","SE",311203,671.291666666667,"2",1954,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",56,56,31120,"0.7285714286","0","0","0"
"2011","SE",311204,671.291666666667,"4",1991,"2","1","1","2","13","3","NA","NA","NA","35","0","NA",20,19,31120,"1","0","0","0"
"2011","SE",311341,671.291666666667,"4",1975,"2","1","4","3","13","NA","NA","NA","15","NA","NA","0",35,35,31134,"99","0","0","100"
"2011","SE",311342,671.291666666667,"3",1976,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",34,34,31134,"1","2","0","100"
"2011","SE",311343,671.291666666667,"3",2002,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",9,8,31134,"0.1523809524","0","0","0"
"2011","SE",311344,671.291666666667,"2",2005,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",6,5,31134,"99","1","0","0"
"2011","SE",311361,671.291666666667,"4",1973,"1","1","1","2","13","5","15","NA","NA","40","NA","NA",38,37,31136,"0.762980829","2","0","0"
"2011","SE",311362,671.291666666667,"4",1973,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",38,37,31136,"0.4571428571","0","0","0"
"2011","SE",311363,671.291666666667,"3",2003,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",7,7,31136,"0.5","0","0","0"
"2011","SE",311364,671.291666666667,"2",2004,"1","1","1","3","13","3","NA","NA","0","NA","NA","NA",7,6,31136,"1","0","0","0"
"2011","SE",311401,671.291666666667,"1",1964,"1","1","1","2","13","3","NA","NA","NA","NA","NA","0",46,46,31140,"0.7777777778","1","0","0"
"2011","SE",311402,671.291666666667,"2",1964,"2","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",46,46,31140,"99","2","0","100"
"2011","SE",311403,671.291666666667,"2",1995,"2","1","1","4","13","5","NA","NA","NA","40","0","NA",15,15,31140,"99","2","0","0"
"2011","SE",311404,671.291666666667,"3",1999,"1","1","4","2","13","3","NA","NA","0","NA","NA","NA",12,11,31140,"1","0","0","0"
"2011","SE",311561,671.291666666667,"4",1993,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",18,17,31156,"1","2","0","0"
"2011","SE",311562,671.291666666667,"2",1956,"1","1","1","3","13","5","NA","NA","0","NA","NA","NA",54,54,31156,"0.5","0","0","0"
"2011","SE",311563,671.291666666667,"1",1966,"2","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",44,44,31156,"0","2","0","0"
"2011","SE",311564,671.291666666667,"1",1994,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",16,16,31156,"99","0","0","100"
"2011","SE",311601,671.291666666667,"1",1971,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",40,39,31160,"99","0","0","0"
"2011","SE",311602,671.291666666667,"1",1976,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",34,34,31160,"99","0","0","100"
"2011","SE",311603,671.291666666667,"1",2007,"2","1","4","2","13","3","NA","NA","NA","15","NA","NA",4,3,31160,"1","0","0","0"
"2011","SE",311604,671.291666666667,"4",2010,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",0,0,31160,"1","0","0","0"
"2011","SE",311631,671.291666666667,"1",1948,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",63,62,31163,"0.625","2","0","0"
"2011","SE",311632,671.291666666667,"4",1951,"2","1","2","3","13","NA","NA","NA","NA","0","NA","0",60,59,31163,"1","0","0","0"
"2011","SE",311633,671.291666666667,"4",1986,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",24,24,31163,"0.5714285714","0","0","0"
"2011","SE",311634,671.291666666667,"2",1995,"1","1","4","2","NA","5","NA","NA","NA","0","NA","NA",16,15,31163,"99","0","0","0"
"2011","SE",311681,671.291666666667,"3",1971,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",39,39,31168,"99","0","0","101"
"2011","SE",311682,671.291666666667,"2",1961,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",49,49,31168,"1","2","0","0"
"2011","SE",311683,671.291666666667,"2",2000,"1","1","3","2","13","3","NA","30","NA","NA","NA","NA",11,10,31168,"0.8707168158","0","0","0"
"2011","SE",311684,671.291666666667,"4",2004,"2","1","4","3","13","3","NA","30","NA","NA","NA","NA",7,6,31168,"0.4571428571","0","0","0"
"2011","SE",312041,671.291666666667,"1",1970,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",40,40,31204,"99","0","0","0"
"2011","SE",312042,671.291666666667,"4",1962,"1","1","4","3","13","3","NA","30","NA","NA","NA","NA",49,48,31204,"0.75","0","0","0"
"2011","SE",312043,671.291666666667,"3",1998,"2","1","2","4","13","3","NA","NA","NA","0","0","NA",12,12,31204,"1","0","0","0"
"2011","SE",312044,671.291666666667,"4",2001,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",9,9,31204,"0.5804778772","1","0","101"
"2011","SE",312131,671.291666666667,"1",1963,"1","1","2","2","NA","3","NA","30","NA","0","NA","NA",48,47,31213,"99","0","0","0"
"2011","SE",312132,671.291666666667,"1",1976,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",34,34,31213,"99","0","0","0"
"2011","SE",312133,671.291666666667,"3",2004,"1","1","3","2","13","5","NA","NA","NA","0","NA","NA",7,6,31213,"99","0","0","0"
"2011","SE",312134,671.291666666667,"3",2007,"1","1","1","2","13","NA","NA","NA","NA","NA","0","NA",4,3,31213,"1","0","0","0"
"2011","SE",312231,671.291666666667,"2",1977,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",34,33,31223,"1","0","0","100"
"2011","SE",312232,671.291666666667,"1",1978,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",33,32,31223,"1","0","0","0"
"2011","SE",312233,671.291666666667,"3",2008,"2","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA",3,2,31223,"1","0","0","0"
"2011","SE",312234,671.291666666667,"2",2010,"2","1","1","2","13","NA","NA","NA","NA","NA","0","NA",0,0,31223,"1","0","0","0"
"2011","SE",312301,671.291666666667,"4",1965,"1","1","1","4","13","3","NA","NA","NA","NA","NA","0",46,45,31230,"1","0","0","0"
"2011","SE",312302,671.291666666667,"2",1973,"2","1","3","3","13","3","NA","NA","0","NA","NA","NA",38,37,31230,"99","0","0","0"
"2011","SE",312303,671.291666666667,"4",2003,"1","1","1","2","NA","3","NA","NA","NA","NA","0","NA",8,7,31230,"0.5380952381","1","0","0"
"2011","SE",312304,671.291666666667,"3",2007,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",3,3,31230,"1","2","0","0"
"2011","SE",312361,671.291666666667,"3",1976,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",35,34,31236,"1","2","0","0"
"2011","SE",312362,671.291666666667,"2",1976,"2","1","1","2","13","3","NA","30","NA","0","NA","NA",35,34,31236,"99","2","0","0"
"2011","SE",312363,671.291666666667,"2",2006,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",4,4,31236,"1","0","0","0"
"2011","SE",312364,671.291666666667,"1",2008,"1","1","3","4","13","3","NA","NA","NA","NA","NA","0",3,2,31236,"0","2","0","0"
"2011","SE",312461,671.291666666667,"3",1967,"2","1","1","2","NA","3","NA","NA","0","0","NA","0",44,43,31246,"1","0","0","0"
"2011","SE",312462,671.291666666667,"1",1966,"1","1","4","2","13","NA","NA","NA","0","0","NA","0",44,44,31246,"99","0","0","0"
"2011","SE",312463,671.291666666667,"3",1996,"2","1","1","2","13","3","NA","NA","0","NA","NA","NA",15,14,31246,"0.5285714286","0","0","100"
"2011","SE",312464,671.291666666667,"2",1998,"1","1","2","2","13","NA","NA","NA","NA","NA","NA","NA",12,12,31246,"99","0","0","0"
"2011","SE",312551,671.291666666667,"2",1962,"2","1","3","4","13","3","NA","NA","0","15","0","0",49,48,31255,"99","1","0","1"
"2011","SE",312552,671.291666666667,"2",1999,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",12,11,31255,"0.5201194693","2","0","0"
"2011","SE",312553,671.291666666667,"3",2000,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",10,10,31255,"1","1","0","0"
"2011","SE",312554,671.291666666667,"4",1976,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",35,34,31255,"0.7285714286","2","0","0"
"2011","SE",312771,671.291666666667,"4",1965,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",46,45,31277,"99","2","0","0"
"2011","SE",312772,671.291666666667,"2",1989,"1","1","4","2","NA","3","NA","NA","NA","NA","0","NA",21,21,31277,"1","2","0","0"
"2011","SE",312773,671.291666666667,"1",1994,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",16,16,31277,"0.7285714286","0","0","0"
"2011","SE",312774,671.291666666667,"1",1991,"1","1","1","4","13","NA","NA","NA","0","NA","NA","NA",19,19,31277,"1","0","0","0"
"2011","SE",313051,671.291666666667,"3",1962,"1","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",49,48,31305,"99","0","0","0"
"2011","SE",313052,671.291666666667,"1",1966,"2","1","3","2","NA","NA","NA","30","NA","NA","NA","0",44,44,31305,"1","2","0","0"
"2011","SE",313053,671.291666666667,"1",1997,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",14,13,31305,"1","0","0","0"
