"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010"
"2005","SE",12503,"4","2005","80",21107,18689,0,0,,,,,,0,0,0,0,0,120,,0,0,0,2418,"2","2","2","1","1","1","1","1","1","1","1","4","1315.17","3","NA","2","2","2","2","1","1","4","2","1","1402.85","NA","1619.63","1","1","2",1.3,,,,,,
"2005","SE",12510,"2","2005","90",57547,41757,0,0,,,,,,0,0,0,0,0,8482,,0,2406,0,13383,"2","2","NA","1","1","1","1","1","1","1","1","5","NA","3","2","2","2","2","2","3","1","6","2","1","NA","NA","1452.28","1","1","2",1.5,,,,,,
"2005","SE",12511,"4","2005","60",47964,39699,0,0,,,,,,0,0,0,0,0,187,,0,0,0,8266,"2","2","NA","1","1","1","1","1","1","1","1","2","2191.95","1","NA","2","2","2","2","1","2","5","2","1","NA","NA","401.57","1","1","2",1.5,,,,,,
"2005","SE",12513,"3","2005","60",40011,30436,0,0,,,,,,0,0,0,0,0,0,,0,146,0,9429,"2","2","2","1","2","1","1","1","1","1","1","6","1643.96","2","NA","2","2","2","2","1","2","5","2","1","745.26","NA","492.64","1","1","2",1.5,,,,,,
"2005","SE",12537,"3","2005","75",17668,-17881,537,537,,,,,,537,0,0,0,0,343,,0,1265,0,34284,"2","2","NA","1","NA","1","1","1","1","1","1","6","2191.95","1","NA","2","2","2","2","1","1","4","2","1","953.5","NA","461.84","1","1","2",1.5,,,,,,
"2005","SE",12542,"1","2005","80",58896,41826,0,0,,,,,,0,0,0,0,0,19,,0,0,0,17070,"NA","NA","NA","1","1","1","1","1","1","1","1","6","1643.96","3","NA","2","2","2","2","1","2","2","NA","1","NA","NA","652.21","1","1","2",1.5,,,,,,
"2005","SE",12559,"2","2005","55",37689,31713,0,0,,,,,,0,0,0,0,0,14,,0,0,0,5976,"2","2","2","1","1","1","1","1","1","1","1","3","767.18","2","NA","2","2","2","2","3","1","3","2","1","NA","NA","492.64","1","1","2",1.5,,,,,,
"2005","SE",12570,"4","2005","50",51426,37445,0,0,,,,,,0,0,0,0,0,7662,,0,1353,0,12628,"NA","2","NA","1","NA","1","1","1","1","1","1","NA","NA","3","NA","2","2","2","2","1","1","3","2","1","953.5","NA","256.24","1","1","2",1.5,,,,,,
"2005","SE",12588,"1","2005","60",90944,72462,0,0,,,,,,0,0,0,0,0,1024,,0,0,0,18482,"2","2","2","1","1","1","1","1","1","1","1","6","2191.95","3","NA","2","2","2","2","3","1","6","2","1","NA","NA","564.21","1","1","2",1.5,,,,,,
"2005","SE",12603,"1","2005","NA",31600,-1229,0,0,,,,,,0,0,0,0,0,1441,,0,820,0,32008,"2","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","NA","402.11","1","1","2",1.5,,,,,,
"2005","SE",12616,"4","2005","60",64625,42926,0,0,,,,,,0,4421,0,417,0,0,,153,3100,0,18599,"2","2","NA","NA","1","1","1","1","3","1","1","6","2191.95","3","3","2","2","NA","NA","4","2","4","2","1","328.79","NA","351.59","1","1","2",1.5,,,,,,
"2005","SE",12654,"3","2005","60",37033,31632,0,0,,,,,,0,0,0,0,0,407,,0,0,0,5401,"2","2","2","1","1","1","1","1","1","1","1","3","1315.17","3","3","2","2","2","2","1","1","3","2","1","NA","NA","809.93","1","1","2",1.5,,,,,,
"2005","SE",12672,"4","2005","70",64221,41125,0,0,,,,,,0,0,0,0,0,0,,0,1318,0,21778,"2","2","NA","1","1","1","1","1","1","1","1","6","1315.17","2","NA","2","2","2","2","1","2","3","2","1","NA","NA","456.03","1","1","2",1.5,,,,,,
"2005","SE",12673,"4","2005","35",31170,22848,0,0,,,,,,0,0,0,0,0,0,,0,142,0,8180,"2","2","NA","1","1","1","1","1","1","1","1","6","2739.94","1","NA","2","2","2","2","1","1","5","2","1","NA","NA","622.95","1","1","2",1.5,,,,,,
"2005","SE",12674,"3","2005","80",22543,10929,0,0,,,,,,0,1599,0,0,0,5,,0,494,0,11121,"2","2","NA","1","1","1","1","1","1","1","1","3","3835.91","3","3","2","2","2","2","1","1","6","1","1","NA","NA","737.7","1","1","2",1.5,,,,,,
"2005","SE",12706,"4","2005","90",49215,17282,0,0,,,,,,0,0,0,0,0,234,,0,4336,0,27598,"NA","2","2","1","1","1","1","1","1","1","1","4","2191.95","3","2","1","1","2","2","1","1","4","2","1","NA","NA","1619.63","1","1","2",1.5,,,,,,
"2005","SE",12743,"2","2005","60",35687,1074,0,0,,,,,,0,0,0,0,0,272,,0,4968,0,29645,"2","2","NA","2","1","1","1","3","1","3","1","4","767.18","1","NA","2","2","2","2","4","2","6","2","1","NA","NA","401.57","1","1","2",1.5,,,,,,
"2005","SE",12757,"3","2005","50",132470,106991,0,0,,,,,,0,0,0,0,0,0,,0,0,0,25478,"2","2","2","2","1","2","1","1","1","1","1","3","767.18","2","NA","2","2","2","2","1","2","6","2","1","568.48","NA","945.94","1","1","2",1.5,,,,,,
"2005","SE",12760,"2","2005","65",55304,-60993,0,0,,,,,,0,0,0,0,0,13,,0,7511,0,108786,"2","2","2","1","1","1","1","1","3","1","1","6","2191.95","3","NA","2","2","2","2","3","1","6","2","1","NA","NA","461.84","1","1","2",1.5,,,,,,
"2005","SE",12763,"4","2005","30",35736,20638,0,0,,,,,,0,0,0,0,0,0,,0,0,0,15098,"NA","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","1589.16","NA","769.81","1","1","2",1.5,,,,,,
"2005","SE",12769,"3","2005","60",96920,83550,0,0,,,,,,0,0,0,0,0,1590,,0,0,0,13370,"2","2","2","1","1","1","1","1","1","1","1","4","3287.92","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","707.67","1","1","2",1.5,,,,,,
"2005","SE",12783,"1","2005","90",40831,14920,0,0,,,,,,0,0,0,0,0,109,,0,2247,0,23664,"NA","2","NA","1","1","2","1","1","1","3","1","4","1643.96","3","NA","2","2","2","2","2","2","6","2","1","NA","NA","737.7","1","1","2",1.5,,,,,,
"2005","SE",12786,"4","2005","60",27822,27231,0,0,,,,,,0,0,0,0,0,1809,,0,73,0,518,"2","2","NA","1","NA","1","1","1","1","1","1","4","2191.95","3","NA","2","1","2","2","1","1","6","NA","1","328.79","NA","461.84","1","1","2",1.5,,,,,,
"2005","SE",12831,"3","2005","67",28192,15086,0,0,,,,,,0,0,0,0,0,140,,0,2267,0,10839,"2","2","NA","NA","1","1","1","2","1","1","1","4","1643.96","2","3","2","2","2","2","1","1","6","2","1","NA","NA","860.45","1","1","2",1.3,,,,,,
"2005","SE",12834,"1","2005","85",50333,38432,0,0,,,,,,0,0,0,0,0,100,,0,596,0,11305,"2","2","NA","1","1","1","1","1","1","1","1","6","767.18","3","1","2","2","2","2","1","1","5","2","1","NA","NA","962.92","1","1","2",1.5,,,,,,
"2005","SE",12846,"1","2005","60",84523,51414,0,0,,,,,,0,0,0,0,0,243,,0,0,0,33109,"NA","2","NA","1","1","1","1","1","3","1","1","6","NA","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","351.59","1","1","2",1.5,,,,,,
"2005","SE",12864,"3","2005","70",129026,91296,0,0,,,,,,0,0,0,0,0,0,,0,10629,0,27100,"NA","2","NA","NA","NA","1","1","1","1","1","1","6","2191.95","3","NA","2","2","2","2","4","1","5","2","NA","953.5","NA","611.88","1","1","2",1.5,,,,,,
"2005","SE",12874,"3","2005","60",41954,29395,0,0,,,,,,0,0,0,0,0,604,,0,0,0,12560,"1","2","2","1","1","1","1","1","1","1","1","5","1315.17","2","2","2","1","2","2","4","1","4","2","1","NA","NA","753.26","1","1","2",1.5,,,,,,
"2005","SE",12888,"2","2005","60",68096,39924,0,0,,,,,,0,0,0,0,0,4356,,0,634,0,27538,"NA","2","2","1","1","1","1","1","1","1","1","5","3287.92","3","NA","2","2","2","1","1","2","6","2","1","NA","NA","402.11","1","1","2",1.5,,,,,,
"2005","SE",12891,"3","2005","65",160152,147920,0,0,,,,,,0,0,0,0,0,217,,0,1634,0,10599,"2","2","1","1","1","1","1","3","1","1","1","4","2739.94","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","418.55","1","1","2",1.5,,,,,,
"2005","SE",12960,"3","2005","60",32311,15419,0,0,,,,,,0,0,0,0,0,30,,0,0,0,16892,"2","2","2","1","1","2","1","1","3","1","1","3","NA","3","NA","2","2","2","2","4","2","5","2","1","NA","NA","962.7","1","1","2",1.5,,,,,,
"2005","SE",13007,"3","2005","65",28679,17065,0,0,,,,,,0,0,0,0,0,779,,0,1481,0,10134,"2","2","NA","1","1","1","1","1","2","1","1","3","2739.94","1","NA","2","2","2","2","1","1","3","2","1","NA","NA","956.13","1","1","2",1.5,,,,,,
"2005","SE",13019,"3","2005","70",70348,41273,0,0,,,,,,0,0,0,0,0,652,,0,4406,0,24669,"2","2","2","1","1","1","1","1","1","NA","1","4","3287.92","2","NA","2","2","1","2","1","1","6","2","1","NA","NA","402.11","1","1","2",1.5,,,,,,
"2005","SE",13048,"3","2005","60",58733,37879,0,0,,,,,,0,0,0,0,0,0,,0,1850,0,19004,"NA","2","NA","1","1","1","1","1","1","NA","1","5","3287.92","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","851.68","1","1","2",1.5,,,,,,
"2005","SE",13050,"3","2005","45",34828,23221,0,0,,,,,,0,0,0,0,0,171,,0,0,0,11607,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","1","NA","2","2","2","2","1","2","6","2","1","NA","NA","737.7","1","1","2",1.5,,,,,,
"2005","SE",13081,"3","2005","80",31346,536,0,0,,,,,,0,0,0,0,0,135,,0,3066,0,27745,"NA","2","NA","1","NA","1","1","1","3","1","1","5","NA","3","NA","2","2","2","2","1","2","5","NA","1","953.5","NA","256.24","1","1","2",1.5,,,,,,
"2005","SE",13083,"2","2005","60",32189,18301,0,0,,,,,,0,0,0,0,0,253,,0,0,0,13888,"1","2","NA","2","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","2","3","1","4","2","1","NA","NA","401.57","1","1","2",1.5,,,,,,
"2005","SE",13086,"4","2005","60",57299,51220,0,0,,,,,,0,0,0,0,0,224,,0,158,0,5921,"2","2","1","2","1","1","1","1","1","1","1","3","1972.75","1","NA","2","2","2","2","1","1","4","2","1","NA","NA","617.91","1","1","2",1.5,,,,,,
"2005","SE",13093,"3","2005","55",81363,55342,0,0,,,,,,0,0,0,0,0,655,,0,1020,0,25002,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","1","1","1","2","6","1","1","NA","NA","1255.33","1","1","2",1.5,,,,,,
"2005","SE",13106,"4","2005","44",190029,182313,0,0,,,,,,0,0,0,0,0,1690,,0,440,0,7276,"2","2","NA","1","1","1","1","1","1","1","1","6","1315.17","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","707.67","1","1","2",1.5,,,,,,
"2005","SE",13111,"3","2005","70",20159,14134,0,0,,,,,,0,0,0,0,0,1887,,0,39,0,5987,"2","2","2","2","1","1","1","1","1","1","1","1","NA","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","788.77","1","1","2",1.5,,,,,,
"2005","SE",13114,"4","2005","65",36606,30346,0,0,,,,,,0,0,0,0,0,595,,0,0,0,6260,"2","2","2","2","1","1","1","1","1","1","2","3","2739.94","3","NA","2","2","2","2","3","1","4","2","1","NA","NA","1145.4","1","1","2",1.5,,,,,,
"2005","SE",13125,"4","2005","NA",20321,16468,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3853,"2","2","2","1","1","NA","1","1","2","3","1","4","1643.96","3","3","2","2","2","2","4","1","4","2","1","NA","NA","921.82","1","1","2",1.5,,,,,,
"2005","SE",13141,"3","2005","50",110428,58270,0,0,,,,,,0,0,0,0,0,309,,0,4887,0,47270,"2","2","2","1","1","1","1","1","1","1","1","6","1315.17","3","NA","2","2","2","2","1","1","6","1","1","NA","NA","1255.33","1","1","2",1.5,,,,,,
"2005","SE",13142,"4","2005","60",22946,22650,0,0,,,,,,0,0,0,0,0,153,,0,0,0,297,"NA","2","2","1","1","1","1","1","3","NA","1","5","3287.92","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","402.11","1","1","2",1.3,,,,,,
"2005","SE",13162,"3","2005","60",86642,41228,0,0,,,,,,0,0,0,0,0,770,,0,1408,0,44006,"2","2","2","2","1","1","1","1","1","1","1","1","1753.56","2","1","2","2","2","2","1","1","3","2","1","1012.35","NA","542.62","1","1","2",1.5,,,,,,
"2005","SE",13179,"2","2005","55",84551,64517,0,0,,,,,,0,0,0,0,0,152,,0,5556,0,14478,"2","2","2","1","1","1","1","1","1","NA","1","6","NA","2","NA","2","2","2","2","4","1","6","1","1","NA","NA","564.21","1","1","2",1.5,,,,,,
"2005","SE",13203,"1","2005","50",53535,20485,0,0,,,,,,0,0,0,0,0,456,,0,9434,0,23616,"2","2","NA","1","1","1","1","1","1","1","1","NA","NA","3","3","2","2","2","2","3","1","6","2","1","NA","NA","976.29","1","1","2",1.5,,,,,,
"2005","SE",13219,"3","2005","40",36125,9150,0,0,,,,,,0,0,0,0,0,170,,0,0,0,26975,"NA","2","2","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","482.78","1","1","2",1.5,,,,,,
"2005","SE",13234,"1","2005","NA",53483,37505,0,0,,,,,,0,0,0,0,0,268,,0,0,0,15977,"NA","NA","NA","1","1","1","1","1","1","1","1","5","3287.92","2","2","2","1","1","2","3","1","6","1","1","1589.16","NA","1255.33","1","1","2",1.5,,,,,,
"2005","SE",13255,"4","2005","65",23965,6052,0,0,,,,,,0,0,0,0,0,342,,0,469,0,17445,"2","2","NA","1","1","1","1","1","3","1","1","5","3287.92","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","1452.28","1","1","2",1.5,,,,,,
"2005","SE",13267,"4","2005","60",64096,5211,0,0,,,,,,0,0,0,989,0,0,,0,7741,0,51144,"NA","2","2","1","1","1","1","1","1","NA","1","5","1315.17","3","NA","2","2","1","2","1","1","6","2","1","NA","NA","1454.8","1","1","2",1.5,,,,,,
"2005","SE",13287,"1","2005","70",63153,30450,0,0,,,,,,0,0,0,0,0,566,,0,0,0,32703,"2","2","NA","1","1","1","1","1","1","1","1","5","2191.95","NA","NA","2","2","1","2","1","1","6","2","1","739.34","NA","564.21","1","1","2",1.5,,,,,,
"2005","SE",13290,"2","2005","60",91749,62509,0,0,,,,,,0,0,0,0,0,36,,0,0,0,29240,"2","2","2","1","1","2","1","1","1","1","1","5","NA","3","1","2","2","2","2","3","2","3","1","1","NA","NA","680.6","1","1","2",1.5,,,,,,
"2005","SE",13303,"4","2005","65",11820,3564,0,0,,,,,,0,2106,0,0,0,0,,13,754,0,7503,"NA","2","2","1","1","1","1","1","1","1","1","6","2191.95","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","976.29","1","1","2",1.3,,,,,,
"2005","SE",13306,"2","2005","32",25527,16727,0,0,,,,,,0,0,0,0,0,1074,,0,354,0,8445,"2","2","2","1","1","1","1","1","3","1","1","4","NA","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","769.81","1","1","2",1.5,,,,,,
"2005","SE",13311,"1","2005","60",62299,46026,0,0,,,,,,0,1393,0,0,0,0,,0,0,0,16273,"NA","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1454.8","1","1","3",2,,,,,,
"2005","SE",13312,"3","2005","60",137328,86702,0,0,,,,,,0,0,0,0,0,20,,0,0,0,50626,"2","2","2","1","1","1","1","1","1","NA","1","NA","1315.17","3","NA","2","2","1","2","4","1","6","2","1","NA","NA","564.21","1","1","3",2,,,,,,
"2005","SE",13334,"2","2005","60",58505,36756,0,0,,,,,,0,0,0,0,0,20,,0,3060,0,18689,"NA","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","1","2","1","4","2","6","2","1","NA","NA","1619.63","1","1","3",1.8,,,,,,
"2005","SE",13346,"3","2005","90",102826,80917,0,0,,,,,,0,5869,0,0,0,266,,0,2565,0,19344,"2","2","2","1","1","1","1","1","1","1","1","6","2191.95","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","769.81","1","1","3",2,,,,,,
"2005","SE",13367,"1","2005","60",70220,48728,0,0,,,,,,0,0,0,0,0,1021,,0,0,0,21492,"NA","2","NA","1","1","1","1","1","3","1","1","4","2191.95","3","NA","2","2","2","2","4","2","4","2","1","953.5","NA","461.84","1","1","3",2,,,,,,
"2005","SE",13376,"2","2005","60",27289,21613,0,0,,,,,,0,0,0,0,0,538,,0,798,0,4877,"2","2","NA","1","2","1","1","1","1","3","1","3","NA","3","NA","2","1","2","2","4","2","4","2","1","679.5","NA","1164.8","1","1","3",1.8,,,,,,
"2005","SE",13395,"1","2005","50",90274,69514,0,0,,,,,,0,16650,3040,2179,0,0,,0,0,0,20760,"2","2","NA","1","1","1","1","1","1","1","1","6","2739.94","3","NA","2","2","2","2","1","1","5","2","1","688.27","NA","401.57","1","1","3",1.8,,,,,,
"2005","SE",13396,"4","2005","60",97453,89855,0,0,,,,,,0,0,0,0,0,7115,,0,322,0,7276,"2","2","2","1","1","1","1","1","1","1","1","6","NA","2","NA","2","1","2","2","1","1","4","2","1","NA","NA","1230.78","1","1","3",1.8,,,,,,
"2005","SE",13397,"2","2005","90",19854,5682,0,0,,,,,,0,0,0,0,0,673,,0,198,0,13975,"2","2","NA","1","1","1","1","1","1","1","1","4","1205.57","3","2","2","2","2","2","4","2","5","2","1","NA","NA","482.89","1","1","3",1.6,,,,,,
"2005","SE",13400,"1","2005","60",45059,23050,0,0,,,,,,0,3377,0,0,0,21,,0,433,0,21576,"2","2","2","1","1","1","1","1","1","1","1","3","2520.74","1","NA","2","2","2","2","1","1","4","2","1","NA","NA","622.95","1","1","3",1.8,,,,,,
"2005","SE",13403,"2","2005","60",104729,91067,0,0,,,,,,0,0,0,0,0,398,,0,338,0,13325,"2","2","2","1","1","NA","1","1","1","1","1","4","1315.17","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","652.21","1","1","3",1.8,,,,,,
"2005","SE",13411,"3","2005","45",82436,12127,2793,2793,,,,,,2793,707,0,0,0,203,,0,4083,0,66226,"2","2","2","1","1","1","1","1","1","1","1","5","3287.92","3","2","2","2","2","2","1","1","6","2","1","739.34","NA","1157.46","1","1","3",1.8,,,,,,
"2005","SE",13446,"4","2005","60",91701,81925,0,0,,,,,,0,26763,5304,363,0,0,,0,816,0,8960,"2","2","2","1","1","1","1","1","1","1","1","4","2191.95","NA","NA","2","2","2","2","4","1","6","2","1","NA","NA","1454.8","1","1","3",2,,,,,,
"2005","SE",13449,"4","2005","NA",79545,61557,0,0,,,,,,0,0,1776,2641,0,0,,0,0,0,17987,"2","2","NA","1","1","1","1","1","3","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","351.59","1","1","3",1.8,,,,,,
"2005","SE",13453,"3","2005","60",81708,69551,0,0,,,,,,0,212,0,0,0,30,,6,1159,0,10998,"2","2","NA","1","1","1","1","1","1","1","1","3","NA","1","3","2","2","2","2","1","1","5","2","1","811.02","NA","418.55","1","1","3",2,,,,,,
"2005","SE",13470,"3","2005","55",42347,34752,0,0,,,,,,0,0,0,0,0,11,,0,0,0,7595,"2","2","NA","1","1","1","1","1","3","1","1","4","3287.92","NA","NA","2","2","2","2","3","1","6","2","1","NA","NA","1774.27","1","1","3",1.8,,,,,,
"2005","SE",13477,"2","2005","60",188172,177817,0,0,,,,,,0,0,21106,3956,0,0,,0,1116,0,9239,"1","2","2","1","1","1","1","1","1","1","1","4","1753.56","3","NA","2","2","1","2","4","2","3","2","1","555.66","NA","580.87","1","1","3",1.8,,,,,,
"2005","SE",13481,"4","2005","90",79578,73284,0,0,,,,,,0,0,23035,4318,0,0,,0,839,0,5456,"2","2","NA","1","1","1","1","1","1","1","1","6","2739.94","3","1","2","2","2","2","1","2","5","2","1","NA","NA","622.95","1","1","3",2,,,,,,
"2005","SE",13486,"1","2005","60",38647,33469,0,0,,,,,,0,0,0,0,0,2,,0,265,0,4913,"2","2","NA","2","1","1","1","1","1","3","1","2","2191.95","3","NA","2","2","2","2","4","1","3","1","1","NA","NA","430.06","1","1","3",2,,,,,,
"2005","SE",13532,"3","2005","60",39195,32424,0,0,,,,,,0,80,0,0,0,0,,7,874,0,5897,"2","2","2","2","1","1","1","1","1","1","1","3","1534.36","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","570.78","1","1","3",1.8,,,,,,
"2005","SE",13543,"2","2005","65",66232,56374,0,0,,,,,,0,0,0,0,0,809,,0,0,0,9858,"2","2","NA","1","1","1","1","1","1","1","1","NA","NA","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","351.59","1","1","3",1.8,,,,,,
"2005","SE",13545,"4","2005","60",48019,42798,0,0,,,,,,0,3111,0,3082,0,0,,0,394,0,4827,"2","2","NA","1","1","1","1","1","3","1","1","6","3287.92","3","NA","2","2","2","2","1","1","6","2","1","1589.16","NA","707.67","1","1","3",1.8,,,,,,
"2005","SE",13563,"1","2005","60",52611,45765,0,0,,,,,,0,29990,0,0,0,4,,0,0,0,6846,"2","2","NA","1","1","1","1","1","3","1","1","5","2191.95","3","2","2","2","2","2","1","1","6","1","1","NA","NA","851.68","1","1","3",2,,,,,,
"2005","SE",13592,"3","2005","60",35729,23436,0,0,,,,,,0,4972,784,2697,0,55,,0,1635,0,10658,"NA","2","NA","1","1","1","1","1","1","NA","1","5","NA","NA","NA","2","2","2","2","3","1","6","1","1","NA","NA","769.81","1","1","3",1.8,,,,,,
"2005","SE",13601,"3","2005","50",115315,103771,0,0,,,,,,0,0,0,0,0,14034,,0,0,0,11544,"2","2","NA","2","1","2","1","1","1","1","1","3","3835.91","1","NA","2","2","2","2","1","2","5","2","1","NA","NA","860.45","1","1","3",2,,,,,,
"2005","SE",13630,"4","2005","90",21497,11365,0,0,,,,,,0,0,0,0,0,195,,0,1106,0,9026,"2","2","NA","1","1","1","1","1","1","1","1","5","2191.95","NA","NA","2","2","1","2","3","1","4","2","1","NA","NA","1255.33","1","1","3",2,,,,,,
"2005","SE",13655,"1","2005","60",40968,23271,0,0,,,,,,0,0,0,0,0,634,,0,221,0,17476,"NA","2","2","2","1","2","1","1","1","3","1","6","767.18","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","418.55","1","1","3",2,,,,,,
"2005","SE",13673,"4","2005","90",100816,55481,0,0,,,,,,0,0,0,0,0,1999,,0,0,0,45335,"2","2","2","1","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","1","3","1","4","2","1","NA","NA","962.7","1","1","3",1.8,,,,,,
"2005","SE",13697,"4","2005","60",43048,39841,0,0,,,,,,0,0,0,0,0,506,,0,427,0,2779,"2","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","485.85","1","1","3",1.6,,,,,,
"2005","SE",13720,"4","2005","60",6681,-41,0,0,,,,,,0,0,0,0,0,85,,0,724,0,5997,"2","2","1","1","1","1","1","1","1","1","1","3","NA","1","NA","2","2","2","2","3","1","5","2","1","688.27","NA","492.64","1","1","3",1.8,,,,,,
"2005","SE",13768,"4","2005","55",60043,43952,0,0,,,,,,0,0,0,0,0,0,,0,860,0,15231,"2","2","NA","1","1","1","1","1","1","1","1","5","3287.92","3","NA","2","1","2","2","1","1","4","2","1","739.34","NA","1774.27","1","1","3",2,,,,,,
"2005","SE",13773,"4","2005","90",49946,12209,0,0,,,,,,0,0,0,0,0,0,,0,0,0,37737,"NA","2","2","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","3","1","6","2","1","NA","NA","851.68","1","1","3",2,,,,,,
"2005","SE",13780,"3","2005","75",77905,48990,0,0,,,,,,0,27890,0,0,0,0,,0,314,0,28600,"NA","2","2","1","1","1","1","1","1","NA","1","4","3287.92","3","NA","1","2","2","2","3","1","4","2","1","NA","NA","1157.46","1","1","3",2,,,,,,
"2005","SE",13788,"4","2005","60",22773,16466,0,0,,,,,,0,0,0,0,0,132,,0,0,0,6307,"2","2","2","1","1","1","1","1","3","1","1","NA","1643.96","3","3","NA","2","2","2","3","1","4","2","1","NA","NA","809.93","1","1","3",1.8,,,,,,
"2005","SE",13798,"4","2005","NA",33645,19571,0,0,,,,,,0,0,0,0,0,5,,0,479,0,13595,"2","2","2","1","1","1","1","1","3","1","1","4","1315.17","3","NA","2","2","2","2","1","1","6","2","1","739.34","NA","564.21","1","1","3",2,,,,,,
"2005","SE",13807,"1","2005","75",70912,49531,0,0,,,,,,0,856,0,0,0,5,,24,0,0,21381,"2","2","NA","1","1","1","1","1","1","1","1","3","2191.95","NA","NA","2","2","2","2","1","2","4","2","1","NA","NA","660.98","1","1","3",1.8,,,,,,
"2005","SE",13824,"1","2005","NA",57989,44472,0,0,,,,,,0,0,0,0,0,68,,0,625,0,12893,"1","2","NA","1","1","2","1","1","1","1","1","3","NA","3","1","2","2","2","2","2","1","4","2","1","NA","NA","962.92","1","1","3",1.8,,,,,,
"2005","SE",13826,"3","2005","50",70042,64534,0,0,,,,,,0,12477,0,0,0,7922,,0,202,0,5307,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","1","2","2","2","1","1","6","2","1","NA","NA","707.67","1","1","3",2,,,,,,
"2005","SE",13851,"1","2005","60",63666,53149,0,0,,,,,,0,0,0,0,0,53,,0,445,681,9391,"2","2","NA","1","1","2","1","1","1","1","1","4","NA","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","526.18","1","1","3",1.8,,,,,,
"2005","SE",13860,"3","2005","75",79940,63090,0,0,,,,,,0,470,0,0,0,0,,0,1943,0,14907,"2","NA","NA","2","1","1","1","1","1","1","1","1","NA","3","NA","2","2","2","2","2","2","4","2","1","783.62","NA","489.68","1","1","3",1.8,,,,,,
"2005","SE",13869,"2","2005","90",39510,18294,0,0,,,,,,0,2723,0,0,0,273,,47,0,0,21217,"2","2","NA","1","1","1","1","1","1","1","1","5","2191.95","3","NA","2","1","1","2","4","2","6","1","1","NA","NA","851.68","1","1","3",1.8,,,,,,
"2005","SE",13907,"3","2005","60",46210,37429,0,0,,,,,,0,0,0,4572,0,85,,0,372,569,7841,"NA","2","NA","1","1","1","1","1","3","1","1","5","NA","2","NA","2","2","2","2","4","1","4","2","1","1589.16","NA","769.81","1","1","3",1.8,,,,,,
"2005","SE",13924,"1","2005","60",30993,13052,0,0,,,,,,0,0,0,0,0,875,,0,1497,0,16444,"2","2","NA","1","1","2","1","1","1","1","1","4","NA","2","NA","2","2","2","2","2","2","3","2","1","NA","NA","619.34","1","1","3",1.8,,,,,,
"2005","SE",13928,"4","2005","75",24273,19920,0,0,,,,,,0,10194,0,3093,0,108,,0,367,0,3986,"2","2","NA","1","1","1","1","1","1","1","1","5","2191.95","2","NA","2","2","2","2","4","1","6","2","1","NA","NA","1619.63","1","1","3",1.8,,,,,,
"2005","SE",13939,"3","2005","75",90672,84616,0,0,,,,,,0,0,0,0,0,62,,0,446,0,5610,"2","2","2","1","1","1","1","3","1","1","1","4","1643.96","1","NA","2","2","2","2","3","2","6","2","1","688.27","NA","492.64","1","1","3",2,,,,,,
