"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX010"
"2005","SE",247462,713.948100092678,"1",1951,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",24746,53,54
"2005","SE",247511,713.948100092678,"2",1964,"2","1","4","2","13","NA","NA","NA","NA","0","0","NA",24751,40,41
"2005","SE",247512,713.948100092678,"1",1953,"1","1","1","2","13","NA","NA","NA","NA","NA","0","NA",24751,51,52
"2005","SE",247751,713.948100092678,"3",1933,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",24775,71,72
"2005","SE",247752,713.948100092678,"3",1932,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",24775,72,73
"2005","SE",247841,713.948100092678,"1",1980,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",24784,24,25
"2005","SE",247842,713.948100092678,"2",1980,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",24784,24,25
"2005","SE",248121,713.948100092678,"3",1938,"1","1","1","3","13","NA","NA","NA","NA","0","0","NA",24812,66,67
"2005","SE",248122,713.948100092678,"3",1943,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",24812,61,62
"2005","SE",248141,713.948100092678,"3",1953,"2","1","2","4","13","3","NA","NA","NA","NA","NA","NA",24814,51,52
"2005","SE",248142,713.948100092678,"4",1955,"1","1","4","4","13","1","NA","NA","NA","NA","NA","NA",24814,49,50
"2005","SE",248221,713.948100092678,"1",1953,"1","1","4","3","NA","1","NA","NA","NA","NA","NA","NA",24822,51,52
"2005","SE",248222,713.948100092678,"3",1955,"2","1","4","2","13","1","NA","30","NA","NA","NA","NA",24822,49,50
"2005","SE",248501,713.948100092678,"1",1947,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",24850,57,58
"2005","SE",248502,713.948100092678,"2",1950,"2","1","3","4","13","3","NA","NA","NA","NA","0","NA",24850,54,55
"2005","SE",249131,713.948100092678,"1",1944,"1","1","3","3","13","3","NA","NA","NA","0","NA","NA",24913,60,60
"2005","SE",249132,713.948100092678,"1",1948,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",24913,56,57
"2005","SE",249251,713.948100092678,"2",1936,"1","1","1","2","13","3","NA","NA","NA","0","NA","NA",24925,68,69
"2005","SE",249252,713.948100092678,"4",1942,"2","1","1","3","13","1","NA","NA","NA","15","0","NA",24925,62,63
"2005","SE",249321,713.948100092678,"4",1976,"1","1","1","4","13","1","NA","NA","0","NA","NA","NA",24932,28,29
"2005","SE",249322,713.948100092678,"4",1977,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",24932,27,27
"2005","SE",249341,713.948100092678,"2",1959,"2","1","4","2","13","1","NA","30","0","NA","NA","NA",24934,45,46
"2005","SE",249342,713.948100092678,"2",1989,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",24934,15,15
"2005","SE",249951,713.948100092678,"2",1940,"1","1","4","3","13","3","NA","NA","0","NA","NA","NA",24995,64,65
"2005","SE",249952,713.948100092678,"1",1941,"2","1","1","2","13","1","NA","NA","NA","0","0","0",24995,63,64
"2005","SE",250061,713.948100092678,"4",1960,"1","1","3","2","13","NA","NA","NA","0","NA","0","0",25006,44,45
"2005","SE",250062,713.948100092678,"1",1964,"2","1","1","2","13","1","NA","NA","NA","NA","NA","NA",25006,40,41
"2005","SE",250471,713.948100092678,"1",1980,"2","1","1","3","13","3","NA","NA","NA","15","NA","NA",25047,24,25
"2005","SE",250472,713.948100092678,"3",1979,"1","1","1","4","13","1","NA","NA","NA","NA","NA","NA",25047,25,26
"2005","SE",250501,713.948100092678,"4",1924,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25050,80,80
"2005","SE",250502,713.948100092678,"3",1924,"1","1","4","2","13","1","NA","NA","NA","NA","NA","NA",25050,80,80
"2005","SE",250621,713.948100092678,"3",1924,"2","1","4","2","13","NA","NA","NA","NA","NA","0","NA",25062,80,80
"2005","SE",250622,713.948100092678,"1",1924,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25062,80,80
"2005","SE",250951,713.948100092678,"2",1935,"2","1","4","2","13","3","NA","30","NA","NA","NA","NA",25095,69,69
"2005","SE",250952,713.948100092678,"3",1932,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",25095,72,72
"2005","SE",250991,713.948100092678,"2",1964,"2","1","1","3","13","1","NA","NA","NA","NA","NA","NA",25099,40,40
"2005","SE",250992,713.948100092678,"1",1996,"1","1","1","2","13","1","NA","NA","NA","NA","NA","NA",25099,8,9
"2005","SE",251221,713.948100092678,"2",1968,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",25122,36,37
"2005","SE",251222,713.948100092678,"3",1966,"1","1","4","2","13","1","NA","NA","NA","NA","NA","NA",25122,38,39
"2005","SE",251271,713.948100092678,"1",1975,"1","1","4","2","13","3","NA","NA","NA","NA","10","NA",25127,29,29
"2005","SE",251272,713.948100092678,"2",1980,"2","1","1","4","13","1","NA","NA","NA","NA","NA","NA",25127,24,25
"2005","SE",251511,713.948100092678,"3",1963,"2","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",25151,41,42
"2005","SE",251512,713.948100092678,"4",1958,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25151,46,46
"2005","SE",251581,713.948100092678,"3",1977,"1","1","3","3","NA","1","NA","NA","NA","NA","NA","NA",25158,27,28
"2005","SE",251582,713.948100092678,"3",1999,"2","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",25158,5,5
"2005","SE",251611,713.948100092678,"3",1925,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",25161,79,80
"2005","SE",251612,713.948100092678,"2",1963,"1","1","4","4","13","1","NA","NA","NA","NA","NA","NA",25161,41,42
"2005","SE",251711,713.948100092678,"3",1930,"1","1","3","3","NA","1","NA","NA","NA","NA","NA","NA",25171,74,74
"2005","SE",251712,713.948100092678,"2",1924,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",25171,80,80
"2005","SE",251851,713.948100092678,"3",1983,"2","1","3","2","13","1","NA","NA","NA","30","NA","NA",25185,21,22
"2005","SE",251852,713.948100092678,"2",1958,"1","1","4","2","13","5","NA","NA","NA","NA","0","NA",25185,46,46
"2005","SE",252231,713.948100092678,"2",1950,"1","1","4","3","13","1","NA","NA","NA","NA","NA","NA",25223,54,55
"2005","SE",252232,713.948100092678,"4",1946,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",25223,58,59
"2005","SE",252251,713.948100092678,"4",1946,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",25225,58,58
"2005","SE",252252,713.948100092678,"1",1944,"1","1","1","2","13","1","NA","NA","NA","NA","NA","NA",25225,60,60
"2005","SE",252281,713.948100092678,"1",1946,"1","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",25228,58,59
"2005","SE",252282,713.948100092678,"4",1948,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",25228,56,57
"2005","SE",252491,713.948100092678,"4",1976,"1","1","4","4","13","1","NA","NA","NA","NA","NA","NA",25249,28,28
"2005","SE",252492,713.948100092678,"2",1980,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",25249,24,24
"2005","SE",252511,713.948100092678,"4",1937,"2","1","4","3","13","3","NA","NA","NA","0","NA","NA",25251,67,68
"2005","SE",252512,713.948100092678,"2",1932,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",25251,72,73
"2005","SE",252521,713.948100092678,"3",1953,"2","1","1","3","13","1","NA","NA","NA","NA","NA","NA",25252,51,51
"2005","SE",252522,713.948100092678,"3",1955,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",25252,49,49
"2005","SE",252771,713.948100092678,"1",1942,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",25277,62,63
"2005","SE",252772,713.948100092678,"1",1940,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",25277,64,65
"2005","SE",253061,713.948100092678,"1",1936,"1","1","1","3","13","NA","NA","30","NA","NA","0","NA",25306,68,69
"2005","SE",253062,713.948100092678,"3",1942,"2","1","1","3","13","3","NA","NA","0","NA","NA","NA",25306,62,63
"2005","SE",253561,713.948100092678,"3",1945,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",25356,59,59
"2005","SE",253562,713.948100092678,"1",1947,"2","1","1","3","13","NA","NA","NA","NA","25","NA","NA",25356,57,57
"2005","SE",253651,713.948100092678,"2",1944,"2","1","4","2","NA","1","NA","NA","10","NA","NA","NA",25365,60,61
"2005","SE",253652,713.948100092678,"1",1939,"1","1","4","2","13","3","NA","NA","NA","0","NA","NA",25365,65,66
"2005","SE",253741,713.948100092678,"3",1939,"2","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",25374,65,66
"2005","SE",253742,713.948100092678,"2",1934,"1","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",25374,70,71
"2005","SE",253781,713.948100092678,"4",1949,"2","1","1","4","NA","1","NA","NA","NA","0","NA","0",25378,55,56
"2005","SE",253782,713.948100092678,"3",1938,"1","1","1","2","13","1","NA","NA","NA","NA","0","NA",25378,66,66
"2005","SE",254051,713.948100092678,"1",1968,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",25405,36,37
"2005","SE",254052,713.948100092678,"3",1981,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",25405,23,23
"2005","SE",254121,713.948100092678,"4",1937,"2","1","3","2","13","1","NA","NA","NA","NA","NA","NA",25412,67,68
"2005","SE",254122,713.948100092678,"1",1929,"1","1","3","2","NA","NA","NA","NA","NA","NA","NA","NA",25412,75,76
"2005","SE",254161,713.948100092678,"3",1946,"2","1","4","2","13","3","NA","NA","NA","NA","NA","0",25416,58,59
"2005","SE",254162,713.948100092678,"4",1964,"1","1","4","2","NA","1","NA","NA","NA","NA","NA","NA",25416,40,41
"2005","SE",254231,713.948100092678,"2",1945,"1","1","4","2","13","1","0","NA","NA","35","0","NA",25423,59,60
"2005","SE",254232,713.948100092678,"1",1947,"2","1","1","2","13","1","NA","NA","NA","NA","NA","0",25423,57,58
"2005","SE",254281,713.948100092678,"1",1946,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",25428,58,58
"2005","SE",254282,713.948100092678,"4",1946,"1","1","1","2","13","1","NA","NA","NA","NA","NA","NA",25428,58,59
"2005","SE",254431,713.948100092678,"3",1973,"1","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",25443,31,31
"2005","SE",254432,713.948100092678,"4",1975,"2","1","1","3","13","1","NA","NA","8","NA","NA","NA",25443,29,30
"2005","SE",254661,713.948100092678,"2",1982,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",25466,22,23
"2005","SE",254662,713.948100092678,"2",1983,"2","1","1","2","NA","3","NA","NA","NA","NA","0","NA",25466,21,22
"2005","SE",254671,713.948100092678,"4",1955,"2","1","4","4","13","3","NA","NA","15","NA","NA","NA",25467,49,50
"2005","SE",254672,713.948100092678,"4",1956,"1","1","2","2","13","1","NA","NA","NA","0","NA","NA",25467,48,49
"2005","SE",254811,713.948100092678,"4",1982,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",25481,22,23
"2005","SE",254812,713.948100092678,"4",1975,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",25481,29,29
"2005","SE",254911,713.948100092678,"3",1941,"1","1","2","2","13","1","NA","NA","0","NA","NA","NA",25491,63,63
"2005","SE",254912,713.948100092678,"2",1941,"2","1","4","2","13","NA","NA","NA","NA","0","0","NA",25491,63,64
"2005","SE",254991,713.948100092678,"3",1965,"1","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",25499,39,39
"2005","SE",254992,713.948100092678,"2",1993,"2","1","1","4","NA","NA","NA","30","NA","NA","NA","NA",25499,11,12
"2005","SE",255051,713.948100092678,"3",1924,"1","1","1","3","NA","1","NA","NA","NA","NA","NA","NA",25505,80,80
"2005","SE",255052,713.948100092678,"1",1925,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",25505,79,80
"2005","SE",255161,713.948100092678,"4",1943,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",25516,61,62
"2005","SE",255162,713.948100092678,"1",1943,"2","1","3","2","13","1","NA","NA","NA","17","0","NA",25516,61,61
"2005","SE",255241,713.948100092678,"2",1950,"2","1","3","2","13","3","NA","NA","NA","NA","NA","0",25524,54,55
"2005","SE",255242,713.948100092678,"2",1939,"1","1","1","3","13","NA","NA","30","NA","NA","0","NA",25524,65,65
"2005","SE",255301,713.948100092678,"4",1967,"1","1","1","3","NA","3","NA","NA","NA","NA","0","NA",25530,37,38
"2005","SE",255302,713.948100092678,"3",1972,"2","1","1","2","NA","NA","NA","NA","0","NA","NA","NA",25530,32,33
"2005","SE",255411,713.948100092678,"3",1941,"2","1","1","3","13","NA","NA","30","NA","NA","NA","NA",25541,63,64
"2005","SE",255412,713.948100092678,"4",1943,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",25541,61,62
"2005","SE",255751,713.948100092678,"3",1928,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",25575,76,76
"2005","SE",255752,713.948100092678,"1",1925,"1","1","1","3","13","1","NA","NA","0","35","NA","0",25575,79,79
"2005","SE",255941,713.948100092678,"3",1925,"1","1","1","2","13","1","NA","NA","NA","NA","NA","NA",25594,79,80
"2005","SE",255942,713.948100092678,"3",1924,"2","1","4","3","13","NA","NA","30","NA","0","NA","0",25594,80,80
"2005","SE",255951,713.948100092678,"2",1968,"1","1","1","2","13","3","NA","NA","NA","0","0","NA",25595,36,37
"2005","SE",255952,713.948100092678,"3",1981,"2","1","4","3","13","5","NA","30","NA","NA","NA","NA",25595,23,24
"2005","SE",256041,713.948100092678,"3",1943,"2","1","1","3","NA","1","NA","NA","NA","NA","NA","NA",25604,61,62
"2005","SE",256042,713.948100092678,"2",1942,"1","1","1","4","13","3","NA","NA","NA","NA","NA","0",25604,62,63
"2005","SE",256051,713.948100092678,"4",1941,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",25605,63,64
"2005","SE",256052,713.948100092678,"2",1946,"2","1","4","3","13","3","NA","NA","NA","0","NA","NA",25605,58,59
"2005","SE",256361,713.948100092678,"3",1984,"2","1","4","2","13","3","NA","NA","12","NA","NA","NA",25636,20,20
"2005","SE",256362,713.948100092678,"3",1981,"1","1","3","2","13","3","NA","NA","NA","NA","NA","0",25636,23,23
"2005","SE",256981,713.948100092678,"2",1985,"1","1","2","2","13","1","NA","NA","NA","NA","NA","NA",25698,19,20
"2005","SE",256982,713.948100092678,"2",1960,"2","1","4","2","NA","1","NA","NA","NA","NA","NA","NA",25698,44,44
"2005","SE",257051,713.948100092678,"3",1950,"1","1","4","2","NA","3","NA","NA","NA","0","NA","NA",25705,54,55
"2005","SE",257052,713.948100092678,"2",1948,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",25705,56,56
"2005","SE",257061,713.948100092678,"4",1959,"2","1","4","3","13","1","NA","NA","NA","NA","NA","0",25706,45,46
"2005","SE",257062,713.948100092678,"4",1988,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",25706,16,17
"2005","SE",257201,713.948100092678,"3",1959,"2","1","4","2","13","1","NA","NA","NA","NA","NA","NA",25720,45,45
"2005","SE",257202,713.948100092678,"4",1988,"2","1","3","2","NA","1","NA","NA","0","NA","NA","NA",25720,16,17
"2005","SE",257471,713.948100092678,"4",1979,"1","1","1","2","13","1","NA","NA","NA","NA","NA","NA",25747,25,25
"2005","SE",257472,713.948100092678,"3",1982,"2","1","1","4","13","1","NA","NA","NA","NA","NA","NA",25747,22,23
"2005","SE",257631,713.948100092678,"1",1965,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",25763,39,39
"2005","SE",257632,713.948100092678,"3",1993,"2","1","4","3","NA","1","NA","NA","NA","30","NA","0",25763,11,11
"2005","SE",257721,713.948100092678,"1",1957,"2","1","1","3","13","1","NA","NA","NA","NA","NA","NA",25772,47,47
"2005","SE",257722,713.948100092678,"3",1999,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",25772,5,5
"2005","SE",257741,713.948100092678,"4",1934,"1","1","4","3","NA","1","NA","NA","NA","NA","NA","0",25774,70,71
"2005","SE",257742,713.948100092678,"3",1935,"2","1","1","4","13","1","NA","NA","NA","NA","NA","NA",25774,69,70
"2005","SE",257781,713.948100092678,"4",1936,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",25778,68,69
"2005","SE",257782,713.948100092678,"3",1942,"2","1","3","2","13","3","NA","NA","NA","0","NA","NA",25778,62,62
"2005","SE",258181,713.948100092678,"4",1946,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",25818,58,59
"2005","SE",258182,713.948100092678,"4",1946,"1","1","1","2","13","1","0","NA","NA","NA","NA","NA",25818,58,59
"2005","SE",258211,713.948100092678,"4",1950,"1","1","2","2","13","1","NA","NA","NA","NA","NA","NA",25821,54,54
"2005","SE",258212,713.948100092678,"2",1948,"2","1","1","4","13","NA","NA","NA","NA","30","NA","NA",25821,56,57
"2005","SE",258231,713.948100092678,"1",1970,"2","1","1","2","13","3","NA","NA","NA","39","NA","NA",25823,34,35
"2005","SE",258232,713.948100092678,"1",2002,"1","1","1","3","NA","1","NA","NA","0","0","NA","NA",25823,2,3
"2005","SE",258311,713.948100092678,"2",1948,"2","1","1","2","13","1","NA","NA","0","NA","NA","0",25831,56,57
"2005","SE",258312,713.948100092678,"3",1946,"1","1","2","2","NA","NA","NA","NA","NA","NA","0","NA",25831,58,59
"2005","SE",258331,713.948100092678,"1",1976,"1","1","4","3","13","1","NA","NA","NA","NA","NA","NA",25833,28,29
"2005","SE",258332,713.948100092678,"2",1980,"2","1","4","2","NA","3","NA","NA","0","NA","NA","0",25833,24,24
"2005","SE",258361,713.948100092678,"3",1988,"1","1","1","3","13","1","NA","NA","NA","NA","NA","NA",25836,16,17
"2005","SE",258362,713.948100092678,"1",1956,"2","1","3","2","NA","NA","NA","NA","NA","NA","NA","NA",25836,48,48
"2005","SE",258501,713.948100092678,"2",1965,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",25850,39,40
"2005","SE",258502,713.948100092678,"2",1993,"2","1","1","4","13","3","NA","NA","NA","NA","NA","0",25850,11,11
"2005","SE",258851,713.948100092678,"2",1951,"2","1","4","2","13","1","NA","NA","NA","NA","NA","NA",25885,53,54
"2005","SE",258852,713.948100092678,"1",1950,"1","1","1","2","13","3","NA","NA","0","NA","NA","NA",25885,54,55
"2005","SE",259101,713.948100092678,"4",1984,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25910,20,21
"2005","SE",259102,713.948100092678,"2",1983,"1","1","3","2","13","1","NA","NA","NA","NA","0","NA",25910,21,22
"2005","SE",259251,713.948100092678,"3",1926,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",25925,78,79
"2005","SE",259252,713.948100092678,"1",1927,"2","1","2","3","13","3","NA","NA","NA","0","NA","0",25925,77,78
"2005","SE",259771,713.948100092678,"3",1968,"1","1","1","4","13","NA","NA","NA","NA","NA","0","NA",25977,36,37
"2005","SE",259772,713.948100092678,"1",1981,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",25977,23,24
"2005","SE",259831,713.948100092678,"4",1937,"1","1","1","4","13","NA","0","NA","NA","NA","NA","0",25983,67,68
"2005","SE",259832,713.948100092678,"3",1939,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",25983,65,65
"2005","SE",259841,713.948100092678,"1",1975,"1","1","3","3","NA","1","NA","NA","0","NA","NA","NA",25984,29,30
"2005","SE",259842,713.948100092678,"2",1980,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",25984,24,25
"2005","SE",260091,713.948100092678,"2",1945,"2","1","3","2","13","3","NA","NA","0","NA","NA","NA",26009,59,60
"2005","SE",260092,713.948100092678,"1",1942,"1","1","1","2","13","3","NA","30","12","NA","NA","NA",26009,62,63
"2005","SE",260101,713.948100092678,"3",1983,"1","1","4","3","13","3","NA","NA","NA","NA","0","NA",26010,21,22
"2005","SE",260102,713.948100092678,"2",1951,"2","1","3","4","13","1","NA","NA","NA","NA","NA","NA",26010,53,54
"2005","SE",260411,713.948100092678,"3",1937,"2","1","4","3","13","NA","NA","NA","NA","NA","0","NA",26041,67,68
"2005","SE",260412,713.948100092678,"3",1924,"1","1","4","3","NA","1","NA","NA","NA","NA","NA","NA",26041,80,80
"2005","SE",260431,713.948100092678,"3",1938,"1","1","1","4","NA","3","NA","30","NA","NA","NA","0",26043,66,67
"2005","SE",260432,713.948100092678,"4",1940,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",26043,64,64
"2005","SE",260741,713.948100092678,"4",1962,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",26074,42,42
"2005","SE",260742,713.948100092678,"2",1933,"1","1","4","3","13","3","NA","30","NA","NA","0","NA",26074,71,71
"2005","SE",260781,713.948100092678,"2",1932,"1","1","4","4","13","1","NA","NA","NA","NA","NA","NA",26078,72,72
"2005","SE",260782,713.948100092678,"1",1933,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",26078,71,72
"2005","SE",261061,713.948100092678,"4",1946,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",26106,58,59
"2005","SE",261062,713.948100092678,"2",1944,"1","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",26106,60,61
"2005","SE",261661,713.948100092678,"3",1941,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",26166,63,64
"2005","SE",261662,713.948100092678,"2",1944,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",26166,60,60
"2005","SE",261831,713.948100092678,"2",1948,"1","1","1","2","13","3","NA","NA","NA","40","NA","NA",26183,56,57
"2005","SE",261832,713.948100092678,"3",1951,"2","1","4","2","NA","NA","NA","NA","NA","NA","NA","NA",26183,53,53
"2005","SE",262401,713.948100092678,"1",1941,"1","1","3","2","NA","1","NA","NA","NA","NA","NA","0",26240,63,64
"2005","SE",262402,713.948100092678,"3",1957,"2","1","1","3","13","1","NA","NA","NA","NA","NA","NA",26240,47,48
"2005","SE",262411,713.948100092678,"2",1971,"1","1","1","3","13","1","NA","NA","NA","NA","NA","NA",26241,33,33
"2005","SE",262412,713.948100092678,"2",1971,"2","1","2","3","13","3","NA","NA","NA","0","NA","0",26241,33,33
"2005","SE",262431,713.948100092678,"3",1924,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",26243,80,80
"2005","SE",262432,713.948100092678,"4",1924,"1","1","1","3","13","1","NA","NA","NA","NA","0","0",26243,80,80
"2005","SE",262591,713.948100092678,"3",1954,"2","1","4","3","13","1","NA","NA","NA","NA","NA","NA",26259,50,50
"2005","SE",262592,713.948100092678,"2",1945,"1","1","4","4","NA","1","NA","NA","NA","NA","NA","NA",26259,59,59
"2005","SE",262981,713.948100092678,"2",1930,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",26298,74,74
"2005","SE",262982,713.948100092678,"2",1926,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26298,78,79
"2005","SE",262991,713.948100092678,"1",1970,"2","1","4","2","13","1","NA","NA","NA","0","NA","NA",26299,34,34
"2005","SE",262992,713.948100092678,"3",2002,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",26299,2,2
"2005","SE",263241,713.948100092678,"1",1960,"1","1","4","2","13","1","NA","NA","NA","0","NA","0",26324,44,44
"2005","SE",263242,713.948100092678,"4",1961,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26324,43,44
"2005","SE",263311,713.948100092678,"2",1942,"2","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",26331,62,63
"2005","SE",263312,713.948100092678,"2",1938,"1","1","1","2","13","1","NA","NA","0","NA","NA","NA",26331,66,67
"2005","SE",263441,713.948100092678,"4",1941,"2","1","1","4","13","1","NA","NA","NA","NA","NA","NA",26344,63,64
"2005","SE",263442,713.948100092678,"4",1943,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",26344,61,62
"2005","SE",263511,713.948100092678,"1",1973,"1","1","4","4","13","3","NA","NA","20","NA","NA","NA",26351,31,31
"2005","SE",263512,713.948100092678,"2",1977,"2","1","NA","2","13","3","NA","NA","NA","NA","NA","NA",26351,27,28
"2005","SE",263561,713.948100092678,"3",1978,"2","1","2","3","13","5","NA","NA","NA","NA","NA","NA",26356,26,26
"2005","SE",263562,713.948100092678,"2",1980,"1","1","3","3","13","1","NA","NA","NA","NA","NA","NA",26356,24,24
"2005","SE",263591,713.948100092678,"3",1983,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",26359,21,22
"2005","SE",263592,713.948100092678,"1",1959,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",26359,45,46
"2005","SE",263701,713.948100092678,"2",1952,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",26370,52,52
"2005","SE",263702,713.948100092678,"2",1955,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",26370,49,49
"2005","SE",263711,713.948100092678,"4",1938,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",26371,66,67
"2005","SE",263712,713.948100092678,"3",1937,"1","1","1","2","13","1","NA","NA","NA","NA","NA","NA",26371,67,68
"2005","SE",263831,713.948100092678,"1",1976,"2","1","1","2","13","1","NA","NA","NA","0","NA","0",26383,28,28
"2005","SE",263832,713.948100092678,"3",1977,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",26383,27,28
"2005","SE",264161,713.948100092678,"2",1973,"2","1","1","2","13","1","NA","NA","NA","NA","NA","NA",26416,31,32
"2005","SE",264162,713.948100092678,"4",1972,"1","1","4","2","13","1","NA","NA","NA","28","NA","NA",26416,32,33
"2005","SE",264511,713.948100092678,"1",1924,"1","1","1","2","13","1","NA","NA","NA","NA","NA","NA",26451,80,80
"2005","SE",264512,713.948100092678,"4",1924,"2","1","3","2","13","1","NA","NA","NA","NA","NA","NA",26451,80,80
"2005","SE",264531,713.948100092678,"1",1930,"2","1","1","2","13","1","NA","NA","NA","NA","NA","NA",26453,74,74
"2005","SE",264532,713.948100092678,"4",1927,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",26453,77,78
"2005","SE",264791,713.948100092678,"4",1934,"1","1","3","3","13","1","NA","NA","16","NA","NA","NA",26479,70,70
"2005","SE",264792,713.948100092678,"2",1935,"2","1","3","4","13","NA","NA","NA","NA","NA","NA","NA",26479,69,70
"2005","SE",265221,713.948100092678,"3",1950,"2","1","2","2","13","1","NA","30","NA","NA","NA","NA",26522,54,55
"2005","SE",265222,713.948100092678,"3",1941,"1","1","3","4","13","3","NA","NA","NA","NA","NA","NA",26522,63,64
"2005","SE",265401,713.948100092678,"4",1967,"2","1","4","2","13","1","NA","NA","0","NA","NA","NA",26540,37,38
"2005","SE",265402,713.948100092678,"1",1999,"2","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",26540,5,5
"2005","SE",265411,713.948100092678,"2",1952,"1","1","4","3","13","1","NA","NA","NA","NA","NA","0",26541,52,53
"2005","SE",265412,713.948100092678,"2",1953,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",26541,51,51
"2005","SE",265581,713.948100092678,"3",1968,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",26558,36,36
"2005","SE",265582,713.948100092678,"2",1966,"1","1","1","2","13","3","NA","NA","NA","15","NA","NA",26558,38,39
"2005","SE",265771,713.948100092678,"3",1940,"2","1","1","3","13","1","NA","NA","NA","NA","NA","NA",26577,64,64
"2005","SE",265772,713.948100092678,"3",1939,"1","1","NA","4","NA","3","NA","NA","NA","NA","NA","NA",26577,65,66
