"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2012","SE",142111,687.024608501119,"4",1970,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",41,41,14211,"0.8571428571","0","0","0"
"2012","SE",142112,687.024608501119,"4",1998,"1","1","3","2","13","3","NA","NA","NA","NA","0","NA",14,13,14211,"99","2","0","0"
"2012","SE",142113,687.024608501119,"1",2000,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",11,11,14211,"99","2","0","0"
"2012","SE",142171,687.024608501119,"1",1950,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",62,61,14217,"0.9285714286","0","0","0"
"2012","SE",142172,687.024608501119,"2",1951,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",61,60,14217,"1","0","0","0"
"2012","SE",142173,687.024608501119,"3",1931,"2","1","3","4","NA","3","NA","NA","NA","NA","NA","NA",80,80,14217,"99","0","0","0"
"2012","SE",142361,687.024608501119,"3",1960,"1","1","4","3","13","3","NA","NA","NA","0","NA","NA",52,51,14236,"0.8442188698","0","0","0"
"2012","SE",142362,687.024608501119,"3",1958,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",53,53,14236,"99","0","0","100"
"2012","SE",142363,687.024608501119,"4",1993,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",19,18,14236,"1","0","0","0"
"2012","SE",142511,687.024608501119,"4",1958,"2","1","3","3","13","NA","15","NA","NA","NA","NA","NA",53,53,14251,"0.1666666667","2","0","0"
"2012","SE",142512,687.024608501119,"4",1998,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",13,13,14251,"1","2","0","0"
"2012","SE",142513,687.024608501119,"3",2000,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",12,11,14251,"99","2","0","0"
"2012","SE",142701,687.024608501119,"4",1961,"2","1","NA","2","13","3","NA","NA","NA","NA","NA","NA",51,50,14270,"0.9708505107","2","0","0"
"2012","SE",142702,687.024608501119,"4",1996,"1","1","4","3","13","3","15","NA","NA","NA","NA","NA",15,15,14270,"1","0","0","0"
"2012","SE",142703,687.024608501119,"2",1999,"1","1","4","2","13","NA","NA","NA","NA","NA","0","NA",13,12,14270,"1","1","0","0"
"2012","SE",142721,687.024608501119,"1",1940,"1","1","4","2","13","5","NA","NA","NA","NA","NA","0",72,71,14272,"0.3928571429","2","0","100"
"2012","SE",142722,687.024608501119,"2",1950,"2","1","2","2","13","NA","NA","NA","NA","0","NA","NA",62,61,14272,"1","0","0","0"
"2012","SE",142723,687.024608501119,"1",1989,"1","1","1","3","13","NA","NA","NA","NA","NA","0","0",22,22,14272,"1","0","0","0"
"2012","SE",142851,687.024608501119,"3",1993,"2","1","2","2","13","3","NA","NA","NA","NA","0","NA",19,18,14285,"1","0","1","0"
"2012","SE",142852,687.024608501119,"1",1956,"1","1","4","3","NA","3","NA","NA","NA","NA","NA","0",55,55,14285,"1","0","0","0"
"2012","SE",142853,687.024608501119,"2",1958,"2","1","2","3","13","3","NA","NA","NA","NA","NA","0",53,53,14285,"99","2","0","0"
"2012","SE",142961,687.024608501119,"2",1967,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",44,44,14296,"1","0","0","0"
"2012","SE",142962,687.024608501119,"3",1968,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",43,43,14296,"99","0","0","0"
"2012","SE",142963,687.024608501119,"3",2006,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",6,5,14296,"1","0","0","0"
"2012","SE",143181,687.024608501119,"3",1962,"2","1","1","3","NA","NA","NA","NA","NA","NA","NA","0",50,49,14318,"0.5605639288","1","0","0"
"2012","SE",143182,687.024608501119,"2",1951,"1","1","1","3","NA","3","NA","NA","NA","NA","0","0",61,60,14318,"99","1","0","0"
"2012","SE",143183,687.024608501119,"1",2004,"1","1","4","2","NA","3","NA","NA","NA","40","0","NA",7,7,14318,"99","0","0","100"
"2012","SE",143411,687.024608501119,"3",1977,"2","1","4","4","13","3","NA","NA","12","NA","NA","0",34,34,14341,"0.9964285714","2","0","0"
"2012","SE",143412,687.024608501119,"3",1975,"1","1","3","2","NA","NA","NA","30","NA","NA","NA","NA",36,36,14341,"99","2","0","0"
"2012","SE",143413,687.024608501119,"2",2009,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",2,2,14341,"1","0","0","0"
"2012","SE",143441,687.024608501119,"2",1969,"2","1","1","3","13","NA","NA","NA","NA","0","NA","NA",43,42,14344,"99","0","0","100"
"2012","SE",143442,687.024608501119,"1",1972,"1","1","3","2","13","3","NA","NA","NA","0","NA","NA",40,39,14344,"1","0","0","0"
"2012","SE",143443,687.024608501119,"4",2003,"1","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",8,8,14344,"1","0","0","0"
"2012","SE",143511,687.024608501119,"2",1973,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",39,38,14351,"99","0","0","101"
"2012","SE",143512,687.024608501119,"2",1973,"2","1","3","4","13","3","NA","NA","NA","NA","NA","0",39,38,14351,"0.9285714286","0","0","100"
"2012","SE",143513,687.024608501119,"4",1973,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",38,38,14351,"1","0","0","0"
"2012","SE",143541,687.024608501119,"4",1953,"2","1","4","2","13","3","NA","NA","NA","0","NA","0",59,58,14354,"0.8333333333","0","0","0"
"2012","SE",143542,687.024608501119,"4",1950,"1","1","4","4","13","3","NA","30","NA","35","NA","0",61,61,14354,"1","2","0","0"
"2012","SE",143543,687.024608501119,"3",1991,"1","1","1","2","NA","3","NA","NA","NA","24","NA","NA",21,20,14354,"0.9285714286","1","0","101"
"2012","SE",143721,687.024608501119,"1",1957,"1","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",54,54,14372,"1","2","0","0"
"2012","SE",143722,687.024608501119,"4",1962,"2","1","4","3","13","3","NA","NA","NA","30","NA","NA",49,49,14372,"0.9166666667","0","0","0"
"2012","SE",143723,687.024608501119,"4",1990,"1","1","4","3","NA","3","NA","NA","NA","NA","NA","0",21,21,14372,"0.9714285714","2","0","0"
"2012","SE",143871,687.024608501119,"3",1961,"2","1","1","3","13","3","NA","NA","NA","40","NA","NA",50,50,14387,"1","0","0","0"
"2012","SE",143872,687.024608501119,"4",1957,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",54,54,14387,"99","2","0","0"
"2012","SE",143873,687.024608501119,"3",1997,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",14,14,14387,"1","0","0","0"
"2012","SE",144031,687.024608501119,"1",1969,"1","1","3","2","13","NA","NA","NA","NA","NA","0","NA",43,42,14403,"1","0","0","0"
"2012","SE",144032,687.024608501119,"4",1961,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",50,50,14403,"0.8571428571","0","0","0"
"2012","SE",144033,687.024608501119,"4",2001,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",11,10,14403,"0.8633835725","0","0","0"
"2012","SE",144051,687.024608501119,"2",1962,"2","1","4","2","13","3","NA","NA","NA","0","NA","NA",50,49,14405,"1","0","0","0"
"2012","SE",144052,687.024608501119,"2",1947,"1","1","3","4","13","3","NA","NA","NA","35","NA","0",64,64,14405,"0.9285714286","2","0","0"
"2012","SE",144053,687.024608501119,"2",2001,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",11,10,14405,"1","2","0","100"
"2012","SE",144351,687.024608501119,"3",1962,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",50,49,14435,"0.5142857143","0","0","100"
"2012","SE",144352,687.024608501119,"3",1951,"1","1","1","4","13","3","NA","NA","NA","NA","0","NA",60,60,14435,"99","0","0","0"
"2012","SE",144353,687.024608501119,"3",2004,"1","1","1","2","13","3","NA","30","NA","NA","NA","NA",7,7,14435,"1","0","0","0"
"2012","SE",144451,687.024608501119,"4",1960,"2","1","1","2","13","3","NA","NA","NA","NA","0","0",52,51,14445,"0.8333333333","1","0","0"
"2012","SE",144452,687.024608501119,"3",1950,"1","1","1","2","NA","3","NA","NA","NA","NA","0","NA",61,61,14445,"1","0","0","0"
"2012","SE",144453,687.024608501119,"3",1989,"1","1","4","2","NA","3","NA","30","NA","NA","NA","NA",23,22,14445,"0.9285714286","2","0","0"
"2012","SE",144461,687.024608501119,"3",1957,"2","1","3","4","13","3","NA","NA","0","NA","NA","NA",55,54,14446,"99","0","0","101"
"2012","SE",144462,687.024608501119,"1",1958,"1","1","1","2","NA","NA","NA","30","NA","NA","NA","0",53,53,14446,"1","0","0","0"
"2012","SE",144463,687.024608501119,"4",1991,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",20,20,14446,"1","0","0","0"
"2012","SE",144501,687.024608501119,"3",1994,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",18,17,14450,"1","0","0","0"
"2012","SE",144502,687.024608501119,"4",1960,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",52,51,14450,"0.5","0","0","0"
"2012","SE",144503,687.024608501119,"3",1997,"2","1","1","4","13","NA","NA","NA","NA","0","NA","NA",14,14,14450,"0.5","2","1","0"
"2012","SE",144831,687.024608501119,"4",1973,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",39,38,14483,"0.0573698116","0","0","100"
"2012","SE",144832,687.024608501119,"2",1976,"2","1","1","4","13","3","NA","NA","7","NA","NA","NA",35,35,14483,"1","0","0","0"
"2012","SE",144833,687.024608501119,"1",2009,"2","1","1","2","13","3","NA","NA","0","NA","0","NA",2,2,14483,"0.8428571429","0","0","0"
"2012","SE",144881,687.024608501119,"1",1940,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",72,71,14488,"99","0","0","0"
"2012","SE",144882,687.024608501119,"1",1950,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",62,61,14488,"0.8948229399","2","0","0"
"2012","SE",144883,687.024608501119,"1",1989,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",22,22,14488,"1","0","0","0"
"2012","SE",144961,687.024608501119,"3",1962,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",49,49,14496,"0.9583333333","0","0","100"
"2012","SE",144962,687.024608501119,"2",1947,"1","1","4","2","NA","3","NA","NA","NA","NA","0","NA",64,64,14496,"1","2","0","100"
"2012","SE",144963,687.024608501119,"2",2001,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",11,10,14496,"0.9571428571","0","0","0"
"2012","SE",145181,687.024608501119,"2",1961,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",50,50,14518,"99","1","0","0"
"2012","SE",145182,687.024608501119,"4",1960,"1","1","2","3","13","3","NA","NA","NA","NA","NA","NA",51,51,14518,"0.8142857143","0","0","100"
"2012","SE",145183,687.024608501119,"2",1993,"2","1","3","2","13","3","NA","NA","NA","NA","0","0",19,18,14518,"0.9142857143","0","0","0"
"2012","SE",145371,687.024608501119,"1",1963,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",48,48,14537,"1","2","0","0"
"2012","SE",145372,687.024608501119,"4",1991,"1","1","3","4","13","3","NA","30","0","40","0","NA",21,20,14537,"0.5416666667","2","0","0"
"2012","SE",145373,687.024608501119,"2",1995,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",16,16,14537,"99","0","0","0"
"2012","SE",145531,687.024608501119,"2",1972,"2","1","1","2","13","3","NA","30","NA","0","0","NA",39,39,14553,"0.6011904762","0","0","0"
"2012","SE",145532,687.024608501119,"2",1972,"1","1","3","3","NA","3","NA","30","NA","NA","NA","0",40,39,14553,"99","2","0","0"
"2012","SE",145533,687.024608501119,"2",2005,"2","1","4","4","NA","3","NA","NA","20","NA","NA","0",6,6,14553,"0.6482668547","0","0","0"
"2012","SE",145681,687.024608501119,"3",1969,"2","1","4","3","13","3","NA","NA","NA","0","0","NA",42,42,14568,"99","0","0","0"
"2012","SE",145682,687.024608501119,"4",1975,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",37,36,14568,"0.9571428571","0","0","0"
"2012","SE",145683,687.024608501119,"4",2000,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",11,11,14568,"0.880952381","2","0","0"
"2012","SE",145901,687.024608501119,"2",1986,"2","1","1","2","13","3","NA","NA","0","20","NA","NA",26,25,14590,"99","2","0","0"
"2012","SE",145902,687.024608501119,"2",1974,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",37,37,14590,"1","0","0","0"
"2012","SE",145903,687.024608501119,"1",2011,"1","1","1","2","13","3","NA","NA","NA","NA","0","0",0,0,14590,"0.5","0","0","100"
"2012","SE",145931,687.024608501119,"4",1932,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",80,79,14593,"0","2","0","0"
"2012","SE",145932,687.024608501119,"4",1957,"2","1","3","2","NA","3","NA","NA","0","NA","0","NA",55,54,14593,"1","0","0","0"
"2012","SE",145933,687.024608501119,"2",1992,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",20,19,14593,"1","2","0","0"
"2012","SE",146001,687.024608501119,"4",1980,"1","1","3","3","13","3","NA","NA","NA","0","NA","NA",31,31,14600,"1","0","0","0"
"2012","SE",146002,687.024608501119,"3",1978,"2","1","2","2","13","3","NA","NA","NA","NA","0","NA",34,33,14600,"0.6666666667","0","0","0"
"2012","SE",146003,687.024608501119,"4",2010,"1","1","1","2","13","3","NA","30","NA","NA","NA","NA",1,1,14600,"1","0","0","0"
"2012","SE",146131,687.024608501119,"1",1993,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",19,18,14613,"0.375","0","0","100"
"2012","SE",146132,687.024608501119,"2",1965,"2","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",46,46,14613,"99","2","0","0"
"2012","SE",146133,687.024608501119,"4",1990,"1","1","1","2","NA","3","NA","NA","NA","NA","0","NA",21,21,14613,"1","1","0","0"
"2012","SE",146201,687.024608501119,"1",1973,"1","1","NA","2","13","3","NA","NA","NA","NA","NA","NA",38,38,14620,"1","0","0","0"
"2012","SE",146202,687.024608501119,"3",1976,"2","1","1","3","13","NA","NA","NA","0","NA","NA","0",36,35,14620,"0.46494098","0","0","0"
"2012","SE",146203,687.024608501119,"2",2009,"2","1","4","3","13","NA","NA","NA","NA","0","NA","0",2,2,14620,"0","0","0","0"
"2012","SE",146411,687.024608501119,"3",1981,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",31,30,14641,"0.1666666667","0","0","0"
"2012","SE",146412,687.024608501119,"4",1980,"1","1","4","2","13","3","NA","NA","NA","0","NA","0",32,31,14641,"0","0","0","0"
"2012","SE",146413,687.024608501119,"3",2010,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",2,1,14641,"99","2","0","0"
"2012","SE",146481,687.024608501119,"1",1962,"1","1","3","3","13","NA","NA","NA","15","NA","0","NA",50,49,14648,"99","2","0","0"
"2012","SE",146482,687.024608501119,"1",1962,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","0",49,49,14648,"0.5","0","0","0"
"2012","SE",146483,687.024608501119,"2",1990,"2","1","3","3","13","3","NA","NA","0","NA","NA","0",22,21,14648,"1","0","0","0"
"2012","SE",146551,687.024608501119,"3",1965,"2","1","3","2","13","3","NA","NA","NA","NA","0","NA",47,46,14655,"1","1","0","0"
"2012","SE",146552,687.024608501119,"1",1964,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",47,47,14655,"0.8571428571","0","0","0"
"2012","SE",146553,687.024608501119,"3",1992,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",20,19,14655,"0.3333333333","2","0","100"
"2012","SE",146661,687.024608501119,"2",1988,"2","1","3","2","13","NA","NA","NA","NA","NA","0","NA",23,23,14666,"0.6880952381","2","0","0"
"2012","SE",146662,687.024608501119,"4",1984,"1","1","4","4","13","3","NA","NA","NA","NA","0","NA",28,27,14666,"1","0","0","0"
"2012","SE",146663,687.024608501119,"1",2009,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",3,2,14666,"0.9285714286","0","0","0"
"2012","SE",146671,687.024608501119,"4",1976,"2","1","4","2","13","3","NA","NA","8","NA","NA","NA",36,35,14667,"0.5","0","0","0"
"2012","SE",146672,687.024608501119,"1",1975,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",36,36,14667,"1","2","0","0"
"2012","SE",146673,687.024608501119,"2",2010,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",2,1,14667,"1","2","0","0"
"2012","SE",146741,687.024608501119,"2",1955,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",56,56,14674,"0.5","2","0","0"
"2012","SE",146742,687.024608501119,"2",1950,"1","1","3","2","13","NA","NA","NA","0","NA","NA","NA",61,61,14674,"1","2","0","0"
"2012","SE",146743,687.024608501119,"4",1990,"2","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",21,21,14674,"1","0","0","0"
"2012","SE",147021,687.024608501119,"2",1976,"1","1","1","3","13","3","15","NA","NA","NA","NA","NA",36,35,14702,"99","0","0","0"
"2012","SE",147022,687.024608501119,"2",1975,"2","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",37,36,14702,"1","0","0","0"
"2012","SE",147023,687.024608501119,"1",2008,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",3,3,14702,"99","0","0","0"
"2012","SE",147111,687.024608501119,"2",1984,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",27,27,14711,"0.9285714286","2","0","0"
"2012","SE",147112,687.024608501119,"2",1946,"2","1","4","2","13","3","NA","30","NA","NA","NA","NA",66,65,14711,"99","0","0","0"
"2012","SE",147113,687.024608501119,"2",1953,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",58,58,14711,"99","0","0","0"
"2012","SE",147261,687.024608501119,"2",1971,"1","1","1","3","13","3","NA","30","NA","NA","NA","NA",40,40,14726,"1","2","0","0"
"2012","SE",147262,687.024608501119,"3",2006,"1","1","4","3","13","NA","NA","NA","NA","0","0","NA",5,5,14726,"99","2","0","0"
"2012","SE",147263,687.024608501119,"3",1973,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",39,38,14726,"99","0","0","0"
"2012","SE",147281,687.024608501119,"1",1980,"2","1","1","3","13","3","NA","NA","NA","0","NA","NA",31,31,14728,"1","0","0","0"
"2012","SE",147282,687.024608501119,"3",1979,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",32,32,14728,"0.7142857143","2","0","0"
"2012","SE",147283,687.024608501119,"4",2007,"2","1","3","2","13","3","NA","NA","NA","0","NA","NA",4,4,14728,"99","0","0","0"
"2012","SE",147301,687.024608501119,"3",1950,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",62,61,14730,"1","0","0","0"
"2012","SE",147302,687.024608501119,"4",1951,"2","1","1","3","13","3","NA","NA","0","35","NA","NA",61,60,14730,"0.7083333333","0","0","0"
"2012","SE",147303,687.024608501119,"4",1994,"2","1","4","3","13","3","NA","NA","NA","0","NA","NA",18,17,14730,"99","2","0","0"
"2012","SE",147331,687.024608501119,"4",1976,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",36,35,14733,"0.5302819644","0","0","0"
"2012","SE",147332,687.024608501119,"2",1976,"2","1","4","3","13","3","NA","30","NA","NA","NA","NA",35,35,14733,"0.9583333333","0","0","100"
"2012","SE",147333,687.024608501119,"3",2005,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",7,6,14733,"99","0","0","0"
"2012","SE",147341,687.024608501119,"3",1991,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",21,20,14734,"1","0","0","0"
"2012","SE",147342,687.024608501119,"2",1949,"1","1","4","3","13","NA","NA","30","NA","NA","NA","NA",62,62,14734,"1","0","0","0"
"2012","SE",147343,687.024608501119,"3",1989,"2","1","1","2","13","3","NA","30","NA","NA","NA","0",22,22,14734,"0.5714285714","0","0","0"
"2012","SE",147511,687.024608501119,"2",1958,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",53,53,14751,"0.4123524499","1","0","1"
"2012","SE",147512,687.024608501119,"1",1965,"2","1","1","4","13","5","NA","NA","NA","NA","NA","NA",46,46,14751,"0.5","0","0","100"
"2012","SE",147513,687.024608501119,"1",1998,"1","1","4","2","13","3","NA","NA","NA","NA","NA","0",13,13,14751,"99","2","0","0"
"2012","SE",147801,687.024608501119,"1",1975,"1","1","4","2","13","3","15","NA","NA","0","NA","NA",36,36,14780,"1","2","0","0"
"2012","SE",147802,687.024608501119,"1",1978,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",33,33,14780,"99","2","0","0"
"2012","SE",147803,687.024608501119,"3",2011,"1","1","3","3","13","3","NA","NA","NA","0","NA","NA",1,0,14780,"0.8571428571","0","0","0"
"2012","SE",148051,687.024608501119,"3",1976,"1","1","4","3","13","NA","NA","NA","0","NA","NA","NA",36,35,14805,"0.6666666667","0","0","0"
"2012","SE",148052,687.024608501119,"1",1983,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",28,28,14805,"99","0","0","101"
"2012","SE",148053,687.024608501119,"2",2009,"1","1","4","3","13","3","NA","NA","NA","NA","NA","0",2,2,14805,"0.7857142857","2","0","0"
"2012","SE",148071,687.024608501119,"1",1983,"2","1","1","2","13","3","NA","NA","0","NA","0","NA",28,28,14807,"0.9285714286","0","0","0"
"2012","SE",148072,687.024608501119,"3",1974,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",37,37,14807,"99","0","0","101"
"2012","SE",148073,687.024608501119,"4",2009,"1","1","4","3","13","3","NA","NA","NA","0","NA","NA",3,2,14807,"0","0","0","0"
"2012","SE",148601,687.024608501119,"4",1959,"1","1","1","2","NA","3","NA","NA","20","NA","0","NA",52,52,14860,"99","0","0","0"
"2012","SE",148602,687.024608501119,"4",1976,"2","1","3","2","13","NA","NA","NA","NA","NA","0","NA",36,35,14860,"0.9785714286","0","0","0"
"2012","SE",148603,687.024608501119,"1",2002,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",10,9,14860,"0.8571428571","0","0","0"
"2012","SE",148604,687.024608501119,"2",2005,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",7,6,14860,"99","0","0","0"
"2012","SE",148861,687.024608501119,"1",1964,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",47,47,14886,"99","0","0","0"
"2012","SE",148862,687.024608501119,"3",1978,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",34,33,14886,"99","2","0","0"
"2012","SE",148863,687.024608501119,"4",2005,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",6,6,14886,"0.7961172049","0","0","0"
"2012","SE",148864,687.024608501119,"1",2008,"2","1","1","2","NA","3","NA","30","0","NA","NA","NA",3,3,14886,"0.9285714286","0","0","0"
"2012","SE",148981,687.024608501119,"3",1961,"2","1","4","4","NA","3","NA","NA","NA","NA","0","NA",50,50,14898,"0.5","0","0","0"
"2012","SE",148982,687.024608501119,"3",1961,"1","1","1","2","13","3","NA","NA","NA","0","NA","NA",51,50,14898,"0.9285714286","0","0","0"
"2012","SE",148983,687.024608501119,"4",1986,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26,25,14898,"99","0","0","0"
"2012","SE",148984,687.024608501119,"2",1988,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",24,23,14898,"0.3333333333","0","0","100"
"2012","SE",149251,687.024608501119,"3",1980,"1","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",32,31,14925,"1","0","0","0"
"2012","SE",149252,687.024608501119,"3",1980,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",31,31,14925,"0.5658038233","0","0","0"
"2012","SE",149253,687.024608501119,"4",2006,"1","1","1","3","13","NA","NA","NA","NA","0","NA","NA",6,5,14925,"99","2","0","0"
"2012","SE",149254,687.024608501119,"2",2009,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",2,2,14925,"0.8571428571","2","0","0"
"2012","SE",149361,687.024608501119,"2",1988,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",24,23,14936,"1","0","0","0"
"2012","SE",149362,687.024608501119,"1",1950,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",61,61,14936,"99","0","0","0"
"2012","SE",149363,687.024608501119,"3",1957,"2","1","3","4","13","3","NA","NA","NA","40","NA","NA",55,54,14936,"1","0","0","0"
"2012","SE",149364,687.024608501119,"1",1990,"1","1","1","4","13","3","NA","NA","NA","NA","NA","0",21,21,14936,"0.2556013618","0","0","0"
"2012","SE",149521,687.024608501119,"2",1978,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",34,33,14952,"0.7916666667","0","0","0"
"2012","SE",149522,687.024608501119,"1",1966,"2","1","3","4","13","3","NA","30","NA","NA","NA","NA",45,45,14952,"0.6666666667","0","0","0"
"2012","SE",149523,687.024608501119,"2",2002,"1","1","3","4","13","3","NA","NA","NA","0","NA","NA",10,9,14952,"99","0","0","0"
"2012","SE",149524,687.024608501119,"4",2003,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",9,8,14952,"0.6583113107","2","0","0"
"2012","SE",149561,687.024608501119,"3",1981,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",30,30,14956,"0.8633835725","2","0","0"
"2012","SE",149562,687.024608501119,"4",1979,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",32,32,14956,"0.6488095238","2","0","0"
"2012","SE",149563,687.024608501119,"1",2008,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",4,3,14956,"99","0","0","0"
"2012","SE",149564,687.024608501119,"1",2009,"1","1","4","2","13","3","NA","30","NA","NA","NA","NA",3,2,14956,"1","0","0","0"
"2012","SE",149651,687.024608501119,"1",1974,"1","1","1","2","NA","NA","NA","30","NA","NA","NA","NA",37,37,14965,"1","2","0","0"
"2012","SE",149652,687.024608501119,"3",1969,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",43,42,14965,"0.5","0","0","0"
"2012","SE",149653,687.024608501119,"2",2004,"1","1","4","3","13","3","NA","NA","NA","35","NA","NA",8,7,14965,"1","0","0","0"
"2012","SE",149654,687.024608501119,"2",2006,"1","1","4","2","13","3","NA","NA","NA","NA","NA","0",5,5,14965,"0.9571428571","0","0","0"
"2012","SE",149911,687.024608501119,"3",1978,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",34,33,14991,"0.9142857143","0","0","0"
"2012","SE",149912,687.024608501119,"1",1998,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",14,13,14991,"99","2","0","101"
"2012","SE",149913,687.024608501119,"4",2000,"2","1","1","3","13","3","NA","30","NA","NA","NA","0",12,11,14991,"0.5952758845","0","0","0"
"2012","SE",149914,687.024608501119,"4",1983,"1","1","1","3","NA","3","NA","NA","NA","NA","0","NA",29,28,14991,"99","0","0","0"
"2012","SE",149951,687.024608501119,"2",1982,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",30,29,14995,"99","0","0","0"
"2012","SE",149952,687.024608501119,"3",1966,"2","1","3","2","13","3","NA","NA","NA","0","NA","NA",45,45,14995,"99","0","0","0"
"2012","SE",149953,687.024608501119,"4",1999,"1","1","1","3","NA","3","NA","30","NA","NA","NA","NA",13,12,14995,"0.8264930822","2","0","0"
"2012","SE",149954,687.024608501119,"2",2003,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",8,8,14995,"0.9571428571","0","0","0"
"2012","SE",150111,687.024608501119,"3",1976,"1","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",35,35,15011,"1","2","0","0"
