"DB010","DB020","DB030","DB040","DB062","DB090"
"2004","SE",20256,"SE02","NA","1923.7"
"2004","SE",20259,"SE02","NA","636.55"
"2004","SE",20263,"SE02","NA","646.35"
"2004","SE",20265,"SE02","NA","1279.6"
"2004","SE",20278,"SE02","NA","2363.7"
"2004","SE",20281,"SE02","NA","906.5"
"2004","SE",20286,"SE02","NA","1543.4"
"2004","SE",20291,"SE02","NA","1274.3"
"2004","SE",20303,"SE02","NA","247.825"
"2004","SE",20307,"SE02","NA","636.55"
"2004","SE",20327,"SE02","NA","1250.7"
"2004","SE",20328,"SE02","NA","1475.5"
"2004","SE",20332,"SE02","NA","1591.2"
"2004","SE",20368,"SE02","NA","593.15"
"2004","SE",20379,"SE02","NA","478.65"
"2004","SE",20410,"SE02","NA","1068.7"
"2004","SE",20426,"SE02","NA","588.55"
"2004","SE",20430,"SE02","NA","1084.5"
"2004","SE",20434,"SE02","NA","1107.55"
"2004","SE",20442,"SE02","NA","563.1"
"2004","SE",20458,"SE02","NA","1274.3"
"2004","SE",20459,"SE02","NA","1166.1"
"2004","SE",20472,"SE02","NA","605.35"
"2004","SE",20493,"SE02","NA","534.95"
"2004","SE",20519,"SE02","NA","906.5"
"2004","SE",20520,"SE02","NA","1084.5"
"2004","SE",20528,"SE02","NA","1342.3"
"2004","SE",20530,"SE02","NA","552.65"
"2004","SE",20546,"SE02","NA","581.75"
"2004","SE",20566,"SE02","NA","1519.9"
"2004","SE",20580,"SE02","NA","542.25"
"2004","SE",20582,"SE02","NA","563.1"
"2004","SE",20633,"SE02","NA","562.75"
"2004","SE",20640,"SE02","NA","379.0333"
"2004","SE",20645,"SE02","NA","1342.3"
"2004","SE",20662,"SE02","NA","1591.2"
"2004","SE",20671,"SE02","NA","534.6"
"2004","SE",20675,"SE02","NA","588.55"
"2004","SE",20689,"SE02","NA","568.65"
"2004","SE",20697,"SE02","NA","495.65"
"2004","SE",20699,"SE02","NA","678.15"
"2004","SE",20703,"SE02","NA","267.475"
"2004","SE",20706,"SE02","NA","1393.3"
"2004","SE",20732,"SE02","NA","1563.7"
"2004","SE",20744,"SE02","NA","625.35"
"2004","SE",20755,"SE02","NA","399.3667"
"2004","SE",20794,"SE02","NA","586.05"
"2004","SE",20796,"SE02","NA","1356.3"
"2004","SE",20798,"SE02","NA","534.35"
"2004","SE",20829,"SE02","NA","978.1"
"2004","SE",20831,"SE02","NA","1073.1"
"2004","SE",20865,"SE02","NA","715.6"
"2004","SE",20882,"SE02","NA","588.55"
"2004","SE",20893,"SE02","NA","1250.7"
"2004","SE",20926,"SE02","NA","1923.7"
"2004","SE",20934,"SE02","NA","1076.2"
"2004","SE",20950,"SE02","NA","462.4333"
"2004","SE",20959,"SE02","NA","599.05"
"2004","SE",20964,"SE02","NA","739.75"
"2004","SE",20976,"SE02","NA","1174.55"
"2004","SE",20991,"SE02","NA","639.8"
"2004","SE",20996,"SE02","NA","489.05"
"2004","SE",21006,"SE02","NA","2363.7"
"2004","SE",21015,"SE02","NA","1068.7"
"2004","SE",21028,"SE02","NA","569.5"
"2004","SE",21040,"SE02","NA","2010.8"
"2004","SE",21053,"SE02","NA","671.15"
"2004","SE",21058,"SE02","NA","978.1"
"2004","SE",21070,"SE02","NA","399.3667"
"2004","SE",21085,"SE02","NA","625.35"
"2004","SE",21092,"SE02","NA","1123.4"
"2004","SE",21111,"SE02","NA","1389.1"
"2004","SE",21112,"SE02","NA","1279.6"
"2004","SE",21116,"SE02","NA","548.2"
"2004","SE",21119,"SE02","NA","283.65"
"2004","SE",21190,"SE02","NA","568.55"
"2004","SE",21195,"SE02","NA","1475.5"
"2004","SE",21198,"SE02","NA","1250.7"
"2004","SE",21205,"SE02","NA","1320.4"
"2004","SE",21208,"SE02","NA","543.65"
"2004","SE",21223,"SE02","NA","636.55"
"2004","SE",21235,"SE02","NA","1342.3"
"2004","SE",21241,"SE02","NA","1210.7"
"2004","SE",21253,"SE02","NA","1274.3"
"2004","SE",21254,"SE02","NA","1342.3"
"2004","SE",21269,"SE02","NA","605.35"
"2004","SE",21288,"SE02","NA","452.1"
"2004","SE",21310,"SE02","NA","1186.7"
"2004","SE",21326,"SE02","NA","794.85"
"2004","SE",21328,"SE02","NA","472.8333"
"2004","SE",21356,"SE02","NA","1342.3"
"2004","SE",21382,"SE02","NA","569.5"
"2004","SE",21406,"SE02","NA","1389.1"
"2004","SE",21421,"SE02","NA","660.2"
"2004","SE",21429,"SE02","NA","1923.7"
"2004","SE",21430,"SE02","NA","581.75"
"2004","SE",21435,"SE02","NA","563.1"
"2004","SE",21484,"SE02","NA","1234.1"
"2004","SE",21487,"SE02","NA","625.35"
"2004","SE",21497,"SE02","NA","354.625"
"2004","SE",21519,"SE02","NA","586.05"
"2004","SE",21524,"SE02","NA","1317.3"
"2004","SE",21528,"SE02","NA","599.05"
"2004","SE",21537,"SE02","NA","696.65"
"2004","SE",21560,"SE02","NA","1853.8"
"2004","SE",21561,"SE02","NA","586.05"
"2004","SE",21576,"SE02","NA","1250.7"
"2004","SE",21583,"SE02","NA","552.65"
"2004","SE",21590,"SE02","NA","1342.3"
"2004","SE",21615,"SE02","NA","462.4333"
"2004","SE",21618,"SE02","NA","395.4333"
"2004","SE",21642,"SE02","NA","1181.85"
"2004","SE",21669,"SE02","NA","1229.5"
"2004","SE",21672,"SE02","NA","639.8"
"2004","SE",21687,"SE02","NA","1234.1"
"2004","SE",21701,"SE02","NA","1176.7"
"2004","SE",21705,"SE02","NA","379.0333"
"2004","SE",21707,"SE02","NA","1163.5"
"2004","SE",21714,"SE02","NA","1853.8"
"2004","SE",21716,"SE02","NA","639.8"
"2004","SE",21764,"SE02","NA","737.75"
"2004","SE",21791,"SE02","NA","1176.7"
"2004","SE",21836,"SE02","NA","639.8"
"2004","SE",21846,"SE02","NA","1292.7"
"2004","SE",21864,"SE02","NA","671.15"
"2004","SE",21874,"SE02","NA","1250.7"
"2004","SE",21895,"SE02","NA","588.35"
"2004","SE",21931,"SE02","NA","1073.1"
"2004","SE",21932,"SE02","NA","1274.8"
"2004","SE",21937,"SE02","NA","1183"
"2004","SE",21946,"SE02","NA","2215.5"
"2004","SE",21960,"SE02","NA","693.65"
"2004","SE",21963,"SE02","NA","653.5"
"2004","SE",22023,"SE02","NA","452.1"
"2004","SE",22046,"SE02","NA","1853.8"
"2004","SE",22058,"SE02","NA","1853.8"
"2004","SE",22072,"SE02","NA","1342.3"
"2004","SE",22083,"SE02","NA","495.65"
"2004","SE",22092,"SE02","NA","671.15"
"2004","SE",22128,"SE02","NA","1342.3"
"2004","SE",22131,"SE02","NA","1105.3"
"2004","SE",22158,"SE02","NA","660.2"
"2004","SE",22160,"SE02","NA","581.75"
"2004","SE",22161,"SE02","NA","1274.8"
"2004","SE",22193,"SE02","NA","1250.7"
"2004","SE",22195,"SE02","NA","543.65"
"2004","SE",22219,"SE02","NA","534.35"
"2004","SE",22221,"SE02","NA","477.25"
"2004","SE",22248,"SE02","NA","978.1"
"2004","SE",22249,"SE02","NA","795.6"
"2004","SE",22258,"SE02","NA","1393.3"
"2004","SE",22265,"SE02","NA","738.5"
"2004","SE",22308,"SE02","NA","1274.3"
"2004","SE",22320,"SE02","NA","1073.1"
"2004","SE",22323,"SE02","NA","548.2"
"2004","SE",22326,"SE02","NA","1084.5"
"2004","SE",22340,"SE02","NA","794.85"
"2004","SE",22368,"SE02","NA","1308.1"
"2004","SE",22380,"SE02","NA","586.05"
"2004","SE",22381,"SE02","NA","593.8"
"2004","SE",22403,"SE02","NA","1393.3"
"2004","SE",22414,"SE02","NA","957.3"
"2004","SE",22424,"SE02","NA","833.8"
"2004","SE",22438,"SE02","NA","588.55"
"2004","SE",22439,"SE02","NA","1176.7"
"2004","SE",22445,"SE02","NA","1660.2"
"2004","SE",22457,"SE02","NA","1250.7"
"2004","SE",22477,"SE02","NA","1181.85"
"2004","SE",22481,"SE02","NA","1250.7"
"2004","SE",22488,"SE02","NA","586.05"
"2004","SE",22500,"SE02","NA","605.35"
"2004","SE",22501,"SE02","NA","1177.1"
"2004","SE",22515,"SE02","NA","514.4667"
"2004","SE",22527,"SE02","NA","636.55"
"2004","SE",22528,"SE02","NA","2349.1"
"2004","SE",22559,"SE02","NA","654.05"
"2004","SE",22605,"SE02","NA","1342.3"
"2004","SE",22610,"SE02","NA","646.35"
"2004","SE",22619,"SE02","NA","1279.6"
"2004","SE",22646,"SE02","NA","978.1"
"2004","SE",22655,"SE02","NA","588.35"
"2004","SE",22663,"SE02","NA","593.15"
"2004","SE",22687,"SE02","NA","1234.1"
"2004","SE",22697,"SE02","NA","543.65"
"2004","SE",22709,"SE02","NA","942.05"
"2004","SE",22731,"SE02","NA","1389.1"
"2004","SE",22739,"SE02","NA","1342.3"
"2004","SE",22740,"SE02","NA","1084.5"
"2004","SE",22777,"SE02","NA","830.1"
"2004","SE",22805,"SE02","NA","502.7"
"2004","SE",22842,"SE02","NA","1134.6"
"2004","SE",22850,"SE02","NA","636.55"
"2004","SE",22859,"SE02","NA","1181.85"
"2004","SE",22895,"SE02","NA","280.6"
"2004","SE",22905,"SE02","NA","1163.5"
"2004","SE",22914,"SE02","NA","599.05"
"2004","SE",22918,"SE02","NA","1170.4"
"2004","SE",22929,"SE02","NA","1163.5"
"2004","SE",22950,"SE02","NA","1308.1"
"2004","SE",22963,"SE02","NA","1308.1"
"2004","SE",22980,"SE02","NA","478.65"
"2004","SE",22986,"SE02","NA","1290"
"2004","SE",22991,"SE02","NA","247.825"
"2004","SE",23027,"SE02","NA","1342.3"
"2004","SE",23058,"SE02","NA","1317.3"
"2004","SE",23070,"SE02","NA","1122.4"
"2004","SE",23076,"SE02","NA","462.4333"
"2004","SE",23082,"SE02","NA","1091.3"
"2004","SE",23097,"SE02","NA","568.55"
"2004","SE",23106,"SE02","NA","1229.5"
"2004","SE",23109,"SE02","NA","1250.7"
"2004","SE",23138,"SE02","NA","586.05"
"2004","SE",23149,"SE02","NA","588.35"
"2004","SE",23176,"SE02","NA","599.05"
"2004","SE",23194,"SE02","NA","1274.3"
"2004","SE",23220,"SE02","NA","1393.3"
"2004","SE",23238,"SE02","NA","1389.1"
"2004","SE",23256,"SE02","NA","1393.3"
"2004","SE",23257,"SE02","NA","1389.1"
"2004","SE",23263,"SE02","NA","1279.6"
"2004","SE",23270,"SE02","NA","1176.7"
"2004","SE",23303,"SE02","NA","1186.7"
"2004","SE",23309,"SE02","NA","1317.3"
"2004","SE",23350,"SE02","NA","1077.5"
"2004","SE",23362,"SE02","NA","599.05"
"2004","SE",23366,"SE02","NA","942.05"
"2004","SE",23378,"SE02","NA","599.05"
"2004","SE",23384,"SE02","NA","1087.3"
"2004","SE",23407,"SE02","NA","1250.7"
"2004","SE",23413,"SE02","NA","563.1"
"2004","SE",23431,"SE02","NA","671.15"
"2004","SE",23502,"SE02","NA","1126.2"
"2004","SE",23513,"SE02","NA","1475.5"
"2004","SE",23523,"SE02","NA","586.05"
"2004","SE",23532,"SE02","NA","1234.1"
"2004","SE",23554,"SE02","NA","1250.7"
"2004","SE",23556,"SE02","NA","1342.3"
"2004","SE",23558,"SE02","NA","1389.1"
"2004","SE",23562,"SE02","NA","1412.7"
"2004","SE",23568,"SE02","NA","1183"
"2004","SE",23573,"SE02","NA","676.75"
"2004","SE",23577,"SE02","NA","534.35"
"2004","SE",23580,"SE02","NA","1091.3"
"2004","SE",23588,"SE02","NA","1582.4"
"2004","SE",23628,"SE02","NA","586.05"
"2004","SE",23650,"SE02","NA","1274.8"
"2004","SE",23682,"SE02","NA","354.625"
"2004","SE",23694,"SE02","NA","463.0333"
"2004","SE",23709,"SE02","NA","534.95"
"2004","SE",23735,"SE02","NA","653.5"
"2004","SE",23736,"SE02","NA","561.2"
"2004","SE",23737,"SE02","NA","435.6667"
"2004","SE",23740,"SE02","NA","691"
"2004","SE",23750,"SE02","NA","1084.5"
"2004","SE",23753,"SE02","NA","1187.6"
"2004","SE",23757,"SE02","NA","1203.2"
"2004","SE",23789,"SE02","NA","306.5"
"2004","SE",23803,"SE02","NA","1250.7"
"2004","SE",23835,"SE02","NA","1183"
"2004","SE",23838,"SE02","NA","1393.3"
"2004","SE",23853,"SE02","NA","306.5"
"2004","SE",23855,"SE02","NA","1853.8"
"2004","SE",23876,"SE02","NA","1356.3"
"2004","SE",23887,"SE02","NA","625.35"
"2004","SE",23890,"SE02","NA","671.15"
"2004","SE",23899,"SE02","NA","1389.1"
"2004","SE",23926,"SE02","NA","1274.3"
"2004","SE",23928,"SE02","NA","1308.1"
"2004","SE",23933,"SE02","NA","1274.8"
"2004","SE",23941,"SE02","NA","671.15"
"2004","SE",23945,"SE02","NA","1853.8"
"2004","SE",23954,"SE02","NA","636.55"
"2004","SE",23957,"SE02","NA","653.5"
"2004","SE",23966,"SE02","NA","1107.75"
"2004","SE",23972,"SE02","NA","1122.4"
"2004","SE",24015,"SE02","NA","1181.85"
"2004","SE",24018,"SE02","NA","1166.1"
"2004","SE",24019,"SE02","NA","781.85"
"2004","SE",24025,"SE02","NA","636.55"
"2004","SE",24026,"SE02","NA","586.05"
"2004","SE",24035,"SE02","NA","568.55"
"2004","SE",24048,"SE02","NA","1279.6"
"2004","SE",24063,"SE02","NA","671.15"
"2004","SE",24103,"SE02","NA","1290"
"2004","SE",24128,"SE02","NA","1137.3"
"2004","SE",24131,"SE02","NA","1853.8"
"2004","SE",24136,"SE02","NA","1342.3"
"2004","SE",24140,"SE02","NA","1412.7"
"2004","SE",24152,"SE02","NA","2349.1"
"2004","SE",24156,"SE02","NA","462.4333"
"2004","SE",24206,"SE02","NA","1174.55"
"2004","SE",24249,"SE02","NA","489.05"
"2004","SE",24272,"SE02","NA","1229.5"
"2004","SE",24289,"SE02","NA","1229.5"
"2004","SE",24293,"SE02","NA","878.85"
"2004","SE",24295,"SE02","NA","347.275"
"2004","SE",24299,"SE02","NA","636.55"
"2004","SE",24313,"SE02","NA","439.1"
"2004","SE",24319,"SE02","NA","1166.1"
"2004","SE",24335,"SE02","NA","534.95"
"2004","SE",24379,"SE02","NA","1229.5"
"2004","SE",24441,"SE02","NA","1077.5"
"2004","SE",24442,"SE02","NA","1250.7"
"2004","SE",24456,"SE02","NA","588.55"
"2004","SE",24467,"SE02","NA","1563.7"
"2004","SE",24477,"SE02","NA","1308.1"
"2004","SE",24486,"SE02","NA","568.55"
"2004","SE",24537,"SE02","NA","1123.4"
"2004","SE",24543,"SE02","NA","1393.3"
"2004","SE",24567,"SE02","NA","1166.1"
"2004","SE",24568,"SE02","NA","308.475"
"2004","SE",24576,"SE02","NA","1176.7"
"2004","SE",24580,"SE02","NA","625.35"
"2004","SE",24583,"SE02","NA","577.5"
"2004","SE",24590,"SE02","NA","978.1"
"2004","SE",24591,"SE02","NA","2010.8"
"2004","SE",24603,"SE02","NA","588.55"
"2004","SE",24606,"SE02","NA","1412.7"
"2004","SE",24613,"SE02","NA","1356.3"
"2004","SE",24634,"SE02","NA","495.65"
"2004","SE",24639,"SE02","NA","1274.3"
"2004","SE",24645,"SE02","NA","593.15"
"2004","SE",24659,"SE02","NA","1176.7"
"2004","SE",24661,"SE02","NA","1084.5"
"2004","SE",24675,"SE02","NA","277.82"
"2004","SE",24676,"SE02","NA","1582.4"
"2004","SE",24729,"SE02","NA","435.6667"
"2004","SE",24736,"SE02","NA","568.55"
"2004","SE",24751,"SE02","NA","696.65"
"2004","SE",24753,"SE02","NA","2310"
"2004","SE",24756,"SE02","NA","379.1"
"2004","SE",24763,"SE02","NA","514.4667"
"2004","SE",24764,"SE02","NA","1250.7"
"2004","SE",24794,"SE02","NA","2349.1"
"2004","SE",24800,"SE02","NA","833.8"
"2004","SE",24807,"SE02","NA","795.6"
"2004","SE",24819,"SE02","NA","2010.8"
"2004","SE",24854,"SE02","NA","1342.3"
"2004","SE",24897,"SE02","NA","408.6667"
"2004","SE",24906,"SE02","NA","1342.3"
"2004","SE",24909,"SE02","NA","581.75"
"2004","SE",24922,"SE02","NA","1166.1"
"2004","SE",24940,"SE02","NA","830.1"
"2004","SE",24970,"SE02","NA","1234.1"
"2004","SE",25013,"SE02","NA","693.65"
"2004","SE",25025,"SE02","NA","615.25"
"2004","SE",25034,"SE02","NA","548.2"
"2004","SE",25039,"SE02","NA","588.35"
"2004","SE",25063,"SE02","NA","399.3667"
"2004","SE",25079,"SE02","NA","1186.7"
"2004","SE",25097,"SE02","NA","588.35"
"2004","SE",25099,"SE02","NA","1412.7"
"2004","SE",25108,"SE02","NA","385.85"
"2004","SE",25131,"SE02","NA","1166.1"
"2004","SE",25196,"SE02","NA","424.3667"
"2004","SE",25208,"SE02","NA","593.8"
"2004","SE",25214,"SE02","NA","306.5"
"2004","SE",25215,"SE02","NA","534.35"
"2004","SE",25271,"SE02","NA","1250.7"
"2004","SE",25284,"SE02","NA","830.1"
"2004","SE",25323,"SE02","NA","676.75"
"2004","SE",25327,"SE02","NA","534.35"
"2004","SE",25344,"SE02","NA","1181.85"
"2004","SE",25376,"SE02","NA","1393.3"
"2004","SE",25381,"SE02","NA","1853.8"
"2004","SE",25395,"SE02","NA","1073.1"
"2004","SE",25437,"SE02","NA","1290"
"2004","SE",25441,"SE02","NA","625.35"
"2004","SE",25458,"SE02","NA","374.1333"
"2004","SE",25494,"SE02","NA","605.35"
"2004","SE",25497,"SE02","NA","399.75"
"2004","SE",25501,"SE02","NA","306.5"
"2004","SE",25521,"SE02","NA","563.1"
"2004","SE",25523,"SE02","NA","2215.1"
"2004","SE",25530,"SE02","NA","1176.7"
"2004","SE",25551,"SE02","NA","1308.1"
"2004","SE",25580,"SE02","NA","1183"
"2004","SE",25628,"SE02","NA","495.65"
"2004","SE",25637,"SE02","NA","1181.85"
"2004","SE",25646,"SE02","NA","563.1"
"2004","SE",25669,"SE02","NA","625.35"
"2004","SE",25684,"SE02","NA","1122.4"
"2004","SE",25685,"SE02","NA","693.65"
"2004","SE",25686,"SE02","NA","2088.2"
"2004","SE",25706,"SE02","NA","794.85"
"2004","SE",25729,"SE02","NA","1393.3"
"2004","SE",25738,"SE02","NA","588.35"
"2004","SE",25752,"SE02","NA","1563.7"
"2004","SE",25764,"SE02","NA","534.35"
"2004","SE",25765,"SE02","NA","588.35"
"2004","SE",25792,"SE02","NA","1389.1"
"2004","SE",25802,"SE02","NA","284.325"
"2004","SE",25804,"SE02","NA","1342.3"
"2004","SE",25842,"SE02","NA","1283"
"2004","SE",25855,"SE02","NA","1279.6"
"2004","SE",25863,"SE02","NA","739.75"
"2004","SE",25869,"SE02","NA","1229.5"
"2004","SE",25874,"SE02","NA","653.5"
"2004","SE",25893,"SE02","NA","599.05"
"2004","SE",25958,"SE02","NA","375.4"
"2004","SE",25964,"SE02","NA","696.65"
"2004","SE",25972,"SE02","NA","1073.1"
"2004","SE",25973,"SE02","NA","1186.3"
"2004","SE",25977,"SE02","NA","1387.3"
"2004","SE",26002,"SE02","NA","878.85"
"2004","SE",26018,"SE02","NA","588.55"
"2004","SE",26030,"SE02","NA","1229.5"
"2004","SE",26034,"SE02","NA","588.35"
"2004","SE",26037,"SE02","NA","693.65"
"2004","SE",26073,"SE02","NA","568.55"
"2004","SE",26074,"SE02","NA","1279.6"
"2004","SE",26083,"SE02","NA","2010.8"
"2004","SE",26085,"SE02","NA","1183"
"2004","SE",26093,"SE02","NA","1923.7"
"2004","SE",26106,"SE02","NA","1475.5"
"2004","SE",26140,"SE02","NA","390.7"
"2004","SE",26148,"SE02","NA","472.8333"
"2004","SE",26162,"SE02","NA","605.35"
"2004","SE",26182,"SE02","NA","1412.7"
"2004","SE",26225,"SE02","NA","562.75"
"2004","SE",26231,"SE02","NA","1279.6"
"2004","SE",26238,"SE02","NA","534.6"
"2004","SE",26264,"SE02","NA","671.15"
"2004","SE",26291,"SE02","NA","833.8"
"2004","SE",26299,"SE02","NA","671.15"
"2004","SE",26325,"SE02","NA","1176.7"
"2004","SE",26328,"SE02","NA","715.6"
"2004","SE",26360,"SE02","NA","1563.7"
"2004","SE",26410,"SE02","NA","584.55"
"2004","SE",26431,"SE02","NA","653.5"
"2004","SE",26433,"SE02","NA","1170.4"
"2004","SE",26481,"SE02","NA","653.5"
"2004","SE",26485,"SE02","NA","833.8"
"2004","SE",26495,"SE02","NA","1274.8"
"2004","SE",26497,"SE02","NA","637.15"
"2004","SE",26504,"SE02","NA","1308.1"
"2004","SE",26543,"SE02","NA","636.55"
"2004","SE",26565,"SE02","NA","693.65"
"2004","SE",26575,"SE02","NA","280.85"
"2004","SE",26587,"SE02","NA","1226"
"2004","SE",26601,"SE02","NA","1126.2"
"2004","SE",26606,"SE02","NA","507.75"
"2004","SE",26607,"SE02","NA","2215.5"
"2004","SE",26612,"SE02","NA","280.6"
"2004","SE",26619,"SE02","NA","581.75"
"2004","SE",26631,"SE02","NA","608.05"
"2004","SE",26665,"SE02","NA","616.95"
"2004","SE",26698,"SE02","NA","653.5"
"2004","SE",26724,"SE02","NA","1543.4"
"2004","SE",26768,"SE02","NA","1412.7"
"2004","SE",26775,"SE02","NA","1563.7"
"2004","SE",26783,"SE02","NA","1412.7"
"2004","SE",26800,"SE02","NA","2215.1"
"2004","SE",26822,"SE02","NA","1342.3"
"2004","SE",26831,"SE02","NA","605.35"
"2004","SE",26832,"SE02","NA","1186.3"
"2004","SE",26852,"SE02","NA","1166.1"
"2004","SE",26893,"SE02","NA","1181.85"
"2004","SE",26926,"SE02","NA","1342.3"
"2004","SE",26947,"SE02","NA","1412.7"
"2004","SE",26968,"SE02","NA","653.5"
"2004","SE",26978,"SE02","NA","1412.7"
"2004","SE",26981,"SE02","NA","1320.4"
"2004","SE",26994,"SE02","NA","1250.7"
"2004","SE",27007,"SE02","NA","671.15"
"2004","SE",27019,"SE02","NA","1186.3"
"2004","SE",27024,"SE02","NA","478.65"
"2004","SE",27027,"SE02","NA","1183"
"2004","SE",27086,"SE02","NA","1229.5"
"2004","SE",27107,"SE02","NA","715.6"
"2004","SE",27111,"SE02","NA","399.3667"
"2004","SE",27122,"SE02","NA","1412.7"
"2004","SE",27152,"SE02","NA","1356.3"
"2004","SE",27161,"SE02","NA","1308.1"
"2004","SE",27166,"SE02","NA","2349.1"
"2004","SE",27183,"SE02","NA","1923.7"
"2004","SE",27208,"SE02","NA","1393.3"
"2004","SE",27210,"SE02","NA","2010.8"
"2004","SE",27223,"SE02","NA","538.75"
"2004","SE",27224,"SE02","NA","605.35"
"2004","SE",27235,"SE02","NA","588.35"
"2004","SE",27248,"SE02","NA","671.15"
"2004","SE",27253,"SE02","NA","1186.3"
"2004","SE",27270,"SE02","NA","646.35"
"2004","SE",27283,"SE02","NA","1591.2"
"2004","SE",27285,"SE02","NA","1279.6"
"2004","SE",27301,"SE02","NA","588.55"
"2004","SE",27361,"SE02","NA","737.75"
"2004","SE",27366,"SE02","NA","491.8333"
"2004","SE",27388,"SE02","NA","599.05"
"2004","SE",27389,"SE02","NA","625.35"
"2004","SE",27422,"SE02","NA","424.3667"
"2004","SE",27437,"SE02","NA","312.675"
"2004","SE",27447,"SE02","NA","691"
"2004","SE",27508,"SE02","NA","639.8"
"2004","SE",27515,"SE02","NA","2088.2"
"2004","SE",27527,"SE02","NA","1342.3"
"2004","SE",27532,"SE02","NA","1250.7"
"2004","SE",27544,"SE02","NA","542.25"
"2004","SE",27546,"SE02","NA","536.55"
"2004","SE",27547,"SE02","NA","1274.3"
"2004","SE",27551,"SE02","NA","1250.7"
"2004","SE",27560,"SE02","NA","1274.8"
"2004","SE",27562,"SE02","NA","586.05"
"2004","SE",27563,"SE02","NA","562.75"
"2004","SE",27566,"SE02","NA","588.55"
"2004","SE",27585,"SE02","NA","542.25"
"2004","SE",27586,"SE02","NA","1176.7"
"2004","SE",27623,"SE02","NA","691"
"2004","SE",27628,"SE02","NA","1186.7"
"2004","SE",27642,"SE02","NA","676.75"
"2004","SE",27648,"SE02","NA","435.6667"
"2004","SE",27664,"SE02","NA","1393.3"
"2004","SE",27673,"SE02","NA","552.65"
"2004","SE",27717,"SE02","NA","1563.7"
"2004","SE",27722,"SE02","NA","586.05"
"2004","SE",27744,"SE02","NA","1177.1"
"2004","SE",27799,"SE02","NA","495.65"
"2004","SE",27803,"SE02","NA","1412.7"
"2004","SE",27807,"SE02","NA","1342.3"
"2004","SE",27837,"SE02","NA","1250.7"
"2004","SE",27843,"SE02","NA","1393.3"
"2004","SE",27846,"SE02","NA","671.15"
"2004","SE",27900,"SE02","NA","568.55"
"2004","SE",27905,"SE02","NA","654.05"
"2004","SE",27953,"SE02","NA","625.35"
"2004","SE",27964,"SE02","NA","978.1"
"2004","SE",27972,"SE02","NA","2349.1"
"2004","SE",28014,"SE02","NA","586.05"
"2004","SE",28058,"SE02","NA","568.55"
"2004","SE",28108,"SE02","NA","1166.1"
"2004","SE",28127,"SE02","NA","1250.7"
"2004","SE",28136,"SE02","NA","495.65"
"2004","SE",28154,"SE02","NA","588.35"
"2004","SE",28165,"SE02","NA","542.25"
"2004","SE",28185,"SE02","NA","403.5667"
"2004","SE",28186,"SE02","NA","588.55"
"2004","SE",28203,"SE02","NA","625.35"
"2004","SE",28217,"SE02","NA","561.2"
"2004","SE",28219,"SE02","NA","568.55"
"2004","SE",28242,"SE02","NA","639.8"
"2004","SE",28244,"SE02","NA","1069.2"
"2004","SE",28245,"SE02","NA","534.6"
"2004","SE",28289,"SE02","NA","1250.7"
"2004","SE",28298,"SE02","NA","1123.4"
"2004","SE",28299,"SE02","NA","1229.5"
"2004","SE",28372,"SE02","NA","978.1"
"2004","SE",28395,"SE02","NA","562.75"
"2004","SE",28446,"SE02","NA","1393.3"
"2004","SE",28490,"SE02","NA","584.55"
"2004","SE",28530,"SE02","NA","588.55"
"2004","SE",28539,"SE02","NA","463.0333"
"2004","SE",28541,"SE02","NA","1250.7"
"2004","SE",28555,"SE02","NA","694.55"
"2004","SE",28568,"SE02","NA","599.05"
"2004","SE",28621,"SE02","NA","1274.3"
"2004","SE",28642,"SE02","NA","1412.7"
"2004","SE",28643,"SE02","NA","636.55"
"2004","SE",28647,"SE02","NA","1091.3"
"2004","SE",28679,"SE02","NA","693.65"
"2004","SE",28703,"SE02","NA","625.35"
"2004","SE",28706,"SE02","NA","1923.7"
"2004","SE",28707,"SE02","NA","296.575"
"2004","SE",28714,"SE02","NA","507.75"
"2004","SE",28716,"SE02","NA","599.05"
"2004","SE",28724,"SE02","NA","833.8"
"2004","SE",28751,"SE02","NA","906.5"
"2004","SE",28758,"SE02","NA","1250.7"
"2004","SE",28762,"SE02","NA","1091.3"
"2004","SE",28789,"SE02","NA","1170.4"
"2004","SE",28800,"SE02","NA","1126.2"
"2004","SE",28876,"SE02","NA","646.35"
"2004","SE",28884,"SE02","NA","1274.3"
"2004","SE",28897,"SE02","NA","1091.3"
"2004","SE",28909,"SE02","NA","392.3667"
"2004","SE",28920,"SE02","NA","693.65"
"2004","SE",28925,"SE02","NA","605.35"
"2004","SE",28934,"SE02","NA","1073.1"
"2004","SE",28952,"SE02","NA","525.45"
"2004","SE",28959,"SE02","NA","1591.2"
"2004","SE",28982,"SE02","NA","1412.7"
"2004","SE",29030,"SE02","NA","534.35"
"2004","SE",29049,"SE02","NA","1176.7"
"2004","SE",29061,"SE02","NA","678.15"
"2004","SE",29064,"SE02","NA","561.7"
"2004","SE",29070,"SE02","NA","463.0333"
"2004","SE",29098,"SE02","NA","605.35"
"2004","SE",29106,"SE02","NA","1073.1"
"2004","SE",29110,"SE02","NA","552.65"
"2004","SE",29129,"SE02","NA","586.05"
"2004","SE",29133,"SE02","NA","239.325"
"2004","SE",29141,"SE02","NA","696.65"
"2004","SE",29164,"SE02","NA","906.5"
"2004","SE",29174,"SE02","NA","625.35"
"2004","SE",29188,"SE02","NA","2215.5"
