"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX050","RX040","RX060","RX070","RX010"
"2010","SE",171103,645.113056163384,"4",1990,"2","1","4","3","13","3","NA","NA","NA","NA","NA","0",17110,19,"0","0.5","0","0",20
"2010","SE",171104,645.113056163384,"3",1993,"2","1","3","2","13","3","NA","NA","NA","NA","NA","0",17110,16,"0","1","0","0",17
"2010","SE",171105,645.113056163384,"3",1998,"1","1","3","2","13","3","NA","NA","NA","NA","0","0",17110,11,"0","1","0","0",12
"2010","SE",171181,645.113056163384,"1",1949,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",17118,60,"2","1","0","0",61
"2010","SE",171182,645.113056163384,"3",1953,"2","1","1","2","13","3","NA","30","20","0","NA","NA",17118,56,"0","1","0","0",57
"2010","SE",171183,645.113056163384,"1",1985,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",17118,24,"0","99","0","0",25
"2010","SE",171184,645.113056163384,"3",1987,"2","1","1","3","NA","3","NA","NA","NA","NA","0","NA",17118,22,"0","0.847286425","0","100",23
"2010","SE",171185,645.113056163384,"2",1993,"1","1","1","3","NA","NA","NA","30","NA","NA","NA","NA",17118,16,"0","0.5","0","0",17
"2010","SE",171341,645.113056163384,"3",1992,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",17134,17,"0","1","0","0",17
"2010","SE",171342,645.113056163384,"1",1963,"2","1","1","3","13","3","NA","NA","NA","NA","0","NA",17134,46,"0","0.75","0","0",47
"2010","SE",171343,645.113056163384,"3",1990,"1","1","2","2","13","3","NA","NA","NA","NA","NA","NA",17134,19,"2","0.4015873016","0","0",20
"2010","SE",171344,645.113056163384,"4",1963,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",17134,46,"0","1","0","0",47
"2010","SE",171345,645.113056163384,"4",1990,"1","1","3","2","13","3","NA","NA","NA","NA","0","NA",17134,19,"0","0.5","0","0",20
"2010","SE",171561,645.113056163384,"3",1969,"1","1","1","2","13","3","NA","NA","NA","NA","NA","0",17156,40,"0","1","0","0",40
"2010","SE",171562,645.113056163384,"2",1969,"2","1","NA","3","13","3","NA","NA","NA","NA","NA","NA",17156,40,"0","1","0","0",41
"2010","SE",171563,645.113056163384,"4",2002,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",17156,7,"0","1","0","0",8
"2010","SE",171564,645.113056163384,"1",2003,"2","1","3","2","13","3","NA","30","NA","NA","NA","NA",17156,6,"2","1","0","0",6
"2010","SE",171565,645.113056163384,"2",2007,"1","1","1","2","NA","NA","NA","NA","40","NA","0","0",17156,2,"0","0.7285714286","0","0",3
"2010","SE",171671,645.113056163384,"4",1965,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",17167,44,"0","0.7285714286","0","0",45
"2010","SE",171672,645.113056163384,"1",1965,"1","1","4","2","13","3","NA","NA","0","NA","NA","NA",17167,44,"2","0.7285714286","0","0",44
"2010","SE",171673,645.113056163384,"4",1990,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",17167,19,"0","0.7285714286","0","100",20
"2010","SE",171674,645.113056163384,"1",2000,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",17167,9,"2","0.7285714286","0","0",9
"2010","SE",171675,645.113056163384,"4",2000,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",17167,9,"2","0.2285714286","0","100",10
"2010","SE",171741,645.113056163384,"1",1966,"2","1","NA","3","13","3","NA","NA","NA","NA","NA","NA",17174,43,"0","99","0","0",44
"2010","SE",171742,645.113056163384,"1",1966,"1","1","3","4","NA","3","15","NA","NA","NA","NA","NA",17174,43,"0","99","0","0",44
"2010","SE",171743,645.113056163384,"4",1994,"2","1","2","2","NA","NA","NA","30","NA","NA","NA","NA",17174,15,"0","0.4404761905","0","0",16
"2010","SE",171744,645.113056163384,"3",1996,"1","1","NA","2","NA","3","NA","NA","15","NA","NA","0",17174,13,"0","1","0","0",14
"2010","SE",171745,645.113056163384,"2",2004,"2","1","2","3","13","3","NA","NA","0","NA","NA","NA",17174,5,"0","99","0","100",6
"2010","SE",171821,645.113056163384,"1",1962,"1","1","1","2","13","NA","NA","NA","10","NA","NA","NA",17182,47,"0","0.5","0","1",48
"2010","SE",171822,645.113056163384,"2",1967,"2","1","1","2","13","NA","NA","NA","NA","NA","0","NA",17182,42,"0","1","0","0",43
"2010","SE",171823,645.113056163384,"4",1991,"1","1","1","4","13","3","NA","NA","NA","NA","NA","0",17182,18,"0","0.9571428571","0","0",19
"2010","SE",171824,645.113056163384,"1",1998,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",17182,11,"0","0.25","0","0",12
"2010","SE",171825,645.113056163384,"2",1999,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",17182,10,"2","1","0","0",11
"2010","SE",171831,645.113056163384,"1",1963,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",17183,46,"0","0.8268947415","0","0",47
"2010","SE",171832,645.113056163384,"4",1950,"1","1","1","2","13","3","NA","NA","NA","0","0","0",17183,59,"0","1","0","0",60
"2010","SE",171833,645.113056163384,"3",1988,"1","1","1","3","13","5","NA","NA","10","0","NA","0",17183,21,"0","1","0","100",21
"2010","SE",171834,645.113056163384,"4",1990,"1","1","4","2","NA","3","NA","NA","10","NA","NA","NA",17183,19,"0","99","0","0",20
"2010","SE",171835,645.113056163384,"2",1992,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",17183,17,"0","0.8333333333","0","0",18
"2010","SE",171861,645.113056163384,"3",1983,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",17186,26,"0","0.7285714286","0","10",27
"2010","SE",171862,645.113056163384,"3",1963,"1","1","1","3","13","3","NA","NA","NA","NA","0","NA",17186,46,"0","1","0","0",46
"2010","SE",171863,645.113056163384,"2",1964,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",17186,45,"2","1","0","100",45
"2010","SE",171864,645.113056163384,"1",1985,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","0",17186,24,"0","1","0","100",24
"2010","SE",171865,645.113056163384,"1",1993,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",17186,16,"0","1","0","0",17
"2010","SE",171891,645.113056163384,"3",1970,"1","1","3","4","13","NA","NA","NA","NA","NA","NA","NA",17189,39,"2","99","0","0",40
"2010","SE",171892,645.113056163384,"2",1971,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",17189,38,"0","0.5","0","0",39
"2010","SE",171893,645.113056163384,"4",1999,"2","1","4","4","NA","NA","NA","NA","NA","0","NA","NA",17189,10,"0","99","0","0",11
"2010","SE",171894,645.113056163384,"3",2001,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",17189,8,"0","99","0","0",8
"2010","SE",171895,645.113056163384,"1",2007,"1","1","1","4","13","3","NA","NA","NA","NA","0","NA",17189,2,"0","0.7285714286","0","0",2
"2010","SE",172141,645.113056163384,"4",1954,"1","1","2","2","13","3","NA","NA","NA","NA","NA","NA",17214,55,"2","1","0","0",56
"2010","SE",172142,645.113056163384,"2",1958,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",17214,51,"1","1","0","0",52
"2010","SE",172143,645.113056163384,"2",1987,"1","1","4","2","13","NA","NA","NA","NA","0","NA","0",17214,22,"0","99","0","0",23
"2010","SE",172144,645.113056163384,"1",1981,"2","1","4","3","NA","3","NA","NA","NA","0","NA","0",17214,28,"2","1","0","0",29
"2010","SE",172145,645.113056163384,"2",2004,"2","1","3","2","13","3","NA","30","NA","NA","NA","NA",17214,5,"1","99","0","0",5
"2010","SE",172341,645.113056163384,"2",1960,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",17234,49,"0","0.6666666667","0","0",50
"2010","SE",172342,645.113056163384,"4",1961,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",17234,48,"0","0.5","0","0",48
"2010","SE",172343,645.113056163384,"2",1986,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",17234,23,"0","99","0","0",24
"2010","SE",172344,645.113056163384,"3",1988,"1","1","4","4","13","3","NA","NA","NA","0","NA","NA",17234,21,"0","0.8611111111","0","0",22
"2010","SE",172345,645.113056163384,"4",1991,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",17234,18,"2","1","0","100",19
"2010","SE",172391,645.113056163384,"3",1964,"2","1","1","4","13","3","NA","NA","NA","0","NA","NA",17239,45,"2","0","0","0",46
"2010","SE",172392,645.113056163384,"3",1953,"1","1","4","2","13","NA","NA","NA","NA","0","NA","NA",17239,56,"0","99","0","0",57
"2010","SE",172393,645.113056163384,"1",1999,"1","1","1","3","13","3","15","NA","NA","0","NA","NA",17239,10,"0","99","0","1",11
"2010","SE",172394,645.113056163384,"4",2001,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",17239,8,"2","99","0","0",8
"2010","SE",172395,645.113056163384,"2",1993,"1","1","4","4","13","3","NA","NA","NA","NA","NA","0",17239,16,"0","0.5","0","0",16
"2010","SE",172461,645.113056163384,"1",1972,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","0",17246,37,"0","1","0","0",38
"2010","SE",172462,645.113056163384,"2",1971,"1","1","4","2","NA","NA","NA","NA","NA","NA","NA","NA",17246,38,"0","0.9428571429","0","0",39
"2010","SE",172463,645.113056163384,"3",2002,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",17246,7,"0","0.8333333333","0","0",8
"2010","SE",172464,645.113056163384,"4",2005,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",17246,4,"0","99","0","0",5
"2010","SE",172465,645.113056163384,"4",2008,"1","1","4","3","13","3","NA","NA","NA","NA","NA","0",17246,1,"0","0.7285714286","0","100",1
"2010","SE",172491,645.113056163384,"3",1969,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",17249,40,"0","0.6714285714","0","0",41
"2010","SE",172492,645.113056163384,"4",1969,"2","1","1","4","13","3","NA","NA","NA","0","NA","NA",17249,40,"0","0.3678571429","0","0",40
"2010","SE",172493,645.113056163384,"1",1999,"2","1","1","2","13","1","NA","NA","NA","15","NA","NA",17249,10,"0","99","0","0",10
"2010","SE",172494,645.113056163384,"2",2001,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","0",17249,8,"2","1","0","0",9
"2010","SE",172495,645.113056163384,"2",2006,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",17249,3,"0","99","0","0",3
"2010","SE",172561,645.113056163384,"1",1968,"1","1","3","3","13","3","NA","NA","NA","0","NA","NA",17256,41,"2","1","0","0",41
"2010","SE",172562,645.113056163384,"3",1972,"2","1","4","4","NA","3","NA","NA","NA","NA","0","NA",17256,37,"0","1","0","100",38
"2010","SE",172563,645.113056163384,"4",1995,"2","1","3","2","13","3","NA","NA","NA","NA","NA","0",17256,14,"0","1","0","0",15
"2010","SE",172564,645.113056163384,"3",2001,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",17256,8,"2","1","0","0",9
"2010","SE",172565,645.113056163384,"2",2004,"1","1","3","3","13","NA","15","NA","NA","NA","0","NA",17256,5,"2","99","0","0",5
"2010","SE",172641,645.113056163384,"3",1990,"2","1","1","2","NA","3","NA","NA","NA","NA","0","NA",17264,19,"0","0.8055555556","0","111",20
"2010","SE",172642,645.113056163384,"1",1957,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",17264,52,"2","1","1","0",53
"2010","SE",172643,645.113056163384,"3",1966,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",17264,43,"2","0.75","0","0",43
"2010","SE",172644,645.113056163384,"1",1991,"2","1","NA","3","13","3","NA","NA","NA","NA","NA","NA",17264,18,"2","1","0","100",19
"2010","SE",172645,645.113056163384,"4",1995,"2","1","4","3","13","3","NA","NA","NA","NA","0","NA",17264,14,"0","0.8333333333","0","0",15
"2010","SE",172911,645.113056163384,"2",1962,"1","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",17291,47,"0","1","0","100",48
"2010","SE",172912,645.113056163384,"3",1967,"2","1","NA","3","13","NA","NA","30","NA","NA","NA","NA",17291,42,"2","0.9167016864","0","0",42
"2010","SE",172913,645.113056163384,"2",1991,"1","1","1","2","13","3","NA","NA","NA","NA","0","0",17291,18,"0","1","0","0",19
"2010","SE",172914,645.113056163384,"1",1998,"1","1","3","2","13","NA","NA","NA","NA","0","NA","NA",17291,11,"0","0.0833508432","0","0",12
"2010","SE",172915,645.113056163384,"3",1999,"2","1","1","2","13","3","NA","30","NA","NA","NA","NA",17291,10,"0","0.7285714286","0","0",11
"2010","SE",173011,645.113056163384,"4",1972,"2","1","1","4","NA","3","NA","NA","NA","NA","0","NA",17301,37,"0","99","1","0",38
"2010","SE",173012,645.113056163384,"3",1971,"1","1","NA","2","NA","3","NA","NA","NA","NA","NA","NA",17301,38,"0","0","0","0",39
"2010","SE",173013,645.113056163384,"2",2002,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","0",17301,7,"2","0.3666666667","0","0",7
"2010","SE",173014,645.113056163384,"2",2005,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",17301,4,"0","1","0","0",5
"2010","SE",173015,645.113056163384,"1",2008,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",17301,1,"0","99","0","100",2
"2010","SE",173211,645.113056163384,"3",1976,"2","1","4","3","13","NA","NA","NA","NA","NA","0","NA",17321,33,"0","1","0","0",34
"2010","SE",173212,645.113056163384,"2",1974,"1","1","1","3","13","3","NA","30","NA","NA","0","NA",17321,35,"0","1","0","0",35
"2010","SE",173213,645.113056163384,"2",2002,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","0",17321,7,"0","0.6857142857","0","0",8
"2010","SE",173214,645.113056163384,"4",2004,"1","1","1","2","13","3","NA","NA","NA","0","NA","NA",17321,5,"0","1","0","0",5
"2010","SE",173215,645.113056163384,"3",2009,"2","1","3","3","13","3","NA","NA","10","NA","0","NA",17321,0,"0","99","0","0",0
"2010","SE",173361,645.113056163384,"3",1973,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",17336,36,"2","1","0","0",37
"2010","SE",173362,645.113056163384,"2",1974,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",17336,35,"0","1","0","0",36
"2010","SE",173363,645.113056163384,"3",1998,"2","1","3","4","NA","3","NA","NA","NA","NA","0","NA",17336,11,"2","0.3989332994","0","0",12
"2010","SE",173364,645.113056163384,"1",2001,"1","1","2","3","13","3","NA","30","NA","NA","NA","NA",17336,8,"2","1","0","100",9
"2010","SE",173365,645.113056163384,"2",2008,"2","1","4","3","13","3","NA","NA","NA","NA","NA","0",17336,1,"2","99","0","0",2
"2010","SE",173721,645.113056163384,"3",1979,"2","1","NA","2","NA","NA","NA","NA","NA","30","0","NA",17372,30,"0","0.7285714286","0","0",31
"2010","SE",173722,645.113056163384,"4",1963,"1","1","1","2","13","3","NA","NA","0","0","NA","0",17372,46,"0","1","0","0",47
"2010","SE",173723,645.113056163384,"2",2000,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",17372,9,"0","0.8333333333","0","0",9
"2010","SE",173724,645.113056163384,"3",2003,"1","1","1","2","13","NA","NA","NA","NA","NA","0","NA",17372,6,"0","99","0","0",7
"2010","SE",173725,645.113056163384,"2",2005,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",17372,4,"0","1","0","0",5
"2010","SE",173941,645.113056163384,"1",1969,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",17394,40,"0","0.2285714286","0","0",41
"2010","SE",173942,645.113056163384,"1",1969,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",17394,40,"0","0.5","0","0",41
"2010","SE",173943,645.113056163384,"2",1999,"2","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",17394,10,"0","0.7817593","0","0",11
"2010","SE",173944,645.113056163384,"4",2001,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",17394,8,"0","1","0","0",9
"2010","SE",173945,645.113056163384,"2",2006,"2","1","4","2","NA","NA","NA","NA","NA","0","NA","NA",17394,3,"2","1","0","0",4
"2010","SE",173991,645.113056163384,"3",1964,"2","1","1","2","13","5","NA","NA","NA","NA","NA","0",17399,45,"0","1","0","100",46
"2010","SE",173992,645.113056163384,"1",1965,"1","1","1","4","13","3","NA","NA","NA","NA","NA","0",17399,44,"2","1","0","0",45
"2010","SE",173993,645.113056163384,"1",1996,"2","1","3","3","13","3","NA","NA","NA","NA","NA","0",17399,13,"2","0","0","0",14
"2010","SE",173994,645.113056163384,"1",1997,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",17399,12,"0","99","0","100",13
"2010","SE",173995,645.113056163384,"4",2000,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",17399,9,"0","0.7285714286","0","0",10
"2010","SE",174031,645.113056163384,"3",1969,"1","1","1","2","13","NA","NA","30","NA","NA","0","NA",17403,40,"0","1","0","100",40
"2010","SE",174032,645.113056163384,"4",1969,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",17403,40,"0","1","0","100",41
"2010","SE",174033,645.113056163384,"1",2002,"2","1","3","3","13","3","NA","NA","0","NA","NA","NA",17403,7,"0","1","0","0",8
"2010","SE",174034,645.113056163384,"2",2003,"2","1","1","2","13","3","NA","30","NA","0","NA","NA",17403,6,"0","0.7285714286","0","0",6
"2010","SE",174035,645.113056163384,"1",2007,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",17403,2,"0","0.25","0","0",2
"2010","SE",174091,645.113056163384,"1",1968,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",17409,41,"0","1","0","100",41
"2010","SE",174092,645.113056163384,"2",1970,"2","1","4","4","13","3","NA","30","NA","NA","NA","NA",17409,39,"2","0.7285714286","0","0",40
"2010","SE",174093,645.113056163384,"2",1995,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",17409,14,"0","0.7923390992","0","0",14
"2010","SE",174094,645.113056163384,"2",1997,"1","1","4","4","13","5","NA","NA","NA","NA","NA","NA",17409,12,"0","1","0","0",13
"2010","SE",174095,645.113056163384,"2",1997,"1","1","1","2","NA","3","NA","NA","NA","NA","0","NA",17409,12,"0","0.7916666667","0","0",12
"2010","SE",174141,645.113056163384,"3",1959,"1","1","3","4","13","3","NA","NA","NA","NA","NA","NA",17414,50,"0","1","1","0",50
"2010","SE",174142,645.113056163384,"2",1965,"2","1","3","3","13","3","NA","NA","NA","32","NA","NA",17414,44,"2","0.8333333333","0","0",45
"2010","SE",174143,645.113056163384,"2",1994,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",17414,15,"0","0.9166666667","0","0",15
"2010","SE",174144,645.113056163384,"2",1998,"1","1","4","2","13","NA","NA","NA","NA","0","NA","NA",17414,11,"0","0.7285714286","0","0",12
"2010","SE",174145,645.113056163384,"2",2000,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",17414,9,"0","99","0","0",10
"2010","SE",174351,645.113056163384,"3",1992,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",17435,17,"2","0.7285714286","0","0",17
"2010","SE",174352,645.113056163384,"3",1966,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","0",17435,43,"2","1","0","0",43
"2010","SE",174353,645.113056163384,"4",1967,"2","1","1","2","13","3","NA","30","NA","NA","NA","NA",17435,42,"0","0.4571428571","0","0",43
"2010","SE",174354,645.113056163384,"2",1994,"1","1","3","2","13","3","NA","NA","0","NA","0","0",17435,15,"0","1","0","0",16
"2010","SE",174355,645.113056163384,"3",1999,"2","1","1","2","13","3","NA","NA","5","NA","NA","NA",17435,10,"0","1","0","0",11
"2010","SE",174571,645.113056163384,"4",1976,"2","1","2","2","13","3","NA","NA","NA","NA","NA","NA",17457,33,"0","99","0","0",34
"2010","SE",174572,645.113056163384,"1",1971,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",17457,38,"0","99","0","0",38
"2010","SE",174573,645.113056163384,"3",2003,"2","1","NA","4","13","3","NA","NA","0","NA","0","NA",17457,6,"0","99","0","0",6
"2010","SE",174574,645.113056163384,"2",2006,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",17457,3,"0","99","1","0",3
"2010","SE",174575,645.113056163384,"1",2009,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",17457,0,"0","1","0","0",0
"2010","SE",175001,645.113056163384,"4",1990,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",17500,19,"0","1","0","0",20
"2010","SE",175002,645.113056163384,"2",1966,"2","1","3","2","13","NA","NA","NA","NA","NA","0","NA",17500,43,"0","0.6582841312","0","0",44
"2010","SE",175003,645.113056163384,"1",1969,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",17500,40,"2","1","0","0",40
"2010","SE",175004,645.113056163384,"4",2002,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",17500,7,"0","99","0","0",7
"2010","SE",175005,645.113056163384,"4",2004,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","0",17500,5,"0","0.0203094249","0","0",6
"2010","SE",175201,645.113056163384,"1",1967,"1","1","1","2","13","3","NA","NA","NA","NA","15","NA",17520,42,"0","99","0","0",43
"2010","SE",175202,645.113056163384,"2",1970,"2","1","3","4","13","NA","NA","30","NA","NA","NA","NA",17520,39,"0","99","0","0",40
"2010","SE",175203,645.113056163384,"1",2000,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",17520,9,"1","99","0","0",10
"2010","SE",175204,645.113056163384,"1",2002,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",17520,7,"0","99","0","0",7
"2010","SE",175205,645.113056163384,"3",2009,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",17520,0,"0","99","0","0",1
"2010","SE",175241,645.113056163384,"3",1991,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",17524,18,"1","0","0","0",19
"2010","SE",175242,645.113056163384,"2",1957,"1","1","1","2","13","3","NA","NA","0","30","0","NA",17524,52,"0","0.6107142857","0","0",53
"2010","SE",175243,645.113056163384,"4",1961,"2","1","2","2","13","3","NA","NA","NA","NA","0","0",17524,48,"0","1","0","100",49
"2010","SE",175244,645.113056163384,"2",1994,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",17524,15,"0","99","0","0",15
"2010","SE",175245,645.113056163384,"1",1997,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",17524,12,"0","0.346031746","0","0",12
"2010","SE",175301,645.113056163384,"3",1991,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",17530,18,"0","99","0","0",19
"2010","SE",175302,645.113056163384,"2",1961,"2","1","4","2","13","3","NA","NA","NA","0","0","NA",17530,48,"2","0.7285714286","0","0",48
"2010","SE",175303,645.113056163384,"4",1964,"1","1","1","3","13","3","NA","NA","NA","NA","0","NA",17530,45,"0","0.2285714286","0","0",46
"2010","SE",175304,645.113056163384,"2",1993,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",17530,16,"1","99","0","0",16
"2010","SE",175305,645.113056163384,"1",1995,"1","1","4","3","NA","3","NA","NA","NA","0","NA","NA",17530,14,"2","1","0","0",15
"2010","SE",175351,645.113056163384,"4",1960,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",17535,49,"1","0","0","100",50
"2010","SE",175352,645.113056163384,"1",1953,"1","1","3","2","13","3","NA","NA","0","NA","NA","NA",17535,56,"2","99","0","0",57
"2010","SE",175353,645.113056163384,"1",1987,"1","1","3","3","13","NA","NA","NA","20","NA","0","NA",17535,22,"0","1","0","100",22
"2010","SE",175354,645.113056163384,"1",1988,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",17535,21,"0","99","0","0",22
"2010","SE",175355,645.113056163384,"1",1990,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",17535,19,"0","99","0","0",20
"2010","SE",175356,645.113056163384,"1",1992,"1","1","1","2","13","3","NA","NA","NA","NA","NA","0",17535,17,"0","99","0","0",17
"2010","SE",175401,645.113056163384,"1",1966,"1","1","4","4","13","3","15","NA","NA","35","NA","NA",17540,43,"0","1","0","0",44
"2010","SE",175402,645.113056163384,"3",1975,"2","1","3","2","13","3","NA","30","NA","NA","NA","NA",17540,34,"2","0.5833333333","0","100",35
"2010","SE",175403,645.113056163384,"3",1996,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",17540,13,"0","1","0","0",14
"2010","SE",175404,645.113056163384,"1",1999,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",17540,10,"0","99","0","0",10
"2010","SE",175405,645.113056163384,"3",2001,"2","1","1","2","NA","NA","NA","30","NA","NA","0","NA",17540,8,"0","99","0","101",9
"2010","SE",175406,645.113056163384,"1",2007,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",17540,2,"0","1","0","100",3
"2010","SE",175861,645.113056163384,"4",1968,"2","1","2","3","13","3","NA","NA","NA","NA","0","NA",17586,41,"0","0.4571428571","0","0",42
"2010","SE",175862,645.113056163384,"1",1967,"1","1","NA","2","NA","3","NA","NA","NA","NA","NA","0",17586,42,"0","0.5","0","0",42
"2010","SE",175863,645.113056163384,"1",1993,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",17586,16,"0","0.5","0","0",16
"2010","SE",175864,645.113056163384,"3",1996,"2","1","4","3","13","NA","NA","NA","NA","NA","0","NA",17586,13,"2","1","0","0",14
"2010","SE",175865,645.113056163384,"4",1997,"2","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",17586,12,"2","0.7157836304","0","0",12
"2010","SE",175866,645.113056163384,"3",2001,"1","1","1","3","13","3","NA","30","40","NA","NA","NA",17586,8,"0","99","0","0",9
"2010","SE",175921,645.113056163384,"1",1966,"1","1","3","4","13","NA","NA","NA","NA","0","NA","NA",17592,43,"0","0","0","0",44
"2010","SE",175922,645.113056163384,"2",1975,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","0",17592,34,"0","99","0","0",35
"2010","SE",175923,645.113056163384,"4",1996,"1","1","1","2","13","3","NA","30","0","NA","NA","NA",17592,13,"0","0.7524207571","0","100",13
"2010","SE",175924,645.113056163384,"1",1999,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",17592,10,"2","0.6523809524","0","0",11
"2010","SE",175925,645.113056163384,"3",2001,"2","1","3","2","13","3","15","NA","NA","25","NA","NA",17592,8,"2","1","0","0",8
"2010","SE",175926,645.113056163384,"2",2007,"2","1","4","3","13","3","NA","NA","NA","NA","NA","0",17592,2,"0","1","0","0",3
"2010","SE",175961,645.113056163384,"1",1963,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",17596,46,"0","0.5","0","0",47
"2010","SE",175962,645.113056163384,"2",1964,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",17596,45,"0","1","0","0",46
"2010","SE",175963,645.113056163384,"2",1992,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",17596,17,"0","0.7285714286","0","0",17
"2010","SE",175964,645.113056163384,"4",1994,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",17596,15,"2","1","0","0",15
"2010","SE",175965,645.113056163384,"3",1996,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",17596,13,"0","99","0","0",14
"2010","SE",175966,645.113056163384,"4",2002,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",17596,7,"0","0.6051753154","0","0",7
"2010","SE",176041,645.113056163384,"3",1970,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",17604,39,"0","99","0","0",40
