"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX010"
"2006","SE",251031,645,"1",1978,"1","1","4","3","13","3","NA","30","NA","NA","NA","NA",25103,27,28
"2006","SE",251032,645,"2",2005,"1","1","4","3","13","3","NA","NA","0","NA","NA","NA",25103,0,1
"2006","SE",251101,645,"2",1928,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",25110,77,78
"2006","SE",251102,645,"2",1938,"2","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",25110,67,68
"2006","SE",251231,645,"3",1929,"2","1","1","4","13","3","NA","NA","NA","NA","NA","0",25123,76,77
"2006","SE",251232,645,"4",1928,"1","1","4","2","13","3","NA","NA","NA","0","NA","0",25123,77,78
"2006","SE",251581,645,"4",1948,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",25158,57,58
"2006","SE",251582,645,"1",1946,"1","1","2","2","NA","3","NA","NA","NA","NA","NA","0",25158,59,60
"2006","SE",251801,645,"4",1938,"1","1","4","3","13","3","NA","NA","NA","NA","0","NA",25180,67,68
"2006","SE",251802,645,"3",1941,"2","1","4","2","13","3","NA","NA","NA","0","NA","0",25180,64,65
"2006","SE",251991,645,"1",1931,"2","1","4","4","13","NA","NA","NA","NA","0","NA","NA",25199,74,75
"2006","SE",251992,645,"2",1929,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",25199,76,77
"2006","SE",252371,645,"2",1975,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",25237,30,31
"2006","SE",252372,645,"2",1972,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",25237,33,34
"2006","SE",252431,645,"3",1935,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25243,70,71
"2006","SE",252432,645,"2",1940,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25243,65,66
"2006","SE",252491,645,"2",1942,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25249,63,64
"2006","SE",252492,645,"2",1943,"2","1","1","3","13","3","NA","30","NA","0","NA","NA",25249,62,63
"2006","SE",252561,645,"3",1951,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",25256,54,54
"2006","SE",252562,645,"4",1951,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",25256,54,55
"2006","SE",252811,645,"4",1950,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",25281,55,56
"2006","SE",252812,645,"3",1961,"2","1","3","2","13","3","NA","NA","NA","0","NA","NA",25281,44,45
"2006","SE",253011,645,"1",1947,"2","1","3","2","13","3","NA","30","NA","20","NA","NA",25301,58,59
"2006","SE",253012,645,"2",1943,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","0",25301,62,63
"2006","SE",253101,645,"3",1982,"2","1","1","4","NA","3","NA","NA","NA","0","NA","0",25310,23,24
"2006","SE",253102,645,"3",1978,"1","1","4","2","NA","3","NA","NA","NA","NA","0","NA",25310,27,28
"2006","SE",253191,645,"4",1929,"2","1","1","3","13","3","NA","NA","0","NA","NA","NA",25319,76,77
"2006","SE",253192,645,"1",1926,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",25319,79,80
"2006","SE",253431,645,"3",1943,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",25343,62,63
"2006","SE",253432,645,"2",1942,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",25343,63,64
"2006","SE",253461,645,"1",1945,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",25346,60,61
"2006","SE",253462,645,"3",1942,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25346,63,64
"2006","SE",253771,645,"1",1955,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25377,50,51
"2006","SE",253772,645,"4",1950,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",25377,55,56
"2006","SE",253941,645,"2",1926,"2","1","1","4","13","3","NA","NA","NA","0","NA","NA",25394,79,80
"2006","SE",253942,645,"4",1925,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",25394,80,80
"2006","SE",254291,645,"1",1944,"2","1","4","3","13","3","NA","NA","NA","0","NA","NA",25429,61,61
"2006","SE",254292,645,"4",1925,"1","1","4","3","NA","3","NA","NA","10","NA","0","NA",25429,80,80
"2006","SE",254521,645,"2",1953,"1","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",25452,52,53
"2006","SE",254522,645,"2",1949,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",25452,56,57
"2006","SE",254691,645,"4",1973,"1","1","1","2","NA","3","NA","NA","NA","0","NA","NA",25469,32,33
"2006","SE",254692,645,"4",1977,"2","1","1","4","13","3","NA","NA","NA","NA","0","NA",25469,28,28
"2006","SE",254951,645,"3",1925,"2","1","1","3","13","3","NA","30","NA","NA","NA","NA",25495,80,80
"2006","SE",254952,645,"2",1965,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",25495,40,41
"2006","SE",255011,645,"1",1949,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",25501,56,57
"2006","SE",255012,645,"3",1952,"2","1","1","4","13","3","NA","NA","NA","NA","0","NA",25501,53,54
"2006","SE",255041,645,"3",1944,"1","1","4","4","13","3","NA","30","NA","NA","NA","NA",25504,61,62
"2006","SE",255042,645,"2",1944,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",25504,61,62
"2006","SE",255231,645,"4",1949,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",25523,56,57
"2006","SE",255232,645,"2",1943,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",25523,62,63
"2006","SE",255581,645,"4",1978,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25558,27,28
"2006","SE",255582,645,"4",1977,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",25558,28,29
"2006","SE",255621,645,"2",1934,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",25562,71,71
"2006","SE",255622,645,"4",1930,"1","1","4","4","13","3","NA","NA","0","NA","0","NA",25562,75,76
"2006","SE",255641,645,"2",1950,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",25564,55,55
"2006","SE",255642,645,"2",1961,"2","1","4","2","13","3","NA","NA","NA","27","NA","NA",25564,44,45
"2006","SE",255851,645,"4",1942,"2","1","1","3","13","3","NA","NA","15","NA","NA","NA",25585,63,64
"2006","SE",255852,645,"4",1937,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",25585,68,69
"2006","SE",255941,645,"4",1937,"1","1","1","2","13","3","NA","NA","NA","0","NA","NA",25594,68,69
"2006","SE",255942,645,"2",1937,"2","1","4","3","13","3","NA","NA","0","NA","NA","NA",25594,68,69
"2006","SE",255961,645,"3",1948,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25596,57,58
"2006","SE",255962,645,"3",1942,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",25596,63,64
"2006","SE",256061,645,"2",1982,"1","1","4","2","13","NA","NA","30","NA","NA","NA","NA",25606,23,23
"2006","SE",256062,645,"2",1981,"2","1","NA","4","13","NA","NA","NA","NA","NA","NA","NA",25606,24,25
"2006","SE",256101,645,"1",1953,"1","1","4","2","13","NA","NA","NA","NA","0","0","NA",25610,52,52
"2006","SE",256102,645,"1",1953,"2","1","1","2","13","3","NA","NA","25","NA","NA","0",25610,52,53
"2006","SE",256191,645,"4",1951,"2","1","4","2","13","3","NA","NA","15","NA","NA","NA",25619,54,55
"2006","SE",256192,645,"4",1944,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",25619,61,61
"2006","SE",256261,645,"3",1926,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25626,79,80
"2006","SE",256262,645,"3",1929,"2","1","NA","3","13","3","NA","NA","NA","NA","NA","NA",25626,76,77
"2006","SE",256311,645,"3",1935,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",25631,70,71
"2006","SE",256312,645,"3",1928,"1","1","4","3","13","3","15","30","NA","NA","NA","NA",25631,77,78
"2006","SE",256381,645,"4",1957,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",25638,48,49
"2006","SE",256382,645,"2",1959,"1","1","1","2","NA","3","NA","NA","NA","30","NA","0",25638,46,47
"2006","SE",256491,645,"3",1942,"2","1","3","2","13","3","NA","NA","NA","0","NA","NA",25649,63,64
"2006","SE",256492,645,"4",1929,"1","1","4","3","13","3","NA","NA","NA","NA","NA","0",25649,76,76
"2006","SE",257171,645,"4",1972,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",25717,33,33
"2006","SE",257172,645,"2",1990,"2","1","3","2","13","3","NA","NA","NA","NA","0","NA",25717,15,16
"2006","SE",257431,645,"2",1982,"1","1","1","4","13","NA","NA","30","NA","NA","NA","0",25743,23,24
"2006","SE",257432,645,"1",1981,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",25743,24,25
"2006","SE",257871,645,"2",1945,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",25787,60,60
"2006","SE",257872,645,"2",1937,"2","1","1","4","13","3","NA","NA","NA","NA","NA","0",25787,68,68
"2006","SE",257961,645,"2",1946,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",25796,59,59
"2006","SE",257962,645,"3",1948,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25796,57,58
"2006","SE",258001,645,"4",1938,"1","1","4","3","NA","NA","NA","NA","NA","NA","NA","NA",25800,67,68
"2006","SE",258002,645,"3",1942,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",25800,63,64
"2006","SE",258021,645,"4",1937,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",25802,68,68
"2006","SE",258022,645,"1",1951,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",25802,54,55
"2006","SE",258201,645,"2",1945,"1","1","4","2","NA","NA","NA","NA","NA","NA","NA","NA",25820,60,61
"2006","SE",258202,645,"1",1945,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",25820,60,61
"2006","SE",258381,645,"4",1986,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",25838,19,20
"2006","SE",258382,645,"2",1979,"1","1","1","2","13","NA","NA","30","NA","15","NA","0",25838,26,27
"2006","SE",258411,645,"2",1985,"1","1","4","2","13","3","NA","NA","NA","NA","NA","0",25841,20,21
"2006","SE",258412,645,"1",1985,"1","1","3","2","13","3","NA","NA","NA","NA","NA","0",25841,20,21
"2006","SE",258431,645,"3",1951,"2","1","4","2","13","3","NA","NA","0","NA","NA","NA",25843,54,55
"2006","SE",258432,645,"2",1945,"1","1","1","2","13","3","NA","NA","0","NA","NA","NA",25843,60,61
"2006","SE",258511,645,"1",1945,"2","1","3","2","13","3","NA","30","NA","0","NA","NA",25851,60,61
"2006","SE",258512,645,"2",1942,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",25851,63,64
"2006","SE",258731,645,"4",1972,"1","1","1","3","13","3","NA","NA","NA","20","0","NA",25873,33,33
"2006","SE",258732,645,"4",2005,"2","1","1","4","NA","3","NA","NA","NA","0","NA","NA",25873,0,1
"2006","SE",259131,645,"2",1951,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",25913,54,55
"2006","SE",259132,645,"3",1948,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",25913,57,58
"2006","SE",259541,645,"4",1935,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",25954,70,71
"2006","SE",259542,645,"2",1933,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",25954,72,73
"2006","SE",259681,645,"2",1953,"2","1","3","2","NA","NA","NA","30","NA","NA","NA","NA",25968,52,53
"2006","SE",259682,645,"1",1944,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",25968,61,61
"2006","SE",259901,645,"1",1943,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",25990,62,63
"2006","SE",259902,645,"1",1945,"1","1","3","2","13","3","NA","30","NA","NA","0","NA",25990,60,61
"2006","SE",259951,645,"2",1938,"2","1","1","3","NA","3","NA","30","NA","NA","0","NA",25995,67,68
"2006","SE",259952,645,"2",1933,"1","1","4","3","13","3","NA","NA","NA","NA","NA","0",25995,72,73
"2006","SE",260001,645,"2",1980,"2","1","4","3","NA","5","NA","NA","NA","NA","0","NA",26000,25,26
"2006","SE",260002,645,"1",1976,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",26000,29,30
"2006","SE",260021,645,"3",1985,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",26002,20,21
"2006","SE",260022,645,"2",1949,"1","1","1","3","13","NA","NA","NA","NA","20","NA","NA",26002,56,57
"2006","SE",260151,645,"3",1947,"1","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",26015,58,59
"2006","SE",260152,645,"1",1950,"2","1","4","2","NA","3","NA","NA","8","0","NA","NA",26015,55,56
"2006","SE",260291,645,"2",1947,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26029,58,59
"2006","SE",260292,645,"3",1938,"1","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",26029,67,68
"2006","SE",260401,645,"2",1926,"2","1","4","2","13","3","NA","NA","0","NA","NA","NA",26040,79,80
"2006","SE",260402,645,"2",1925,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",26040,80,80
"2006","SE",260451,645,"2",1963,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",26045,42,42
"2006","SE",260452,645,"4",1961,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26045,44,45
"2006","SE",260491,645,"1",1977,"1","1","NA","2","NA","3","NA","NA","0","NA","NA","0",26049,28,29
"2006","SE",260492,645,"2",1977,"2","1","4","3","NA","NA","NA","NA","NA","NA","NA","NA",26049,28,29
"2006","SE",261071,645,"3",1932,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",26107,73,74
"2006","SE",261072,645,"2",1931,"1","1","4","4","13","3","NA","NA","NA","NA","NA","0",26107,74,75
"2006","SE",261291,645,"2",1979,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",26129,26,27
"2006","SE",261292,645,"3",1979,"2","1","3","2","13","3","NA","NA","NA","NA","0","NA",26129,26,27
"2006","SE",261671,645,"2",1935,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",26167,70,71
"2006","SE",261672,645,"2",1940,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",26167,65,66
"2006","SE",261731,645,"3",1956,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",26173,49,50
"2006","SE",261732,645,"2",1998,"2","1","4","2","NA","3","NA","NA","NA","0","0","NA",26173,7,8
"2006","SE",261821,645,"2",1931,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",26182,74,75
"2006","SE",261822,645,"4",1930,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",26182,75,76
"2006","SE",261881,645,"4",1946,"2","1","1","4","13","NA","NA","NA","0","25","0","NA",26188,59,60
"2006","SE",261882,645,"3",1941,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26188,64,65
"2006","SE",262041,645,"2",1977,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",26204,28,29
"2006","SE",262042,645,"4",1979,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",26204,26,27
"2006","SE",262181,645,"1",1980,"2","1","1","2","13","3","NA","NA","NA","40","NA","NA",26218,25,26
"2006","SE",262182,645,"2",1973,"1","1","3","2","13","3","NA","NA","NA","NA","NA","0",26218,32,33
"2006","SE",262301,645,"2",1956,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26230,49,50
"2006","SE",262302,645,"1",1984,"1","1","4","2","NA","3","NA","NA","NA","NA","0","NA",26230,21,22
"2006","SE",262311,645,"4",1968,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",26231,37,38
"2006","SE",262312,645,"2",1979,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",26231,26,27
"2006","SE",262441,645,"1",1933,"1","1","1","4","13","3","NA","NA","NA","NA","0","NA",26244,72,72
"2006","SE",262442,645,"1",1938,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",26244,67,68
"2006","SE",262451,645,"2",1953,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",26245,52,53
"2006","SE",262452,645,"4",1953,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",26245,52,53
"2006","SE",262561,645,"2",1943,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",26256,62,63
"2006","SE",262562,645,"4",1946,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",26256,59,59
"2006","SE",262701,645,"2",1946,"1","1","3","4","13","3","NA","NA","NA","NA","NA","NA",26270,59,60
"2006","SE",262702,645,"2",1946,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",26270,59,59
"2006","SE",262751,645,"1",1925,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",26275,80,80
"2006","SE",262752,645,"3",1925,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",26275,80,80
"2006","SE",262931,645,"3",1951,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",26293,54,55
"2006","SE",262932,645,"1",1951,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",26293,54,54
"2006","SE",263051,645,"4",1925,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",26305,80,80
"2006","SE",263052,645,"2",1955,"2","1","3","3","13","3","NA","30","NA","NA","NA","NA",26305,50,51
"2006","SE",263071,645,"2",1940,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26307,65,66
"2006","SE",263072,645,"2",1940,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",26307,65,66
"2006","SE",263231,645,"4",1925,"1","1","1","2","13","3","NA","30","NA","NA","NA","0",26323,80,80
"2006","SE",263232,645,"2",1925,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",26323,80,80
"2006","SE",263471,645,"2",1947,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",26347,58,59
"2006","SE",263472,645,"1",1947,"2","1","2","3","13","3","NA","NA","NA","40","NA","NA",26347,58,59
"2006","SE",263851,645,"4",1944,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",26385,61,62
"2006","SE",263852,645,"2",1944,"1","1","3","2","NA","NA","NA","NA","NA","15","0","0",26385,61,62
"2006","SE",263881,645,"3",1956,"2","1","1","2","NA","3","NA","NA","NA","0","NA","0",26388,49,50
"2006","SE",263882,645,"3",1984,"1","1","4","4","13","3","NA","NA","0","NA","0","NA",26388,21,22
"2006","SE",264101,645,"3",1932,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",26410,73,74
"2006","SE",264102,645,"2",1931,"1","1","4","2","NA","3","NA","NA","NA","0","NA","NA",26410,74,75
"2006","SE",264111,645,"1",1954,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26411,51,52
"2006","SE",264112,645,"1",1955,"1","1","1","4","13","NA","NA","NA","NA","NA","0","NA",26411,50,51
"2006","SE",264171,645,"3",1976,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",26417,29,30
"2006","SE",264172,645,"1",1977,"2","1","4","4","13","3","NA","NA","NA","NA","NA","0",26417,28,29
"2006","SE",264441,645,"2",1947,"2","1","3","3","NA","3","NA","NA","NA","0","NA","NA",26444,58,59
"2006","SE",264442,645,"4",1947,"1","1","3","3","13","3","NA","30","NA","25","NA","NA",26444,58,59
"2006","SE",264481,645,"1",1947,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",26448,58,59
"2006","SE",264482,645,"1",1948,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26448,57,58
"2006","SE",264591,645,"4",1947,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",26459,58,59
"2006","SE",264592,645,"1",1944,"2","1","4","2","13","3","15","NA","NA","0","0","NA",26459,61,62
"2006","SE",264691,645,"1",1951,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",26469,54,54
"2006","SE",264692,645,"1",1945,"1","1","4","2","13","3","NA","NA","36","NA","0","NA",26469,60,61
"2006","SE",265311,645,"3",1967,"1","1","1","4","13","3","NA","NA","NA","NA","NA","0",26531,38,39
"2006","SE",265312,645,"2",1976,"2","1","4","3","13","3","NA","NA","15","NA","NA","NA",26531,29,30
"2006","SE",265371,645,"1",1970,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",26537,35,36
"2006","SE",265372,645,"1",1973,"2","1","1","3","13","NA","NA","30","NA","NA","0","NA",26537,32,33
"2006","SE",265501,645,"1",1949,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",26550,56,57
"2006","SE",265502,645,"4",1943,"1","1","1","4","13","3","NA","NA","NA","NA","NA","0",26550,62,63
"2006","SE",265551,645,"3",1974,"2","1","4","3","13","3","NA","NA","NA","0","NA","NA",26555,31,32
"2006","SE",265552,645,"4",1974,"1","1","1","4","NA","3","NA","30","NA","NA","NA","NA",26555,31,32
"2006","SE",265621,645,"4",1942,"1","1","1","2","13","3","NA","30","NA","NA","0","NA",26562,63,63
"2006","SE",265622,645,"4",1947,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",26562,58,59
"2006","SE",265661,645,"1",1938,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",26566,67,68
"2006","SE",265662,645,"4",1935,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",26566,70,71
"2006","SE",265691,645,"4",1942,"1","1","4","3","13","3","NA","NA","NA","33","NA","NA",26569,63,64
"2006","SE",265692,645,"2",1939,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",26569,66,67
"2006","SE",265751,645,"4",1928,"1","1","1","4","13","5","NA","NA","NA","0","NA","NA",26575,77,78
"2006","SE",265752,645,"3",1938,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26575,67,68
"2006","SE",265841,645,"2",1934,"1","1","3","4","13","3","NA","NA","NA","NA","NA","NA",26584,71,72
"2006","SE",265842,645,"3",1936,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",26584,69,70
"2006","SE",265851,645,"4",1935,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",26585,70,71
"2006","SE",265852,645,"3",1933,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",26585,72,73
"2006","SE",265871,645,"4",1944,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",26587,61,62
"2006","SE",265872,645,"2",1945,"2","1","NA","2","13","3","NA","NA","NA","NA","NA","NA",26587,60,61
"2006","SE",265901,645,"4",1932,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",26590,73,74
"2006","SE",265902,645,"1",1928,"1","1","1","4","13","3","NA","NA","NA","0","NA","NA",26590,77,78
"2006","SE",266011,645,"1",1978,"1","1","4","2","NA","3","15","NA","NA","NA","NA","NA",26601,27,28
"2006","SE",266012,645,"3",2005,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26601,0,1
"2006","SE",266081,645,"3",1942,"2","1","2","2","13","NA","NA","NA","NA","NA","NA","NA",26608,63,64
"2006","SE",266082,645,"3",1937,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",26608,68,68
"2006","SE",266181,645,"2",1946,"1","1","4","2","13","3","NA","NA","NA","NA","NA","0",26618,59,60
"2006","SE",266182,645,"4",1951,"2","1","4","4","13","3","NA","NA","NA","NA","NA","0",26618,54,55
"2006","SE",266471,645,"2",1946,"1","1","4","3","13","3","NA","30","NA","NA","NA","NA",26647,59,60
"2006","SE",266472,645,"4",1948,"2","1","4","4","13","NA","NA","NA","NA","NA","0","NA",26647,57,58
"2006","SE",266511,645,"4",1979,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",26651,26,27
"2006","SE",266512,645,"1",1978,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",26651,27,28
"2006","SE",266531,645,"3",1987,"2","1","3","3","13","NA","NA","NA","NA","NA","0","NA",26653,18,19
"2006","SE",266532,645,"2",1951,"2","1","3","4","13","3","NA","30","NA","NA","NA","NA",26653,54,55
"2006","SE",266651,645,"3",1953,"2","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA",26665,52,53
"2006","SE",266652,645,"1",1944,"1","1","1","2","13","3","NA","NA","0","NA","NA","NA",26665,61,61
"2006","SE",266711,645,"2",1974,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",26671,31,32
"2006","SE",266712,645,"3",1968,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",26671,37,38
"2006","SE",266791,645,"4",1942,"1","1","2","3","NA","3","NA","30","NA","NA","NA","NA",26679,63,64
"2006","SE",266792,645,"3",1941,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",26679,64,65
"2006","SE",266891,645,"4",1931,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",26689,74,75
"2006","SE",266892,645,"3",1929,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",26689,76,77
"2006","SE",267011,645,"4",1945,"2","1","4","4","13","3","NA","NA","10","NA","NA","0",26701,60,61
"2006","SE",267012,645,"2",1942,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",26701,63,64
"2006","SE",267411,645,"4",1946,"2","1","1","3","13","3","NA","NA","NA","NA","0","NA",26741,59,60
"2006","SE",267412,645,"2",1936,"1","1","1","4","NA","3","NA","NA","0","NA","NA","NA",26741,69,70
"2006","SE",267451,645,"4",1951,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",26745,54,55
"2006","SE",267452,645,"2",1949,"2","1","4","2","13","3","NA","30","NA","NA","NA","NA",26745,56,57
"2006","SE",267691,645,"3",1938,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",26769,67,68
"2006","SE",267692,645,"1",1937,"1","1","2","2","13","3","NA","NA","NA","NA","0","NA",26769,68,69
"2006","SE",267781,645,"2",1943,"1","1","4","4","13","3","NA","NA","NA","NA","NA","0",26778,62,63
"2006","SE",267782,645,"3",1945,"2","1","1","2","13","5","NA","NA","NA","NA","NA","NA",26778,60,61
"2006","SE",268231,645,"4",1981,"2","1","1","4","13","3","NA","NA","NA","NA","NA","0",26823,24,25
"2006","SE",268232,645,"2",1976,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",26823,29,30
"2006","SE",268261,645,"4",1985,"2","1","4","4","13","3","NA","NA","NA","NA","0","NA",26826,20,21
"2006","SE",268262,645,"2",1949,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",26826,56,57
"2006","SE",268321,645,"1",1925,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",26832,80,80
"2006","SE",268322,645,"3",1965,"1","1","3","2","NA","3","NA","30","NA","NA","0","NA",26832,40,41
"2006","SE",268441,645,"4",1982,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",26844,23,24
"2006","SE",268442,645,"3",1978,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",26844,27,28
"2006","SE",268551,645,"3",1946,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",26855,59,60
"2006","SE",268552,645,"2",1942,"1","1","4","2","13","3","NA","NA","2","NA","NA","NA",26855,63,64
"2006","SE",268621,645,"4",1932,"2","1","3","2","13","NA","NA","NA","NA","NA","0","NA",26862,73,74
"2006","SE",268622,645,"4",1930,"1","1","4","2","13","3","NA","30","NA","NA","NA","NA",26862,75,76
"2006","SE",268671,645,"1",1955,"1","1","1","2","13","3","NA","30","NA","15","NA","NA",26867,50,51
