"DB010","DB020","DB030","DB040","DB062","DB090"
"2012","SE",19591,"SE12","NA","486.5761"
"2012","SE",19602,"SE12","NA","1099.165"
"2012","SE",19615,"SE12","NA","554.073"
"2012","SE",19643,"SE12","NA","654.8495"
"2012","SE",19649,"SE12","NA","1168.482"
"2012","SE",19653,"SE12","NA","681.1356"
"2012","SE",19665,"SE12","NA","787.8377"
"2012","SE",19675,"SE12","NA","973.1522"
"2012","SE",19679,"SE12","NA","681.1356"
"2012","SE",19680,"SE12","NA","951.7187"
"2012","SE",19685,"SE12","NA","315.1351"
"2012","SE",19686,"SE12","NA","1033.63"
"2012","SE",19695,"SE12","NA","634.1204"
"2012","SE",19712,"SE12","NA","1307.565"
"2012","SE",19731,"SE12","NA","1175.022"
"2012","SE",19740,"SE12","NA","1621.177"
"2012","SE",19747,"SE12","NA","438.8409"
"2012","SE",19751,"SE12","NA","654.8495"
"2012","SE",19767,"SE12","NA","1575.675"
"2012","SE",19774,"SE12","NA","253.6482"
"2012","SE",19777,"SE12","NA","654.8495"
"2012","SE",19783,"SE12","NA","369.382"
"2012","SE",19809,"SE12","NA","389.494"
"2012","SE",19816,"SE12","NA","1099.165"
"2012","SE",19833,"SE12","NA","1033.63"
"2012","SE",19859,"SE12","NA","654.8495"
"2012","SE",19862,"SE12","NA","549.5823"
"2012","SE",19869,"SE12","NA","486.5761"
"2012","SE",19897,"SE12","NA","569.7722"
"2012","SE",19900,"SE12","NA","389.494"
"2012","SE",19908,"SE12","NA","654.8495"
"2012","SE",19913,"SE12","NA","973.1522"
"2012","SE",19922,"SE12","NA","1033.63"
"2012","SE",19924,"SE12","NA","435.855"
"2012","SE",19931,"SE12","NA","950.0297"
"2012","SE",19950,"SE12","NA","1307.565"
"2012","SE",19952,"SE12","NA","1099.165"
"2012","SE",19995,"SE12","NA","584.241"
"2012","SE",19996,"SE12","NA","1033.63"
"2012","SE",20021,"SE12","NA","549.5823"
"2012","SE",20030,"SE12","NA","654.8495"
"2012","SE",20045,"SE12","NA","1033.63"
"2012","SE",20067,"SE12","NA","681.1356"
"2012","SE",20069,"SE12","NA","277.0365"
"2012","SE",20071,"SE12","NA","569.7722"
"2012","SE",20096,"SE12","NA","1268.241"
"2012","SE",20098,"SE12","NA","326.8913"
"2012","SE",20105,"SE12","NA","549.5823"
"2012","SE",20120,"SE12","NA","486.5761"
"2012","SE",20150,"SE12","NA","569.7722"
"2012","SE",20153,"SE12","NA","475.8593"
"2012","SE",20165,"SE12","NA","653.7825"
"2012","SE",20173,"SE12","NA","1621.177"
"2012","SE",20194,"SE12","NA","569.7722"
"2012","SE",20202,"SE12","NA","422.747"
"2012","SE",20211,"SE12","NA","1168.482"
"2012","SE",20242,"SE12","NA","654.8495"
"2012","SE",20254,"SE12","NA","951.7187"
"2012","SE",20278,"SE12","NA","475.0149"
"2012","SE",20279,"SE12","NA","435.855"
"2012","SE",20325,"SE12","NA","475.0149"
"2012","SE",20327,"SE12","NA","486.5761"
"2012","SE",20348,"SE12","NA","950.0297"
"2012","SE",20393,"SE12","NA","1575.675"
"2012","SE",20403,"SE12","NA","1139.544"
"2012","SE",20405,"SE12","NA","951.7187"
"2012","SE",20407,"SE12","NA","787.8377"
"2012","SE",20420,"SE12","NA","1033.63"
"2012","SE",20423,"SE12","NA","1268.241"
"2012","SE",20434,"SE12","NA","435.855"
"2012","SE",20445,"SE12","NA","1575.675"
"2012","SE",20467,"SE12","NA","1362.271"
"2012","SE",20469,"SE12","NA","422.747"
"2012","SE",20472,"SE12","NA","569.7722"
"2012","SE",20480,"SE12","NA","654.8495"
"2012","SE",20495,"SE12","NA","1307.565"
"2012","SE",20513,"SE12","NA","950.0297"
"2012","SE",20551,"SE12","NA","973.1522"
"2012","SE",20572,"SE12","NA","681.1356"
"2012","SE",20581,"SE12","NA","1309.699"
"2012","SE",20592,"SE12","NA","951.7187"
"2012","SE",20598,"SE12","NA","951.7187"
"2012","SE",20602,"SE12","NA","486.5761"
"2012","SE",20604,"SE12","NA","951.7187"
"2012","SE",20605,"SE12","NA","654.8495"
"2012","SE",20632,"SE12","NA","549.5823"
"2012","SE",20654,"SE12","NA","950.0297"
"2012","SE",20664,"SE12","NA","475.8593"
"2012","SE",20673,"SE12","NA","950.0297"
"2012","SE",20686,"SE12","NA","486.5761"
"2012","SE",20689,"SE12","NA","787.8377"
"2012","SE",20739,"SE12","NA","1621.177"
"2012","SE",20747,"SE12","NA","681.1356"
"2012","SE",20787,"SE12","NA","973.1522"
"2012","SE",20796,"SE12","NA","1033.63"
"2012","SE",20810,"SE12","NA","317.0602"
"2012","SE",20816,"SE12","NA","654.8495"
"2012","SE",20817,"SE12","NA","1362.271"
"2012","SE",20832,"SE12","NA","973.1522"
"2012","SE",20837,"SE12","NA","1362.271"
"2012","SE",20846,"SE12","NA","486.5761"
"2012","SE",20852,"SE12","NA","1316.523"
"2012","SE",20873,"SE12","NA","438.8409"
"2012","SE",20893,"SE12","NA","1033.63"
"2012","SE",20907,"SE12","NA","475.8593"
"2012","SE",20913,"SE12","NA","951.7187"
"2012","SE",20922,"SE12","NA","973.1522"
"2012","SE",20946,"SE12","NA","951.7187"
"2012","SE",20972,"SE12","NA","1575.675"
"2012","SE",20978,"SE12","NA","1316.523"
"2012","SE",21035,"SE12","NA","1033.63"
"2012","SE",21037,"SE12","NA","973.1522"
"2012","SE",21053,"SE12","NA","681.1356"
"2012","SE",21057,"SE12","NA","1309.699"
"2012","SE",21062,"SE12","NA","329.1307"
"2012","SE",21074,"SE12","NA","787.8377"
"2012","SE",21078,"SE12","NA","1307.565"
"2012","SE",21081,"SE12","NA","1168.482"
"2012","SE",21103,"SE12","NA","587.5111"
"2012","SE",21105,"SE12","NA","1175.022"
"2012","SE",21107,"SE12","NA","1316.523"
"2012","SE",21139,"SE12","NA","317.0602"
"2012","SE",21146,"SE12","NA","1621.177"
"2012","SE",21157,"SE12","NA","326.8913"
"2012","SE",21174,"SE12","NA","787.8377"
"2012","SE",21175,"SE12","NA","1307.565"
"2012","SE",21181,"SE12","NA","1033.63"
"2012","SE",21193,"SE12","NA","475.8593"
"2012","SE",21200,"SE12","NA","549.5823"
"2012","SE",21207,"SE12","NA","654.8495"
"2012","SE",21208,"SE12","NA","569.7722"
"2012","SE",21216,"SE12","NA","1575.675"
"2012","SE",21220,"SE12","NA","951.7187"
"2012","SE",21247,"SE12","NA","1309.699"
"2012","SE",21250,"SE12","NA","654.8495"
"2012","SE",21263,"SE12","NA","292.1205"
"2012","SE",21273,"SE12","NA","1307.565"
"2012","SE",21284,"SE12","NA","569.7722"
"2012","SE",21307,"SE12","NA","475.0149"
"2012","SE",21308,"SE12","NA","475.0149"
"2012","SE",21315,"SE12","NA","554.073"
"2012","SE",21324,"SE12","NA","1268.241"
"2012","SE",21325,"SE12","NA","1033.63"
"2012","SE",21335,"SE12","NA","787.8377"
"2012","SE",21368,"SE12","NA","584.241"
"2012","SE",21374,"SE12","NA","587.5111"
"2012","SE",21376,"SE12","NA","438.8409"
"2012","SE",21378,"SE12","NA","654.8495"
"2012","SE",21384,"SE12","NA","973.1522"
"2012","SE",21395,"SE12","NA","951.7187"
"2012","SE",21399,"SE12","NA","1362.271"
"2012","SE",21408,"SE12","NA","1621.177"
"2012","SE",21416,"SE12","NA","1575.675"
"2012","SE",21424,"SE12","NA","569.7722"
"2012","SE",21442,"SE12","NA","658.2613"
"2012","SE",21453,"SE12","NA","653.7825"
"2012","SE",21468,"SE12","NA","584.241"
"2012","SE",21476,"SE12","NA","1033.63"
"2012","SE",21480,"SE12","NA","1033.63"
"2012","SE",21494,"SE12","NA","1033.63"
"2012","SE",21511,"SE12","NA","1621.177"
"2012","SE",21545,"SE12","NA","1362.271"
"2012","SE",21548,"SE12","NA","1307.565"
"2012","SE",21571,"SE12","NA","475.0149"
"2012","SE",21573,"SE12","NA","634.1204"
"2012","SE",21583,"SE12","NA","475.8593"
"2012","SE",21587,"SE12","NA","1168.482"
"2012","SE",21670,"SE12","NA","549.5823"
"2012","SE",21672,"SE12","NA","681.1356"
"2012","SE",21713,"SE12","NA","1575.675"
"2012","SE",21741,"SE12","NA","486.5761"
"2012","SE",21752,"SE12","NA","973.1522"
"2012","SE",21768,"SE12","NA","787.8377"
"2012","SE",21787,"SE12","NA","951.7187"
"2012","SE",21789,"SE12","NA","1139.544"
"2012","SE",21800,"SE12","NA","475.8593"
"2012","SE",21804,"SE12","NA","810.5887"
"2012","SE",21823,"SE12","NA","369.382"
"2012","SE",21829,"SE12","NA","787.8377"
"2012","SE",21834,"SE12","NA","324.3841"
"2012","SE",21855,"SE12","NA","1307.565"
"2012","SE",21862,"SE12","NA","654.8495"
"2012","SE",21865,"SE12","NA","584.241"
"2012","SE",21866,"SE12","NA","1033.63"
"2012","SE",21895,"SE12","NA","549.5823"
"2012","SE",21906,"SE12","NA","1621.177"
"2012","SE",21925,"SE12","NA","1033.63"
"2012","SE",21927,"SE12","NA","1307.565"
"2012","SE",21928,"SE12","NA","569.7722"
"2012","SE",21943,"SE12","NA","951.7187"
"2012","SE",21953,"SE12","NA","569.7722"
"2012","SE",21970,"SE12","NA","654.8495"
"2012","SE",22009,"SE12","NA","1099.165"
"2012","SE",22010,"SE12","NA","584.241"
"2012","SE",22013,"SE12","NA","475.8593"
"2012","SE",22030,"SE12","NA","587.5111"
"2012","SE",22046,"SE12","NA","654.8495"
"2012","SE",22050,"SE12","NA","486.5761"
"2012","SE",22051,"SE12","NA","516.8149"
"2012","SE",22057,"SE12","NA","951.7187"
"2012","SE",22068,"SE12","NA","1307.565"
"2012","SE",22087,"SE12","NA","1033.63"
"2012","SE",22090,"SE12","NA","654.8495"
"2012","SE",22096,"SE12","NA","1621.177"
"2012","SE",22101,"SE12","NA","681.1356"
"2012","SE",22108,"SE12","NA","435.855"
"2012","SE",22117,"SE12","NA","438.8409"
"2012","SE",22151,"SE12","NA","1362.271"
"2012","SE",22152,"SE12","NA","475.0149"
"2012","SE",22202,"SE12","NA","1099.165"
"2012","SE",22209,"SE12","NA","951.7187"
"2012","SE",22214,"SE12","NA","950.0297"
"2012","SE",22221,"SE12","NA","584.241"
"2012","SE",22232,"SE12","NA","327.4247"
"2012","SE",22241,"SE12","NA","681.1356"
"2012","SE",22250,"SE12","NA","1139.544"
"2012","SE",22252,"SE12","NA","1316.523"
"2012","SE",22258,"SE12","NA","1362.271"
"2012","SE",22278,"SE12","NA","681.1356"
"2012","SE",22317,"SE12","NA","516.8149"
"2012","SE",22373,"SE12","NA","653.7825"
"2012","SE",22398,"SE12","NA","1033.63"
"2012","SE",22408,"SE12","NA","1362.271"
"2012","SE",22409,"SE12","NA","1168.482"
"2012","SE",22410,"SE12","NA","486.5761"
"2012","SE",22432,"SE12","NA","516.8149"
"2012","SE",22449,"SE12","NA","435.855"
"2012","SE",22463,"SE12","NA","584.241"
"2012","SE",22472,"SE12","NA","549.5823"
"2012","SE",22497,"SE12","NA","1316.523"
"2012","SE",22511,"SE12","NA","554.073"
"2012","SE",22516,"SE12","NA","634.1204"
"2012","SE",22521,"SE12","NA","475.8593"
"2012","SE",22530,"SE12","NA","653.7825"
"2012","SE",22532,"SE12","NA","486.5761"
"2012","SE",22533,"SE12","NA","475.8593"
"2012","SE",22535,"SE12","NA","569.7722"
"2012","SE",22555,"SE12","NA","516.8149"
"2012","SE",22565,"SE12","NA","369.382"
"2012","SE",22571,"SE12","NA","654.8495"
"2012","SE",22603,"SE12","NA","554.073"
"2012","SE",22615,"SE12","NA","569.7722"
"2012","SE",22630,"SE12","NA","1309.699"
"2012","SE",22638,"SE12","NA","486.5761"
"2012","SE",22659,"SE12","NA","475.0149"
"2012","SE",22668,"SE12","NA","951.7187"
"2012","SE",22669,"SE12","NA","654.8495"
"2012","SE",22693,"SE12","NA","1316.523"
"2012","SE",22695,"SE12","NA","1108.146"
"2012","SE",22705,"SE12","NA","516.8149"
"2012","SE",22715,"SE12","NA","475.8593"
"2012","SE",22719,"SE12","NA","475.8593"
"2012","SE",22735,"SE12","NA","1307.565"
"2012","SE",22751,"SE12","NA","1033.63"
"2012","SE",22762,"SE12","NA","554.073"
"2012","SE",22776,"SE12","NA","475.8593"
"2012","SE",22798,"SE12","NA","475.8593"
"2012","SE",22806,"SE12","NA","681.1356"
"2012","SE",22809,"SE12","NA","569.7722"
"2012","SE",22848,"SE12","NA","475.8593"
"2012","SE",22849,"SE12","NA","787.8377"
"2012","SE",22894,"SE12","NA","475.0149"
"2012","SE",22898,"SE12","NA","654.8495"
"2012","SE",22901,"SE12","NA","486.5761"
"2012","SE",22914,"SE12","NA","549.5823"
"2012","SE",22935,"SE12","NA","549.5823"
"2012","SE",22954,"SE12","NA","1168.482"
"2012","SE",22985,"SE12","NA","973.1522"
"2012","SE",23027,"SE12","NA","1168.482"
"2012","SE",23028,"SE12","NA","1316.523"
"2012","SE",23043,"SE12","NA","554.073"
"2012","SE",23061,"SE12","NA","1175.022"
"2012","SE",23072,"SE12","NA","584.241"
"2012","SE",23080,"SE12","NA","654.8495"
"2012","SE",23083,"SE12","NA","950.0297"
"2012","SE",23084,"SE12","NA","951.7187"
"2012","SE",23086,"SE12","NA","1575.675"
"2012","SE",23102,"SE12","NA","475.0149"
"2012","SE",23121,"SE12","NA","569.7722"
"2012","SE",23136,"SE12","NA","569.7722"
"2012","SE",23144,"SE12","NA","1309.699"
"2012","SE",23149,"SE12","NA","1575.675"
"2012","SE",23150,"SE12","NA","1621.177"
"2012","SE",23185,"SE12","NA","475.0149"
"2012","SE",23190,"SE12","NA","634.1204"
"2012","SE",23191,"SE12","NA","549.5823"
"2012","SE",23220,"SE12","NA","1316.523"
"2012","SE",23236,"SE12","NA","569.7722"
"2012","SE",23237,"SE12","NA","973.1522"
"2012","SE",23291,"SE12","NA","569.7722"
"2012","SE",23298,"SE12","NA","1621.177"
"2012","SE",23300,"SE12","NA","1099.165"
"2012","SE",23323,"SE12","NA","1168.482"
"2012","SE",23331,"SE12","NA","654.8495"
"2012","SE",23344,"SE12","NA","787.8377"
"2012","SE",23355,"SE12","NA","787.8377"
"2012","SE",23358,"SE12","NA","422.747"
"2012","SE",23380,"SE12","NA","787.8377"
"2012","SE",23408,"SE12","NA","475.8593"
"2012","SE",23419,"SE12","NA","369.382"
"2012","SE",23446,"SE12","NA","1575.675"
"2012","SE",23467,"SE12","NA","1307.565"
"2012","SE",23501,"SE12","NA","486.5761"
"2012","SE",23505,"SE12","NA","569.7722"
"2012","SE",23515,"SE12","NA","554.073"
"2012","SE",23537,"SE12","NA","1307.565"
"2012","SE",23550,"SE12","NA","486.5761"
"2012","SE",23576,"SE12","NA","486.5761"
"2012","SE",23589,"SE12","NA","1621.177"
"2012","SE",23600,"SE12","NA","787.8377"
"2012","SE",23611,"SE12","NA","787.8377"
"2012","SE",23656,"SE12","NA","436.5663"
"2012","SE",23657,"SE12","NA","1168.482"
"2012","SE",23662,"SE12","NA","658.2613"
"2012","SE",23680,"SE12","NA","658.2613"
"2012","SE",23691,"SE12","NA","569.7722"
"2012","SE",23708,"SE12","NA","654.8495"
"2012","SE",23735,"SE12","NA","569.7722"
"2012","SE",23737,"SE12","NA","549.5823"
"2012","SE",23738,"SE12","NA","475.0149"
"2012","SE",23774,"SE12","NA","475.8593"
"2012","SE",23798,"SE12","NA","1575.675"
"2012","SE",23799,"SE12","NA","584.241"
"2012","SE",23809,"SE12","NA","1307.565"
"2012","SE",23838,"SE12","NA","634.1204"
"2012","SE",23854,"SE12","NA","475.8593"
"2012","SE",23861,"SE12","NA","1316.523"
"2012","SE",23864,"SE12","NA","475.0149"
"2012","SE",23891,"SE12","NA","653.7825"
"2012","SE",23915,"SE12","NA","787.8377"
"2012","SE",23924,"SE12","NA","973.1522"
"2012","SE",23936,"SE12","NA","554.073"
"2012","SE",23940,"SE12","NA","1108.146"
"2012","SE",23956,"SE12","NA","654.8495"
"2012","SE",23971,"SE12","NA","516.8149"
"2012","SE",24005,"SE12","NA","654.8495"
"2012","SE",24027,"SE12","NA","1307.565"
"2012","SE",24031,"SE12","NA","1362.271"
"2012","SE",24053,"SE12","NA","549.5823"
"2012","SE",24081,"SE12","NA","569.7722"
"2012","SE",24103,"SE12","NA","681.1356"
"2012","SE",24166,"SE12","NA","549.5823"
"2012","SE",24186,"SE12","NA","549.5823"
"2012","SE",24190,"SE12","NA","284.8861"
"2012","SE",24197,"SE12","NA","1168.482"
"2012","SE",24228,"SE12","NA","475.8593"
"2012","SE",24231,"SE12","NA","1168.482"
"2012","SE",24234,"SE12","NA","329.1307"
"2012","SE",24237,"SE12","NA","654.8495"
"2012","SE",24271,"SE12","NA","1168.482"
"2012","SE",24300,"SE12","NA","1108.146"
"2012","SE",24315,"SE12","NA","584.241"
"2012","SE",24331,"SE12","NA","1316.523"
"2012","SE",24339,"SE12","NA","1575.675"
"2012","SE",24347,"SE12","NA","516.8149"
"2012","SE",24364,"SE12","NA","951.7187"
"2012","SE",24367,"SE12","NA","1309.699"
"2012","SE",24398,"SE12","NA","584.241"
"2012","SE",24399,"SE12","NA","379.8481"
"2012","SE",24400,"SE12","NA","787.8377"
"2012","SE",24409,"SE12","NA","1575.675"
"2012","SE",24414,"SE12","NA","549.5823"
"2012","SE",24416,"SE12","NA","1168.482"
"2012","SE",24424,"SE12","NA","658.2613"
"2012","SE",24460,"SE12","NA","973.1522"
"2012","SE",24512,"SE12","NA","1168.482"
"2012","SE",24535,"SE12","NA","1575.675"
"2012","SE",24548,"SE12","NA","277.0365"
"2012","SE",24568,"SE12","NA","1575.675"
"2012","SE",24569,"SE12","NA","950.0297"
"2012","SE",24597,"SE12","NA","681.1356"
"2012","SE",24602,"SE12","NA","284.8861"
"2012","SE",24610,"SE12","NA","1033.63"
"2012","SE",24611,"SE12","NA","1316.523"
"2012","SE",24615,"SE12","NA","951.7187"
"2012","SE",24623,"SE12","NA","1099.165"
"2012","SE",24640,"SE12","NA","369.382"
"2012","SE",24661,"SE12","NA","681.1356"
"2012","SE",24668,"SE12","NA","950.0297"
"2012","SE",24693,"SE12","NA","653.7825"
"2012","SE",24696,"SE12","NA","973.1522"
"2012","SE",24713,"SE12","NA","654.8495"
"2012","SE",24714,"SE12","NA","1108.146"
"2012","SE",24717,"SE12","NA","486.5761"
"2012","SE",24721,"SE12","NA","379.8481"
"2012","SE",24754,"SE12","NA","634.1204"
"2012","SE",24771,"SE12","NA","329.1307"
"2012","SE",24781,"SE12","NA","1307.565"
"2012","SE",24801,"SE12","NA","554.073"
"2012","SE",24803,"SE12","NA","1099.165"
"2012","SE",24805,"SE12","NA","681.1356"
"2012","SE",24817,"SE12","NA","1309.699"
"2012","SE",24820,"SE12","NA","1575.675"
"2012","SE",24839,"SE12","NA","486.5761"
"2012","SE",24844,"SE12","NA","1575.675"
"2012","SE",24864,"SE12","NA","393.9188"
"2012","SE",24865,"SE12","NA","654.8495"
"2012","SE",24868,"SE12","NA","634.1204"
"2012","SE",24870,"SE12","NA","1362.271"
"2012","SE",24904,"SE12","NA","1575.675"
"2012","SE",24905,"SE12","NA","1309.699"
"2012","SE",24911,"SE12","NA","634.1204"
"2012","SE",24920,"SE12","NA","1268.241"
"2012","SE",24928,"SE12","NA","1621.177"
"2012","SE",24931,"SE12","NA","787.8377"
"2012","SE",24947,"SE12","NA","422.747"
"2012","SE",24960,"SE12","NA","554.073"
"2012","SE",24981,"SE12","NA","486.5761"
"2012","SE",25003,"SE12","NA","950.0297"
"2012","SE",25007,"SE12","NA","1033.63"
"2012","SE",25017,"SE12","NA","810.5887"
"2012","SE",25041,"SE12","NA","1033.63"
"2012","SE",25049,"SE12","NA","1139.544"
"2012","SE",25062,"SE12","NA","253.6482"
"2012","SE",25068,"SE12","NA","1307.565"
"2012","SE",25073,"SE12","NA","951.7187"
"2012","SE",25089,"SE12","NA","1621.177"
"2012","SE",25123,"SE12","NA","554.073"
"2012","SE",25181,"SE12","NA","1575.675"
"2012","SE",25190,"SE12","NA","1033.63"
"2012","SE",25217,"SE12","NA","1362.271"
"2012","SE",25222,"SE12","NA","379.8481"
"2012","SE",25225,"SE12","NA","653.7825"
"2012","SE",25226,"SE12","NA","475.0149"
"2012","SE",25232,"SE12","NA","1307.565"
"2012","SE",25252,"SE12","NA","569.7722"
"2012","SE",25254,"SE12","NA","681.1356"
"2012","SE",25258,"SE12","NA","951.7187"
"2012","SE",25261,"SE12","NA","486.5761"
"2012","SE",25293,"SE12","NA","1033.63"
"2012","SE",25311,"SE12","NA","654.8495"
"2012","SE",25359,"SE12","NA","1316.523"
"2012","SE",25409,"SE12","NA","653.7825"
"2012","SE",25418,"SE12","NA","1362.271"
"2012","SE",25432,"SE12","NA","654.8495"
"2012","SE",25473,"SE12","NA","1362.271"
"2012","SE",25486,"SE12","NA","653.7825"
"2012","SE",25529,"SE12","NA","654.8495"
"2012","SE",25538,"SE12","NA","190.0059"
"2012","SE",25542,"SE12","NA","475.0149"
"2012","SE",25544,"SE12","NA","973.1522"
"2012","SE",25547,"SE12","NA","951.7187"
"2012","SE",25548,"SE12","NA","950.0297"
"2012","SE",25560,"SE12","NA","475.0149"
"2012","SE",25564,"SE12","NA","1621.177"
"2012","SE",25566,"SE12","NA","475.8593"
"2012","SE",25589,"SE12","NA","1139.544"
"2012","SE",25598,"SE12","NA","569.7722"
"2012","SE",25606,"SE12","NA","654.8495"
"2012","SE",25616,"SE12","NA","1362.271"
"2012","SE",25622,"SE12","NA","634.1204"
"2012","SE",25637,"SE12","NA","243.288"
"2012","SE",25639,"SE12","NA","1033.63"
"2012","SE",25664,"SE12","NA","379.8481"
"2012","SE",25670,"SE12","NA","584.241"
"2012","SE",25676,"SE12","NA","422.747"
"2012","SE",25687,"SE12","NA","587.5111"
"2012","SE",25694,"SE12","NA","658.2613"
"2012","SE",25695,"SE12","NA","654.8495"
"2012","SE",25702,"SE12","NA","475.0149"
"2012","SE",25712,"SE12","NA","681.1356"
"2012","SE",25751,"SE12","NA","1033.63"
"2012","SE",25758,"SE12","NA","634.1204"
"2012","SE",25766,"SE12","NA","475.8593"
"2012","SE",25776,"SE12","NA","973.1522"
"2012","SE",25780,"SE12","NA","569.7722"
"2012","SE",25794,"SE12","NA","1309.699"
"2012","SE",25814,"SE12","NA","973.1522"
"2012","SE",25817,"SE12","NA","587.5111"
"2012","SE",25826,"SE12","NA","1621.177"
"2012","SE",25841,"SE12","NA","1307.565"
"2012","SE",25856,"SE12","NA","658.2613"
"2012","SE",25858,"SE12","NA","326.8913"
"2012","SE",25867,"SE12","NA","389.494"
"2012","SE",25898,"SE12","NA","475.8593"
"2012","SE",25903,"SE12","NA","681.1356"
"2012","SE",25904,"SE12","NA","554.073"
"2012","SE",25913,"SE12","NA","681.1356"
"2012","SE",25919,"SE12","NA","329.1307"
"2012","SE",25921,"SE12","NA","569.7722"
"2012","SE",25932,"SE12","NA","475.8593"
"2012","SE",25946,"SE12","NA","475.8593"
"2012","SE",25978,"SE12","NA","1108.146"
"2012","SE",25983,"SE12","NA","787.8377"
"2012","SE",25997,"SE12","NA","653.7825"
"2012","SE",25998,"SE12","NA","1575.675"
"2012","SE",26008,"SE12","NA","787.8377"
"2012","SE",26023,"SE12","NA","1108.146"
"2012","SE",26063,"SE12","NA","475.8593"
"2012","SE",26068,"SE12","NA","951.7187"
"2012","SE",26072,"SE12","NA","658.2613"
"2012","SE",26073,"SE12","NA","435.855"
"2012","SE",26094,"SE12","NA","1108.146"
"2012","SE",26107,"SE12","NA","554.073"
"2012","SE",26144,"SE12","NA","1316.523"
"2012","SE",26148,"SE12","NA","951.7187"
"2012","SE",26162,"SE12","NA","486.5761"
"2012","SE",26201,"SE12","NA","475.0149"
"2012","SE",26254,"SE12","NA","569.7722"
"2012","SE",26271,"SE12","NA","475.0149"
"2012","SE",26272,"SE12","NA","1033.63"
"2012","SE",26290,"SE12","NA","1621.177"
"2012","SE",26355,"SE12","NA","1033.63"
"2012","SE",26367,"SE12","NA","1309.699"
"2012","SE",26370,"SE12","NA","1621.177"
"2012","SE",26404,"SE12","NA","1099.165"
"2012","SE",26442,"SE12","NA","584.241"
"2012","SE",26449,"SE12","NA","634.1204"
"2012","SE",26473,"SE12","NA","1033.63"
"2012","SE",26513,"SE12","NA","569.7722"
"2012","SE",26517,"SE12","NA","1575.675"
"2012","SE",26521,"SE12","NA","569.7722"
"2012","SE",26528,"SE12","NA","1575.675"
"2012","SE",26534,"SE12","NA","292.1205"
"2012","SE",26536,"SE12","NA","1033.63"
"2012","SE",26563,"SE12","NA","1307.565"
"2012","SE",26573,"SE12","NA","1033.63"
"2012","SE",26575,"SE12","NA","326.8913"
"2012","SE",26577,"SE12","NA","1033.63"
"2012","SE",26618,"SE12","NA","475.8593"
"2012","SE",26621,"SE12","NA","584.241"
"2012","SE",26632,"SE12","NA","653.7825"
"2012","SE",26643,"SE12","NA","973.1522"
"2012","SE",26647,"SE12","NA","438.8409"
"2012","SE",26663,"SE12","NA","1168.482"
"2012","SE",26690,"SE12","NA","681.1356"
"2012","SE",26692,"SE12","NA","1175.022"
"2012","SE",26729,"SE12","NA","486.5761"
"2012","SE",26750,"SE12","NA","436.5663"
"2012","SE",26758,"SE12","NA","475.0149"
"2012","SE",26766,"SE12","NA","1575.675"
"2012","SE",26790,"SE12","NA","569.7722"
"2012","SE",26807,"SE12","NA","634.1204"
"2012","SE",26818,"SE12","NA","1033.63"
"2012","SE",26825,"SE12","NA","475.8593"
"2012","SE",26836,"SE12","NA","1316.523"
"2012","SE",26856,"SE12","NA","1316.523"
"2012","SE",26860,"SE12","NA","1139.544"
"2012","SE",26870,"SE12","NA","1033.63"
"2012","SE",26880,"SE12","NA","1099.165"
"2012","SE",26884,"SE12","NA","973.1522"
"2012","SE",26907,"SE12","NA","516.8149"
"2012","SE",26921,"SE12","NA","681.1356"
"2012","SE",26940,"SE12","NA","284.8861"
"2012","SE",26959,"SE12","NA","329.1307"
"2012","SE",26962,"SE12","NA","1316.523"
"2012","SE",26967,"SE12","NA","436.5663"
"2012","SE",26969,"SE12","NA","486.5761"
"2012","SE",26978,"SE12","NA","1621.177"
"2012","SE",26991,"SE12","NA","569.7722"
"2012","SE",27038,"SE12","NA","1175.022"
"2012","SE",27044,"SE12","NA","653.7825"
"2012","SE",27049,"SE12","NA","194.6304"
"2012","SE",27100,"SE12","NA","475.8593"
"2012","SE",27130,"SE12","NA","475.0149"
"2012","SE",27137,"SE12","NA","1033.63"
"2012","SE",27150,"SE12","NA","787.8377"
"2012","SE",27184,"SE12","NA","1362.271"
"2012","SE",27199,"SE12","NA","654.8495"
"2012","SE",27203,"SE12","NA","653.7825"
"2012","SE",27223,"SE12","NA","810.5887"
"2012","SE",27224,"SE12","NA","1033.63"
"2012","SE",27229,"SE12","NA","681.1356"
"2012","SE",27234,"SE12","NA","584.241"
"2012","SE",27238,"SE12","NA","787.8377"
"2012","SE",27239,"SE12","NA","1621.177"
"2012","SE",27272,"SE12","NA","787.8377"
"2012","SE",27283,"SE12","NA","654.8495"
"2012","SE",27302,"SE12","NA","516.8149"
"2012","SE",27310,"SE12","NA","1168.482"
"2012","SE",27312,"SE12","NA","1316.523"
"2012","SE",27319,"SE12","NA","1575.675"
"2012","SE",27321,"SE12","NA","369.382"
"2012","SE",27334,"SE12","NA","1362.271"
"2012","SE",27357,"SE12","NA","1168.482"
"2012","SE",27393,"SE12","NA","1307.565"
"2012","SE",27398,"SE12","NA","1033.63"
"2012","SE",27423,"SE12","NA","569.7722"
"2012","SE",27463,"SE12","NA","475.0149"
"2012","SE",27483,"SE12","NA","569.7722"
"2012","SE",27488,"SE12","NA","569.7722"
"2012","SE",27491,"SE12","NA","389.494"
"2012","SE",27492,"SE12","NA","475.0149"
"2012","SE",27549,"SE12","NA","475.8593"
