"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX050","RX040","RX060","RX070","RX010"
"2008","SE",79181,596.289752650177,"4",1945,"2","1","1","4","13","3","15","NA","NA","NA","NA","NA",7918,62,"0","0.7222222222","0","0",63
"2008","SE",79182,596.289752650177,"4",1937,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",7918,70,"0","0.5852367282","0","0",71
"2008","SE",79191,596.289752650177,"4",1957,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",7919,50,"0","1","0","0",50
"2008","SE",79192,596.289752650177,"2",1996,"1","1","NA","3","13","NA","NA","NA","0","0","NA","NA",7919,11,"0","1","0","0",12
"2008","SE",79241,596.289752650177,"4",1984,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",7924,23,"1","1","0","0",24
"2008","SE",79242,596.289752650177,"1",1959,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",7924,48,"0","0","0","100",49
"2008","SE",79341,596.289752650177,"4",1932,"2","1","1","4","NA","5","NA","30","NA","NA","NA","NA",7934,75,"2","0.4571428571","0","100",76
"2008","SE",79342,596.289752650177,"1",1936,"1","1","1","2","13","3","NA","NA","0","NA","0","NA",7934,71,"2","0","0","0",72
"2008","SE",79361,596.289752650177,"3",1946,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",7936,61,"2","0.7285714286","0","0",62
"2008","SE",79362,596.289752650177,"1",1940,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",7936,67,"2","0.7285714286","0","0",68
"2008","SE",79511,596.289752650177,"1",1943,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",7951,64,"0","0.6666666667","0","0",65
"2008","SE",79512,596.289752650177,"4",1942,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",7951,65,"2","99","0","0",66
"2008","SE",79551,596.289752650177,"2",1989,"1","1","3","4","13","3","15","NA","NA","0","NA","NA",7955,18,"0","1","0","100",19
"2008","SE",79552,596.289752650177,"2",1968,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",7955,39,"0","99","0","0",40
"2008","SE",79711,596.289752650177,"3",1927,"2","1","3","2","NA","NA","NA","30","NA","NA","NA","NA",7971,80,"2","1","0","0",80
"2008","SE",79712,596.289752650177,"3",1927,"1","1","1","3","13","3","NA","NA","0","NA","NA","NA",7971,80,"2","1","0","0",80
"2008","SE",79751,596.289752650177,"1",1964,"2","1","4","3","13","3","NA","NA","NA","0","NA","NA",7975,43,"2","99","0","0",43
"2008","SE",79752,596.289752650177,"4",1953,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",7975,54,"0","1","0","0",54
"2008","SE",79821,596.289752650177,"3",1949,"2","1","3","3","13","3","NA","NA","NA","NA","0","NA",7982,58,"2","1","0","0",59
"2008","SE",79822,596.289752650177,"3",1949,"1","1","4","3","NA","NA","NA","NA","NA","NA","NA","NA",7982,58,"0","1","0","100",59
"2008","SE",79851,596.289752650177,"4",1948,"2","1","4","2","13","3","NA","NA","0","NA","NA","NA",7985,59,"2","0.6667946992","0","0",59
"2008","SE",79852,596.289752650177,"4",1961,"1","1","1","2","13","3","NA","30","NA","NA","NA","NA",7985,46,"0","99","0","0",47
"2008","SE",79871,596.289752650177,"1",1927,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",7987,80,"0","99","0","0",80
"2008","SE",79872,596.289752650177,"2",1931,"2","1","4","3","13","NA","NA","NA","NA","0","NA","NA",7987,76,"0","99","0","0",77
"2008","SE",80111,596.289752650177,"2",1962,"2","1","4","3","13","3","NA","NA","NA","NA","0","NA",8011,45,"0","99","0","0",46
"2008","SE",80112,596.289752650177,"4",1955,"1","1","1","2","13","3","NA","30","NA","NA","NA","NA",8011,52,"0","1","0","0",53
"2008","SE",80161,596.289752650177,"3",1947,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8016,60,"2","99","0","0",61
"2008","SE",80162,596.289752650177,"2",1943,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","0",8016,64,"2","99","0","0",65
"2008","SE",80381,596.289752650177,"1",1960,"1","1","4","3","NA","3","NA","NA","NA","NA","0","NA",8038,47,"0","1","0","0",48
"2008","SE",80382,596.289752650177,"3",1968,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",8038,39,"2","99","0","0",40
"2008","SE",80431,596.289752650177,"4",1927,"2","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",8043,80,"1","99","0","0",80
"2008","SE",80432,596.289752650177,"1",1927,"1","1","1","2","13","3","NA","NA","NA","NA","NA","0",8043,80,"0","0.7916666667","0","0",80
"2008","SE",80441,596.289752650177,"1",1935,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",8044,72,"0","99","0","0",73
"2008","SE",80442,596.289752650177,"3",1932,"1","1","3","4","13","3","NA","NA","NA","NA","NA","0",8044,75,"2","0.7285714286","0","0",75
"2008","SE",80501,596.289752650177,"1",1941,"1","1","1","2","NA","3","NA","NA","NA","NA","0","NA",8050,66,"0","99","1","0",67
"2008","SE",80502,596.289752650177,"4",1941,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",8050,66,"0","1","0","0",67
"2008","SE",80581,596.289752650177,"2",1963,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",8058,44,"2","0.7375339849","0","0",44
"2008","SE",80582,596.289752650177,"3",1989,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",8058,18,"0","0.9722222222","0","100",19
"2008","SE",80671,596.289752650177,"2",1978,"1","1","3","4","NA","3","NA","NA","NA","NA","0","NA",8067,29,"0","0.7285714286","0","100",30
"2008","SE",80672,596.289752650177,"4",1984,"2","1","1","4","13","3","NA","NA","NA","0","0","NA",8067,23,"0","1","0","0",23
"2008","SE",80771,596.289752650177,"3",1937,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",8077,70,"2","99","0","0",71
"2008","SE",80772,596.289752650177,"4",1946,"1","1","4","2","13","3","NA","NA","0","NA","NA","NA",8077,61,"0","0.5","0","0",62
"2008","SE",80851,596.289752650177,"1",1941,"1","1","4","4","13","3","NA","NA","NA","NA","NA","0",8085,66,"0","0.7222222222","0","0",67
"2008","SE",80852,596.289752650177,"3",1941,"2","1","4","4","13","3","NA","NA","NA","NA","0","NA",8085,66,"1","0.8308256963","0","0",67
"2008","SE",80921,596.289752650177,"1",1964,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",8092,43,"0","0.7691126117","0","0",44
"2008","SE",80922,596.289752650177,"2",1960,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",8092,47,"2","1","0","0",48
"2008","SE",80971,596.289752650177,"1",1954,"2","1","3","2","NA","NA","NA","NA","0","0","NA","NA",8097,53,"0","1","0","0",54
"2008","SE",80972,596.289752650177,"3",1981,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",8097,26,"0","0.5","0","0",27
"2008","SE",81031,596.289752650177,"1",1978,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",8103,29,"0","1","0","0",29
"2008","SE",81032,596.289752650177,"1",1979,"2","1","1","2","13","NA","NA","30","NA","NA","0","NA",8103,28,"0","99","0","0",29
"2008","SE",81151,596.289752650177,"3",1936,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8115,71,"0","0.7594061528","0","0",72
"2008","SE",81152,596.289752650177,"4",1943,"2","1","1","2","13","NA","NA","30","NA","NA","NA","NA",8115,64,"2","99","0","100",64
"2008","SE",81171,596.289752650177,"4",1942,"2","1","1","3","13","3","NA","30","NA","NA","NA","NA",8117,65,"0","99","0","0",66
"2008","SE",81172,596.289752650177,"3",1938,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",8117,69,"0","0.75","0","1",70
"2008","SE",81191,596.289752650177,"3",1981,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8119,26,"2","0","0","0",26
"2008","SE",81192,596.289752650177,"2",1978,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",8119,29,"0","1","0","0",29
"2008","SE",81241,596.289752650177,"1",1935,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",8124,72,"1","1","0","0",73
"2008","SE",81242,596.289752650177,"3",1933,"1","1","1","4","13","3","NA","NA","NA","0","NA","NA",8124,74,"0","0.7285714286","0","0",75
"2008","SE",81261,596.289752650177,"3",1941,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",8126,66,"0","99","0","0",67
"2008","SE",81262,596.289752650177,"1",1945,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",8126,62,"0","0.875","0","0",63
"2008","SE",81361,596.289752650177,"1",1944,"1","1","1","4","13","NA","NA","NA","NA","NA","0","NA",8136,63,"0","1","0","0",64
"2008","SE",81362,596.289752650177,"3",1944,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",8136,63,"2","0.7285714286","0","0",64
"2008","SE",81701,596.289752650177,"3",1935,"2","1","4","2","13","3","NA","NA","0","38","NA","NA",8170,72,"0","0.4571428571","0","0",73
"2008","SE",81702,596.289752650177,"2",1933,"1","1","1","3","13","3","NA","30","NA","NA","NA","0",8170,74,"0","1","0","0",75
"2008","SE",81771,596.289752650177,"3",1974,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",8177,33,"2","0","0","0",33
"2008","SE",81772,596.289752650177,"2",1972,"1","1","3","2","13","3","NA","NA","7","NA","NA","NA",8177,35,"0","99","0","0",36
"2008","SE",81841,596.289752650177,"2",1970,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",8184,37,"2","0.8714285714","0","100",38
"2008","SE",81842,596.289752650177,"2",1992,"1","1","NA","2","13","3","NA","NA","NA","NA","0","0",8184,15,"0","99","0","0",16
"2008","SE",81871,596.289752650177,"2",1946,"2","1","4","3","NA","NA","NA","NA","NA","NA","NA","NA",8187,61,"1","1","0","0",61
"2008","SE",81872,596.289752650177,"4",1944,"1","1","4","2","13","3","NA","NA","0","NA","NA","NA",8187,63,"2","99","1","0",64
"2008","SE",81921,596.289752650177,"1",1949,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",8192,58,"0","0.5","0","0",59
"2008","SE",81922,596.289752650177,"2",1952,"2","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",8192,55,"2","0.5","0","0",56
"2008","SE",82161,596.289752650177,"4",1970,"2","1","4","3","13","3","NA","NA","NA","NA","0","0",8216,37,"2","0.7620647758","0","0",38
"2008","SE",82162,596.289752650177,"3",1963,"1","1","2","3","NA","3","NA","NA","NA","NA","0","NA",8216,44,"0","1","0","0",45
"2008","SE",82281,596.289752650177,"3",1979,"1","1","3","2","13","3","NA","NA","NA","0","NA","NA",8228,28,"0","0.3167119798","0","0",29
"2008","SE",82282,596.289752650177,"3",1980,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8228,27,"0","1","0","0",27
"2008","SE",82301,596.289752650177,"4",1936,"2","1","2","2","13","3","NA","NA","NA","NA","NA","NA",8230,71,"0","99","0","0",72
"2008","SE",82302,596.289752650177,"1",1938,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",8230,69,"2","1","0","0",70
"2008","SE",82341,596.289752650177,"1",1949,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",8234,58,"2","1","0","0",59
"2008","SE",82342,596.289752650177,"4",1949,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",8234,58,"0","0.5416666667","0","0",59
"2008","SE",82411,596.289752650177,"2",1954,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","0",8241,53,"0","0.9547619048","0","0",54
"2008","SE",82412,596.289752650177,"4",1954,"1","1","4","2","13","3","NA","NA","0","NA","NA","NA",8241,53,"0","0.7285714286","0","0",54
"2008","SE",82531,596.289752650177,"4",1981,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",8253,26,"0","1","0","0",27
"2008","SE",82532,596.289752650177,"2",1975,"1","1","4","3","13","NA","NA","NA","NA","NA","0","NA",8253,32,"0","99","0","0",33
"2008","SE",82761,596.289752650177,"3",1947,"2","1","1","2","13","3","NA","30","NA","NA","NA","0",8276,60,"0","1","0","0",61
"2008","SE",82762,596.289752650177,"3",1984,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",8276,23,"2","0.5571428571","0","0",24
"2008","SE",82841,596.289752650177,"2",1948,"1","1","3","2","13","3","NA","NA","NA","NA","NA","0",8284,59,"2","99","0","0",59
"2008","SE",82842,596.289752650177,"3",1949,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","0",8284,58,"2","0.7285714286","0","0",59
"2008","SE",82991,596.289752650177,"1",1928,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","0",8299,79,"0","0.2285714286","0","0",79
"2008","SE",82992,596.289752650177,"3",1938,"2","1","4","4","13","NA","NA","NA","NA","0","NA","NA",8299,69,"1","0.6793650794","0","0",70
"2008","SE",83131,596.289752650177,"4",1941,"2","1","1","4","13","3","NA","NA","NA","NA","NA","0",8313,66,"0","99","0","100",67
"2008","SE",83132,596.289752650177,"4",1939,"1","1","3","3","13","NA","NA","NA","0","NA","0","NA",8313,68,"0","0.8571428571","0","100",69
"2008","SE",83271,596.289752650177,"1",1931,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",8327,76,"2","1","0","100",76
"2008","SE",83272,596.289752650177,"4",1930,"1","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",8327,77,"0","0.875","0","100",78
"2008","SE",83291,596.289752650177,"1",1956,"2","1","3","4","13","3","NA","30","NA","NA","NA","NA",8329,51,"0","0.7285714286","0","0",52
"2008","SE",83292,596.289752650177,"4",1956,"1","1","4","3","13","3","NA","NA","NA","0","NA","NA",8329,51,"0","0.5","0","0",52
"2008","SE",83551,596.289752650177,"1",1954,"2","1","4","3","13","3","NA","NA","0","NA","NA","NA",8355,53,"1","0.7428571429","0","0",54
"2008","SE",83552,596.289752650177,"3",1989,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8355,18,"0","0.3746031746","0","0",19
"2008","SE",83711,596.289752650177,"1",1931,"1","1","4","3","13","NA","NA","30","NA","NA","NA","NA",8371,76,"2","0.5","0","0",77
"2008","SE",83712,596.289752650177,"3",1932,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","0",8371,75,"2","0.5","0","0",76
"2008","SE",83941,596.289752650177,"2",1954,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8394,53,"0","99","0","0",54
"2008","SE",83942,596.289752650177,"2",2001,"1","1","4","2","13","3","NA","NA","NA","0","NA","0",8394,6,"1","1","0","0",6
"2008","SE",84111,596.289752650177,"2",1988,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",8411,19,"0","0.5","0","0",20
"2008","SE",84112,596.289752650177,"2",1962,"2","1","2","2","13","3","NA","NA","0","NA","NA","NA",8411,45,"0","99","0","0",46
"2008","SE",84151,596.289752650177,"3",1971,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",8415,36,"0","1","0","0",36
"2008","SE",84152,596.289752650177,"1",1970,"1","1","4","2","13","NA","NA","30","0","NA","NA","NA",8415,37,"0","1","0","0",38
"2008","SE",84171,596.289752650177,"3",1943,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","0",8417,64,"1","1","0","0",65
"2008","SE",84172,596.289752650177,"1",1948,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",8417,59,"0","99","0","0",60
"2008","SE",84271,596.289752650177,"2",1937,"2","1","1","2","13","NA","NA","NA","NA","NA","0","NA",8427,70,"2","1","0","0",71
"2008","SE",84272,596.289752650177,"4",1930,"1","1","3","2","NA","NA","NA","NA","NA","NA","0","NA",8427,77,"0","99","0","0",77
"2008","SE",84321,596.289752650177,"1",1936,"1","1","3","2","NA","5","NA","NA","NA","NA","NA","0",8432,71,"0","99","0","0",72
"2008","SE",84322,596.289752650177,"3",1937,"2","1","1","3","13","3","NA","NA","NA","NA","0","NA",8432,70,"0","1","0","100",71
"2008","SE",84621,596.289752650177,"4",1960,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",8462,47,"0","1","0","0",48
"2008","SE",84622,596.289752650177,"4",1968,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",8462,39,"2","0.0847611236","0","1",40
"2008","SE",84701,596.289752650177,"1",1927,"2","1","1","2","13","3","NA","30","NA","NA","NA","NA",8470,80,"0","99","0","0",80
"2008","SE",84702,596.289752650177,"1",1933,"1","1","2","3","13","NA","NA","NA","NA","0","NA","NA",8470,74,"0","1","0","0",75
"2008","SE",84791,596.289752650177,"1",1941,"2","1","1","2","NA","3","NA","NA","NA","0","NA","NA",8479,66,"0","0.7285714286","0","0",67
"2008","SE",84792,596.289752650177,"2",1937,"1","1","1","3","13","3","NA","NA","NA","NA","0","NA",8479,70,"0","99","0","0",70
"2008","SE",84811,596.289752650177,"2",1936,"1","1","1","3","13","3","NA","NA","NA","NA","0","0",8481,71,"0","99","0","0",72
"2008","SE",84812,596.289752650177,"4",1937,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",8481,70,"2","1","0","0",71
"2008","SE",85051,596.289752650177,"2",1980,"1","1","3","2","13","NA","NA","NA","NA","0","NA","NA",8505,27,"0","99","0","0",28
"2008","SE",85052,596.289752650177,"1",1980,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",8505,27,"0","0.7222222222","0","0",27
"2008","SE",85071,596.289752650177,"3",1933,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8507,74,"0","1","0","0",75
"2008","SE",85072,596.289752650177,"1",1940,"2","1","3","4","NA","3","NA","NA","NA","0","0","NA",8507,67,"0","1","0","0",68
"2008","SE",85131,596.289752650177,"4",1982,"2","1","4","3","NA","5","NA","NA","NA","NA","NA","NA",8513,25,"0","1","0","0",26
"2008","SE",85132,596.289752650177,"2",1986,"2","1","3","2","13","3","NA","NA","NA","0","NA","NA",8513,21,"0","1","0","0",22
"2008","SE",85161,596.289752650177,"1",1958,"2","1","3","3","13","3","NA","NA","NA","NA","NA","0",8516,49,"2","1","0","0",49
"2008","SE",85162,596.289752650177,"4",1943,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",8516,64,"2","0.5197944987","0","0",65
"2008","SE",85171,596.289752650177,"1",1941,"1","1","1","4","13","NA","NA","NA","15","NA","NA","0",8517,66,"1","1","0","0",67
"2008","SE",85172,596.289752650177,"1",1944,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",8517,63,"0","99","0","100",64
"2008","SE",85411,596.289752650177,"2",1984,"1","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",8541,23,"0","0.5840472285","0","0",24
"2008","SE",85412,596.289752650177,"3",1977,"1","1","1","3","13","3","NA","30","NA","NA","NA","NA",8541,30,"0","1","0","0",31
"2008","SE",85641,596.289752650177,"4",1942,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",8564,65,"0","1","0","0",66
"2008","SE",85642,596.289752650177,"4",1940,"2","1","3","4","13","5","NA","NA","NA","NA","0","NA",8564,67,"2","99","0","0",68
"2008","SE",85651,596.289752650177,"2",1929,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8565,78,"2","0.7285714286","0","0",79
"2008","SE",85652,596.289752650177,"4",1927,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",8565,80,"2","1","0","0",80
"2008","SE",85721,596.289752650177,"1",1941,"1","1","1","2","13","3","NA","NA","NA","40","NA","0",8572,66,"2","1","0","0",67
"2008","SE",85722,596.289752650177,"4",1941,"2","1","4","3","NA","3","15","NA","NA","35","NA","0",8572,66,"0","0.7285714286","0","1",67
"2008","SE",85791,596.289752650177,"2",1945,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",8579,62,"2","99","0","0",63
"2008","SE",85792,596.289752650177,"1",1935,"1","1","4","4","NA","3","NA","30","NA","NA","NA","NA",8579,72,"1","0.7285714286","0","0",72
"2008","SE",85821,596.289752650177,"3",1955,"2","1","1","2","13","3","NA","30","NA","NA","NA","NA",8582,52,"2","0.5593834962","0","0",53
"2008","SE",85822,596.289752650177,"4",1955,"1","1","1","3","NA","3","NA","NA","NA","24","NA","NA",8582,52,"0","0.7285714286","0","0",53
"2008","SE",85841,596.289752650177,"2",1974,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8584,33,"0","1","0","0",34
"2008","SE",85842,596.289752650177,"2",1978,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",8584,29,"0","0.8857142857","0","0",29
"2008","SE",85891,596.289752650177,"1",1954,"1","1","4","2","13","3","NA","30","NA","0","NA","NA",8589,53,"2","1","0","1",54
"2008","SE",85892,596.289752650177,"3",1956,"2","1","4","2","13","3","NA","NA","NA","0","NA","NA",8589,51,"0","1","0","0",51
"2008","SE",85921,596.289752650177,"2",1951,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8592,56,"0","99","0","0",56
"2008","SE",85922,596.289752650177,"3",1949,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",8592,58,"2","1","0","0",58
"2008","SE",85961,596.289752650177,"3",1962,"2","1","2","2","NA","3","NA","NA","NA","0","NA","NA",8596,45,"0","99","0","0",45
"2008","SE",85962,596.289752650177,"2",1955,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",8596,52,"0","99","0","0",53
"2008","SE",86121,596.289752650177,"3",1964,"2","1","4","4","13","3","15","NA","NA","NA","NA","NA",8612,43,"2","1","0","0",44
"2008","SE",86122,596.289752650177,"1",1985,"2","1","4","3","13","3","NA","NA","NA","NA","NA","0",8612,22,"0","0.5","0","0",23
"2008","SE",86161,596.289752650177,"4",1938,"2","1","1","4","13","3","NA","NA","0","30","0","NA",8616,69,"0","1","0","0",70
"2008","SE",86162,596.289752650177,"2",1946,"1","1","1","3","NA","3","NA","30","NA","NA","NA","NA",8616,61,"2","0.7285714286","0","0",62
"2008","SE",86181,596.289752650177,"1",1980,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",8618,27,"0","0.7285714286","0","0",28
"2008","SE",86182,596.289752650177,"4",1977,"1","1","1","4","13","5","NA","NA","NA","35","NA","NA",8618,30,"1","99","0","0",31
"2008","SE",86341,596.289752650177,"4",1936,"1","1","1","3","NA","3","NA","30","20","NA","NA","NA",8634,71,"0","0.7285714286","0","0",71
"2008","SE",86342,596.289752650177,"3",1937,"2","1","1","3","NA","NA","NA","NA","4","0","NA","NA",8634,70,"0","1","0","0",70
"2008","SE",86571,596.289752650177,"3",1961,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",8657,46,"0","0.7285714286","0","0",47
"2008","SE",86572,596.289752650177,"3",1992,"2","1","4","2","NA","NA","NA","NA","NA","NA","0","NA",8657,15,"2","1","0","0",16
"2008","SE",86581,596.289752650177,"4",1945,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",8658,62,"0","1","0","0",63
"2008","SE",86582,596.289752650177,"4",1942,"1","1","4","4","13","3","NA","NA","0","0","NA","NA",8658,65,"0","0.125","0","100",66
"2008","SE",86701,596.289752650177,"2",1977,"1","1","NA","2","13","3","NA","NA","NA","0","NA","NA",8670,30,"2","99","0","0",31
"2008","SE",86702,596.289752650177,"2",1979,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",8670,28,"2","0.7285714286","0","0",28
"2008","SE",86901,596.289752650177,"2",1928,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",8690,79,"0","0.7285714286","0","0",80
"2008","SE",86902,596.289752650177,"3",1928,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8690,79,"2","1","0","0",80
"2008","SE",86951,596.289752650177,"3",1979,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",8695,28,"0","0.5754662531","0","0",29
"2008","SE",86952,596.289752650177,"3",1982,"2","1","3","3","13","NA","NA","NA","NA","NA","NA","0",8695,25,"2","0.380952381","0","0",26
"2008","SE",87061,596.289752650177,"2",1954,"2","1","1","2","13","NA","NA","NA","20","NA","0","NA",8706,53,"0","1","0","101",53
"2008","SE",87062,596.289752650177,"1",1981,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",8706,26,"0","0.3785714286","0","100",27
"2008","SE",87181,596.289752650177,"2",1955,"2","1","4","3","13","NA","NA","NA","NA","NA","0","NA",8718,52,"2","0.5","0","100",53
"2008","SE",87182,596.289752650177,"2",1987,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",8718,20,"0","99","0","0",21
"2008","SE",87191,596.289752650177,"1",1977,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",8719,30,"2","1","0","0",30
"2008","SE",87192,596.289752650177,"2",1979,"2","1","3","2","13","3","15","NA","NA","NA","0","NA",8719,28,"0","1","0","0",29
"2008","SE",87331,596.289752650177,"2",1935,"2","1","1","3","13","3","NA","NA","NA","25","NA","NA",8733,72,"0","0.7620647758","0","0",73
"2008","SE",87332,596.289752650177,"3",1933,"1","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",8733,74,"0","99","0","0",75
"2008","SE",87411,596.289752650177,"2",1937,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",8741,70,"2","99","0","0",71
"2008","SE",87412,596.289752650177,"4",1940,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",8741,67,"0","1","0","0",68
"2008","SE",87471,596.289752650177,"4",1938,"1","1","1","3","NA","3","NA","NA","5","0","NA","NA",8747,69,"2","0.5395889975","0","0",70
"2008","SE",87472,596.289752650177,"1",1935,"2","1","4","4","13","3","NA","NA","20","NA","NA","NA",8747,72,"0","1","0","0",73
"2008","SE",87551,596.289752650177,"3",1944,"1","1","1","2","13","3","NA","NA","NA","NA","NA","0",8755,63,"2","1","0","0",64
"2008","SE",87552,596.289752650177,"3",1947,"2","1","2","2","13","3","NA","NA","NA","NA","NA","NA",8755,60,"1","0.2142857143","0","0",61
"2008","SE",87661,596.289752650177,"4",1946,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",8766,61,"0","1","0","0",62
"2008","SE",87662,596.289752650177,"1",1944,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8766,63,"2","0.7047619048","0","0",64
"2008","SE",87871,596.289752650177,"2",1958,"2","1","1","4","NA","3","NA","30","NA","0","NA","0",8787,49,"0","1","0","0",50
"2008","SE",87872,596.289752650177,"3",1959,"1","1","4","4","13","NA","NA","NA","NA","NA","0","NA",8787,48,"0","1","0","0",49
"2008","SE",88221,596.289752650177,"3",1943,"1","1","4","2","13","3","15","NA","NA","NA","NA","0",8822,64,"0","99","0","0",65
"2008","SE",88222,596.289752650177,"3",1946,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",8822,61,"0","0.7285714286","0","0",61
"2008","SE",88291,596.289752650177,"1",1978,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",8829,29,"0","99","0","0",30
"2008","SE",88292,596.289752650177,"1",1976,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",8829,31,"0","1","0","100",32
"2008","SE",88311,596.289752650177,"4",1988,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",8831,19,"0","0.7285714286","0","0",19
"2008","SE",88312,596.289752650177,"3",1962,"2","1","4","2","13","3","NA","NA","0","NA","NA","NA",8831,45,"0","99","0","0",46
"2008","SE",88671,596.289752650177,"1",1946,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",8867,61,"0","0.5","0","0",62
"2008","SE",88672,596.289752650177,"4",1953,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",8867,54,"0","99","0","0",55
