"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","SE",147833,756.393054459353,"1",1991,"2","1","1","2","13","3","NA","NA","0","NA","NA","NA",21,21,14783,"0.9571428571","2","0","0"
"2013","SE",147911,756.393054459353,"3",1969,"2","1","2","2","13","3","NA","NA","NA","NA","NA","NA",43,43,14791,"1","0","0","0"
"2013","SE",147912,756.393054459353,"2",1972,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",41,40,14791,"99","2","0","0"
"2013","SE",147913,756.393054459353,"2",2003,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",10,9,14791,"99","0","0","0"
"2013","SE",147961,756.393054459353,"2",1976,"1","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",36,36,14796,"0.9285714286","0","0","100"
"2013","SE",147962,756.393054459353,"2",1976,"2","1","4","2","NA","3","NA","NA","0","0","NA","NA",36,36,14796,"99","0","0","0"
"2013","SE",147963,756.393054459353,"3",2005,"2","1","3","2","13","5","NA","NA","NA","NA","0","NA",8,7,14796,"0.9714285714","0","0","0"
"2013","SE",148011,756.393054459353,"2",1982,"1","1","4","2","13","3","NA","NA","NA","NA","NA","0",30,30,14801,"0.8333333333","0","0","0"
"2013","SE",148012,756.393054459353,"3",1984,"2","1","4","2","13","3","NA","NA","NA","NA","NA","0",29,28,14801,"0.6523809524","0","1","0"
"2013","SE",148013,756.393054459353,"2",2012,"2","1","1","2","13","3","NA","NA","10","NA","NA","NA",0,0,14801,"0.880952381","0","0","0"
"2013","SE",148041,756.393054459353,"4",1967,"2","1","4","3","13","3","NA","30","NA","32","NA","NA",45,45,14804,"0.9583333333","2","0","100"
"2013","SE",148042,756.393054459353,"3",1965,"1","1","2","4","13","3","NA","30","NA","NA","NA","NA",47,47,14804,"0.8888888889","0","0","0"
"2013","SE",148043,756.393054459353,"4",1992,"2","1","4","4","13","NA","NA","NA","NA","NA","NA","0",21,20,14804,"99","0","0","0"
"2013","SE",148261,756.393054459353,"1",1976,"2","1","3","2","13","3","NA","30","0","0","NA","NA",36,36,14826,"1","0","0","0"
"2013","SE",148262,756.393054459353,"1",2009,"2","1","1","2","13","3","NA","NA","NA","0","0","NA",4,3,14826,"1","0","0","0"
"2013","SE",148263,756.393054459353,"2",1972,"1","1","1","2","13","3","NA","NA","0","NA","NA","NA",40,40,14826,"1","2","0","0"
"2013","SE",148571,756.393054459353,"3",1963,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",49,49,14857,"1","0","0","100"
"2013","SE",148572,756.393054459353,"4",1967,"2","1","1","2","13","NA","NA","NA","20","NA","NA","NA",45,45,14857,"1","0","0","0"
"2013","SE",148573,756.393054459353,"2",1988,"1","1","1","2","NA","3","NA","30","4","NA","NA","NA",25,24,14857,"99","2","0","0"
"2013","SE",148681,756.393054459353,"3",1980,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",32,32,14868,"0.619047619","0","0","0"
"2013","SE",148682,756.393054459353,"2",1980,"1","1","4","2","13","3","NA","30","NA","0","NA","NA",33,32,14868,"0.9400074496","0","0","0"
"2013","SE",148683,756.393054459353,"4",2012,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",0,0,14868,"1","0","0","0"
"2013","SE",148751,756.393054459353,"4",1964,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",48,48,14875,"0.5","2","0","0"
"2013","SE",148752,756.393054459353,"1",1962,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",51,50,14875,"99","0","0","0"
"2013","SE",148753,756.393054459353,"3",2000,"1","1","1","3","NA","3","NA","NA","0","NA","NA","NA",13,12,14875,"0.9285714286","0","0","0"
"2013","SE",148921,756.393054459353,"4",1973,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",40,39,14892,"1","0","0","0"
"2013","SE",148922,756.393054459353,"4",2009,"1","1","3","3","13","3","NA","NA","NA","NA","0","NA",4,3,14892,"99","2","0","0"
"2013","SE",148923,756.393054459353,"1",1975,"2","1","4","4","NA","NA","NA","NA","NA","0","NA","NA",38,37,14892,"1","0","0","0"
"2013","SE",149071,756.393054459353,"4",1983,"2","1","2","3","13","NA","NA","NA","NA","NA","NA","0",29,29,14907,"1","0","0","0"
"2013","SE",149072,756.393054459353,"2",1980,"1","1","3","4","NA","3","NA","NA","NA","NA","NA","NA",33,32,14907,"1","0","0","0"
"2013","SE",149073,756.393054459353,"2",2011,"1","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",2,1,14907,"99","0","0","100"
"2013","SE",149371,756.393054459353,"4",1983,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",29,29,14937,"99","0","0","101"
"2013","SE",149372,756.393054459353,"3",1987,"2","1","1","4","13","3","NA","NA","NA","0","0","NA",26,25,14937,"0","0","0","0"
"2013","SE",149373,756.393054459353,"3",2010,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",2,2,14937,"1","0","0","0"
"2013","SE",149391,756.393054459353,"1",1949,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",63,63,14939,"0.9714285714","0","0","100"
"2013","SE",149392,756.393054459353,"4",1951,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",62,61,14939,"1","2","0","0"
"2013","SE",149393,756.393054459353,"2",1986,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",27,26,14939,"1","0","0","0"
"2013","SE",149471,756.393054459353,"4",1975,"1","1","3","3","13","NA","NA","NA","NA","NA","0","NA",37,37,14947,"1","0","0","0"
"2013","SE",149472,756.393054459353,"4",1983,"2","1","4","4","NA","3","NA","NA","NA","0","NA","NA",30,29,14947,"1","0","0","100"
"2013","SE",149473,756.393054459353,"3",2012,"2","1","4","2","13","3","NA","NA","0","NA","NA","NA",1,0,14947,"99","0","0","0"
"2013","SE",149561,756.393054459353,"2",1958,"2","1","3","2","NA","NA","NA","NA","0","NA","NA","NA",54,54,14956,"0.5","0","0","0"
"2013","SE",149562,756.393054459353,"2",1993,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",20,19,14956,"0.9285714286","2","0","100"
"2013","SE",149563,756.393054459353,"4",1996,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",16,16,14956,"1","0","0","0"
"2013","SE",149981,756.393054459353,"2",1957,"2","1","4","4","13","3","NA","NA","NA","NA","NA","0",56,55,14998,"99","2","0","0"
"2013","SE",149982,756.393054459353,"2",1964,"1","1","1","3","NA","3","NA","NA","NA","0","NA","NA",48,48,14998,"99","0","0","0"
"2013","SE",149983,756.393054459353,"1",1995,"2","1","4","2","13","3","NA","NA","NA","NA","NA","0",18,17,14998,"99","1","0","100"
"2013","SE",150161,756.393054459353,"1",1983,"2","1","1","4","13","3","NA","30","NA","NA","NA","NA",29,29,15016,"0.8714285714","2","0","0"
"2013","SE",150162,756.393054459353,"2",1984,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",28,28,15016,"99","0","0","0"
"2013","SE",150163,756.393054459353,"1",2012,"2","1","4","3","13","3","NA","NA","0","NA","0","NA",1,0,15016,"1","0","0","0"
"2013","SE",150211,756.393054459353,"3",1976,"1","1","4","4","13","3","NA","NA","NA","NA","0","NA",36,36,15021,"99","2","0","0"
"2013","SE",150212,756.393054459353,"3",2003,"1","1","3","2","NA","3","NA","NA","0","NA","NA","NA",10,9,15021,"99","0","0","0"
"2013","SE",150213,756.393054459353,"4",1976,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",36,36,15021,"0.9571428571","0","0","0"
"2013","SE",150321,756.393054459353,"3",1963,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",50,49,15032,"1","0","0","0"
"2013","SE",150322,756.393054459353,"4",1955,"1","1","1","4","13","3","NA","NA","0","NA","NA","NA",57,57,15032,"0.5","0","0","0"
"2013","SE",150323,756.393054459353,"1",1990,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",22,22,15032,"1","2","0","0"
"2013","SE",150641,756.393054459353,"3",1955,"1","1","1","2","13","3","NA","30","NA","0","NA","NA",57,57,15064,"99","0","0","0"
"2013","SE",150642,756.393054459353,"3",1995,"2","1","1","2","NA","3","NA","30","NA","NA","NA","NA",17,17,15064,"1","0","0","111"
"2013","SE",150643,756.393054459353,"4",1996,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",17,16,15064,"1","2","0","0"
"2013","SE",150801,756.393054459353,"4",1962,"2","1","3","3","NA","NA","NA","NA","NA","NA","0","NA",50,50,15080,"99","0","0","0"
"2013","SE",150802,756.393054459353,"1",1947,"1","1","1","4","NA","3","NA","30","NA","NA","NA","0",66,65,15080,"1","0","0","0"
"2013","SE",150803,756.393054459353,"4",2001,"1","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",12,11,15080,"99","2","0","0"
"2013","SE",151001,756.393054459353,"2",1987,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26,25,15100,"99","0","0","100"
"2013","SE",151002,756.393054459353,"4",1966,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",46,46,15100,"0.3971556279","0","0","0"
"2013","SE",151003,756.393054459353,"4",1997,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",15,15,15100,"0.8571428571","0","0","0"
"2013","SE",151041,756.393054459353,"2",1956,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",56,56,15104,"1","0","0","0"
"2013","SE",151042,756.393054459353,"3",1956,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",57,56,15104,"99","2","0","0"
"2013","SE",151043,756.393054459353,"3",1995,"1","1","4","3","13","NA","NA","NA","NA","NA","0","NA",18,17,15104,"1","0","0","0"
"2013","SE",151211,756.393054459353,"3",1953,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",59,59,15121,"0","0","0","0"
"2013","SE",151212,756.393054459353,"1",1996,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",17,16,15121,"1","0","0","0"
"2013","SE",151213,756.393054459353,"4",1999,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",14,13,15121,"0.3314958648","2","0","0"
"2013","SE",151261,756.393054459353,"1",1982,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",30,30,15126,"1","2","0","0"
"2013","SE",151262,756.393054459353,"1",1981,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",32,31,15126,"0.5416666667","2","0","0"
"2013","SE",151263,756.393054459353,"1",2011,"1","1","2","3","13","3","NA","NA","NA","NA","NA","NA",1,1,15126,"99","0","0","0"
"2013","SE",151761,756.393054459353,"3",1978,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",34,34,15176,"99","0","0","0"
"2013","SE",151762,756.393054459353,"3",2007,"2","1","3","4","NA","5","NA","NA","NA","0","NA","NA",5,5,15176,"99","0","0","100"
"2013","SE",151763,756.393054459353,"4",2009,"1","1","4","2","13","3","NA","NA","NA","NA","NA","0",3,3,15176,"0.875","2","0","0"
"2013","SE",151811,756.393054459353,"1",1965,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",48,47,15181,"1","0","0","0"
"2013","SE",151812,756.393054459353,"2",1965,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",48,47,15181,"0.5","0","0","0"
"2013","SE",151813,756.393054459353,"1",1997,"1","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",15,15,15181,"1","0","0","0"
"2013","SE",151951,756.393054459353,"4",1967,"1","1","1","3","13","3","NA","NA","12","NA","NA","NA",45,45,15195,"99","0","0","0"
"2013","SE",151952,756.393054459353,"4",1962,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",51,50,15195,"1","0","0","0"
"2013","SE",151953,756.393054459353,"1",1992,"2","1","1","3","13","NA","NA","NA","NA","23","0","0",20,20,15195,"99","0","0","0"
"2013","SE",152011,756.393054459353,"2",1978,"2","1","4","3","NA","NA","NA","NA","NA","NA","NA","NA",35,34,15201,"1","0","0","0"
"2013","SE",152012,756.393054459353,"2",2007,"2","1","4","2","13","NA","NA","NA","NA","NA","0","NA",6,5,15201,"1","0","0","0"
"2013","SE",152013,756.393054459353,"1",2009,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",4,3,15201,"1","0","0","0"
"2013","SE",152121,756.393054459353,"2",1985,"2","1","1","2","NA","3","NA","30","0","0","0","NA",28,27,15212,"1","0","0","0"
"2013","SE",152122,756.393054459353,"2",1965,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",48,47,15212,"0.9571428571","0","0","100"
"2013","SE",152123,756.393054459353,"4",2008,"2","1","3","3","13","3","NA","NA","NA","NA","NA","0",5,4,15212,"1","0","0","0"
"2013","SE",152151,756.393054459353,"2",1979,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",33,33,15215,"0.5","0","0","0"
"2013","SE",152152,756.393054459353,"1",1983,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",29,29,15215,"0.9523809524","0","0","100"
"2013","SE",152153,756.393054459353,"1",2011,"2","1","4","3","13","3","NA","NA","NA","NA","NA","0",2,1,15215,"1","0","0","0"
"2013","SE",152571,756.393054459353,"4",1987,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25,25,15257,"0.9571481783","0","0","0"
"2013","SE",152572,756.393054459353,"4",1966,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",46,46,15257,"1","1","0","0"
"2013","SE",152573,756.393054459353,"1",1997,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",16,15,15257,"0.9400074496","0","0","0"
"2013","SE",152671,756.393054459353,"2",1972,"2","1","1","3","NA","NA","NA","30","NA","0","NA","NA",40,40,15267,"1","0","0","0"
"2013","SE",152672,756.393054459353,"1",1971,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",41,41,15267,"99","2","0","0"
"2013","SE",152673,756.393054459353,"4",2003,"2","1","1","2","NA","3","NA","NA","NA","30","NA","NA",9,9,15267,"1","2","0","0"
"2013","SE",152691,756.393054459353,"3",1967,"1","1","2","3","13","3","NA","NA","NA","NA","NA","NA",45,45,15269,"1","0","0","0"
"2013","SE",152692,756.393054459353,"4",1962,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",51,50,15269,"99","0","0","0"
"2013","SE",152693,756.393054459353,"2",1992,"2","1","3","3","NA","3","NA","NA","NA","0","NA","NA",21,20,15269,"0.9495659953","0","0","0"
"2013","SE",152801,756.393054459353,"4",1978,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",35,34,15280,"99","0","0","0"
"2013","SE",152802,756.393054459353,"2",2007,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",6,5,15280,"99","0","0","0"
"2013","SE",152803,756.393054459353,"2",2009,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",4,3,15280,"99","1","0","0"
"2013","SE",152971,756.393054459353,"3",1979,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",33,33,15297,"1","0","0","0"
"2013","SE",152972,756.393054459353,"1",1977,"1","1","4","3","13","5","NA","30","NA","NA","NA","NA",35,35,15297,"0.7708333333","2","0","0"
"2013","SE",152973,756.393054459353,"4",2010,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",3,2,15297,"99","0","0","110"
"2013","SE",153041,756.393054459353,"3",1993,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",20,19,15304,"99","2","0","0"
"2013","SE",153042,756.393054459353,"4",1957,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",56,55,15304,"0.8640593256","0","0","0"
"2013","SE",153043,756.393054459353,"2",1957,"2","1","1","2","13","3","NA","NA","NA","0","NA","0",56,55,15304,"99","0","0","0"
"2013","SE",153361,756.393054459353,"4",1969,"1","1","1","3","13","3","NA","NA","10","NA","NA","NA",43,43,15336,"0.8888888889","0","0","0"
"2013","SE",153362,756.393054459353,"2",1974,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",38,38,15336,"0.9583333333","1","0","0"
"2013","SE",153363,756.393054459353,"4",2007,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",5,5,15336,"0.9142857143","0","0","0"
"2013","SE",153371,756.393054459353,"1",1958,"1","1","4","4","NA","3","NA","NA","0","0","NA","NA",54,54,15337,"0.0985547575","0","0","0"
"2013","SE",153372,756.393054459353,"2",1957,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",55,55,15337,"99","2","0","0"
"2013","SE",153373,756.393054459353,"1",1992,"2","1","1","3","13","NA","NA","NA","NA","32","NA","NA",20,20,15337,"99","0","0","0"
"2013","SE",153541,756.393054459353,"2",1988,"2","1","1","2","13","3","NA","NA","0","NA","NA","NA",25,24,15354,"0.9571428571","1","0","0"
"2013","SE",153542,756.393054459353,"1",1985,"1","1","2","4","13","3","NA","NA","NA","15","NA","NA",28,27,15354,"1","0","0","100"
"2013","SE",153543,756.393054459353,"1",2007,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","0",5,5,15354,"1","0","0","111"
"2013","SE",153621,756.393054459353,"1",1966,"1","1","3","2","NA","3","NA","30","20","NA","NA","0",46,46,15362,"0.6875","1","0","0"
"2013","SE",153622,756.393054459353,"3",1992,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",20,20,15362,"0.9166666667","2","0","0"
"2013","SE",153623,756.393054459353,"2",1964,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","0",49,48,15362,"0.4857142857","0","0","0"
"2013","SE",153631,756.393054459353,"4",1961,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",52,51,15363,"99","0","0","100"
"2013","SE",153632,756.393054459353,"2",1961,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",52,51,15363,"99","0","0","0"
"2013","SE",153633,756.393054459353,"3",1988,"2","1","4","2","NA","3","15","NA","NA","NA","NA","NA",24,24,15363,"1","1","0","0"
"2013","SE",154061,756.393054459353,"4",1962,"1","1","1","4","NA","3","NA","NA","NA","NA","0","NA",50,50,15406,"1","0","0","100"
"2013","SE",154062,756.393054459353,"4",1994,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",18,18,15406,"0.8971556279","0","0","0"
"2013","SE",154063,756.393054459353,"3",1994,"2","1","1","3","13","3","NA","NA","NA","NA","0","0",19,18,15406,"0.9166666667","0","0","10"
"2013","SE",154101,756.393054459353,"2",1975,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",37,37,15410,"99","0","0","0"
"2013","SE",154102,756.393054459353,"4",1977,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",36,35,15410,"99","0","0","0"
"2013","SE",154103,756.393054459353,"3",2009,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",4,3,15410,"99","0","0","0"
"2013","SE",154181,756.393054459353,"4",1977,"2","1","2","2","13","3","NA","NA","NA","NA","NA","NA",35,35,15418,"0","0","0","0"
"2013","SE",154182,756.393054459353,"1",1978,"1","1","1","4","NA","5","NA","NA","NA","NA","NA","NA",34,34,15418,"0.9285714286","0","0","0"
"2013","SE",154183,756.393054459353,"1",2011,"2","1","3","2","13","3","NA","NA","NA","30","NA","NA",2,1,15418,"1","1","0","0"
"2013","SE",154871,756.393054459353,"2",1973,"1","1","4","3","13","NA","NA","NA","NA","NA","0","0",39,39,15487,"0.854797127","0","0","100"
"2013","SE",154872,756.393054459353,"1",1976,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",37,36,15487,"0.5904761905","0","0","0"
"2013","SE",154873,756.393054459353,"4",2009,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",3,3,15487,"0.9285714286","0","0","0"
"2013","SE",154981,756.393054459353,"3",1943,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",70,69,15498,"1","2","0","0"
"2013","SE",154982,756.393054459353,"2",1946,"2","1","4","2","NA","NA","NA","NA","10","40","NA","NA",66,66,15498,"0.8214285714","0","0","100"
"2013","SE",154983,756.393054459353,"3",1989,"1","1","4","3","13","NA","NA","NA","0","NA","NA","0",24,23,15498,"0.9571428571","2","0","101"
"2013","SE",155101,756.393054459353,"1",1974,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",39,38,15510,"0.5967043262","0","0","0"
"2013","SE",155102,756.393054459353,"1",1974,"2","1","1","2","13","3","NA","30","NA","NA","NA","0",38,38,15510,"99","0","0","0"
"2013","SE",155103,756.393054459353,"4",2003,"1","1","4","3","NA","3","NA","NA","NA","0","NA","NA",10,9,15510,"1","0","0","0"
"2013","SE",155261,756.393054459353,"4",1980,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",33,32,15526,"0.9285714286","0","0","0"
"2013","SE",155262,756.393054459353,"1",1978,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",35,34,15526,"99","0","0","0"
"2013","SE",155263,756.393054459353,"3",2010,"1","1","2","2","13","3","NA","30","NA","NA","NA","NA",2,2,15526,"1","2","0","0"
"2013","SE",155271,756.393054459353,"4",1955,"2","1","3","4","13","3","NA","NA","NA","40","NA","NA",57,57,15527,"0.5","0","0","0"
"2013","SE",155272,756.393054459353,"2",1952,"1","1","4","2","13","3","NA","NA","0","NA","NA","0",60,60,15527,"1","2","0","101"
"2013","SE",155273,756.393054459353,"1",1985,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","0",28,27,15527,"99","0","0","0"
"2013","SE",155421,756.393054459353,"1",1971,"2","1","4","4","13","3","NA","NA","0","NA","NA","NA",41,41,15542,"1","0","0","100"
"2013","SE",155422,756.393054459353,"2",2000,"1","1","3","2","13","3","NA","30","0","NA","NA","NA",13,12,15542,"1","0","0","0"
"2013","SE",155423,756.393054459353,"2",2001,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",11,11,15542,"1","2","0","0"
"2013","SE",155821,756.393054459353,"1",1989,"2","1","NA","3","13","3","NA","NA","0","NA","NA","NA",24,23,15582,"0","0","1","0"
"2013","SE",155822,756.393054459353,"1",1958,"1","1","4","4","13","3","NA","NA","NA","NA","40","NA",54,54,15582,"0.6666666667","0","0","0"
"2013","SE",155823,756.393054459353,"2",1963,"2","1","3","3","13","3","NA","NA","0","NA","0","NA",49,49,15582,"99","0","0","0"
"2013","SE",155841,756.393054459353,"1",1966,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",47,46,15584,"0.8971556279","0","0","0"
"2013","SE",155842,756.393054459353,"3",1993,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",19,19,15584,"99","2","0","110"
"2013","SE",155843,756.393054459353,"1",1997,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","0",16,15,15584,"0.6666666667","0","0","1"
"2013","SE",155891,756.393054459353,"1",1971,"1","1","3","2","13","3","15","NA","NA","NA","NA","0",41,41,15589,"1","0","0","1"
"2013","SE",155892,756.393054459353,"4",1972,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",40,40,15589,"99","1","0","100"
"2013","SE",155893,756.393054459353,"4",2010,"1","1","4","4","13","3","NA","NA","NA","0","NA","NA",3,2,15589,"1","0","0","0"
"2013","SE",156211,756.393054459353,"4",1949,"1","1","3","3","13","3","NA","NA","NA","37","NA","NA",63,63,15621,"99","0","0","1"
"2013","SE",156212,756.393054459353,"2",1955,"2","1","4","4","13","3","NA","NA","NA","0","NA","0",57,57,15621,"1","0","0","0"
"2013","SE",156213,756.393054459353,"1",1997,"2","1","1","3","13","3","NA","NA","12","NA","NA","NA",15,15,15621,"99","0","0","100"
"2013","SE",156271,756.393054459353,"1",1980,"1","1","4","2","13","3","NA","NA","NA","NA","24","NA",32,32,15627,"1","0","0","0"
"2013","SE",156272,756.393054459353,"2",1978,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",35,34,15627,"1","0","0","0"
"2013","SE",156273,756.393054459353,"2",2010,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",2,2,15627,"1","2","0","0"
"2013","SE",156361,756.393054459353,"4",1964,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",48,48,15636,"0.5","0","0","0"
"2013","SE",156362,756.393054459353,"3",1994,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",18,18,15636,"1","0","0","0"
"2013","SE",156363,756.393054459353,"4",1995,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",18,17,15636,"0.7714285714","0","0","101"
"2013","SE",156381,756.393054459353,"4",1974,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",38,38,15638,"1","0","0","100"
"2013","SE",156382,756.393054459353,"2",1974,"2","1","4","2","13","NA","NA","NA","NA","NA","40","NA",39,38,15638,"99","2","0","100"
"2013","SE",156383,756.393054459353,"4",2003,"1","1","1","3","13","5","NA","NA","NA","NA","NA","NA",10,9,15638,"0.8971556279","2","0","0"
"2013","SE",156581,756.393054459353,"3",1973,"2","1","3","2","13","3","NA","NA","15","NA","NA","NA",40,39,15658,"99","0","0","100"
"2013","SE",156582,756.393054459353,"2",1971,"1","1","3","2","13","3","15","NA","NA","NA","NA","0",41,41,15658,"0.8807569034","0","0","0"
"2013","SE",156583,756.393054459353,"3",2005,"1","1","1","3","NA","3","NA","30","NA","NA","NA","NA",8,7,15658,"1","1","0","0"
"2013","SE",156601,756.393054459353,"2",1973,"2","1","4","4","13","3","NA","NA","NA","NA","0","NA",39,39,15660,"0.5967043262","0","0","0"
"2013","SE",156602,756.393054459353,"3",1971,"1","1","3","4","NA","NA","NA","NA","10","NA","NA","NA",42,41,15660,"0.5","0","0","0"
"2013","SE",156603,756.393054459353,"3",2005,"1","1","3","3","13","NA","NA","NA","NA","NA","NA","0",7,7,15660,"0.375","0","0","0"
"2013","SE",156791,756.393054459353,"3",1994,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",18,18,15679,"99","0","0","0"
"2013","SE",156792,756.393054459353,"2",1961,"2","1","2","3","13","3","NA","NA","0","NA","NA","NA",52,51,15679,"0.5833333333","2","0","0"
"2013","SE",156793,756.393054459353,"4",1990,"1","1","1","4","13","3","NA","NA","0","NA","NA","NA",22,22,15679,"99","0","0","0"
"2013","SE",156831,756.393054459353,"1",1980,"1","1","3","3","13","3","NA","30","NA","NA","NA","NA",32,32,15683,"1","0","0","0"
"2013","SE",156832,756.393054459353,"3",2006,"1","1","4","3","13","3","NA","NA","NA","0","NA","0",7,6,15683,"99","0","0","0"
"2013","SE",156833,756.393054459353,"4",2009,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",4,3,15683,"1","0","0","0"
"2013","SE",156901,756.393054459353,"1",1982,"1","1","4","2","NA","3","NA","NA","NA","NA","0","NA",30,30,15690,"99","0","0","0"
"2013","SE",156902,756.393054459353,"4",1984,"2","1","3","2","13","3","15","NA","NA","NA","NA","NA",29,28,15690,"1","0","0","0"
"2013","SE",156903,756.393054459353,"3",2012,"2","1","1","3","13","3","NA","NA","NA","NA","40","NA",1,0,15690,"99","0","0","111"
"2013","SE",156991,756.393054459353,"4",1968,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",45,44,15699,"1","0","1","0"
"2013","SE",156992,756.393054459353,"3",1964,"2","1","4","2","13","3","NA","30","NA","NA","NA","NA",48,48,15699,"99","2","0","0"
"2013","SE",156993,756.393054459353,"1",2002,"2","1","1","2","NA","3","NA","NA","5","NA","NA","NA",11,10,15699,"99","0","0","0"
"2013","SE",157011,756.393054459353,"2",1976,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",36,36,15701,"1","2","0","0"
"2013","SE",157012,756.393054459353,"1",1972,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",40,40,15701,"99","2","0","0"
