"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX010"
"2007","SE",117412,633.998493975904,"1",2005,"2","1","3","3","NA","NA","NA","NA","NA","NA","NA","NA",11741,1,2
"2007","SE",117541,633.998493975904,"2",1971,"2","1","4","3","13","3","NA","30","0","NA","NA","0",11754,35,36
"2007","SE",117542,633.998493975904,"4",1928,"1","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",11754,78,78
"2007","SE",117591,633.998493975904,"2",1955,"2","1","2","3","NA","3","NA","NA","NA","NA","NA","NA",11759,51,52
"2007","SE",117592,633.998493975904,"1",1960,"1","1","1","4","13","3","NA","NA","NA","NA","NA","0",11759,46,47
"2007","SE",117611,633.998493975904,"4",1942,"2","1","2","3","13","3","NA","NA","NA","NA","NA","NA",11761,64,64
"2007","SE",117612,633.998493975904,"3",1938,"1","1","3","2","13","NA","NA","NA","NA","NA","NA","0",11761,68,69
"2007","SE",117731,633.998493975904,"2",1926,"2","1","4","3","13","3","NA","NA","30","NA","0","NA",11773,80,80
"2007","SE",117732,633.998493975904,"4",1926,"1","1","4","2","13","3","NA","NA","NA","NA","NA","0",11773,80,80
"2007","SE",117911,633.998493975904,"3",1946,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",11791,60,61
"2007","SE",117912,633.998493975904,"3",1944,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",11791,62,63
"2007","SE",117951,633.998493975904,"4",1944,"2","1","1","3","13","3","NA","30","NA","NA","NA","NA",11795,62,62
"2007","SE",117952,633.998493975904,"1",1943,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",11795,63,64
"2007","SE",118011,633.998493975904,"2",1933,"1","1","1","2","13","3","NA","NA","NA","NA","NA","3",11801,73,74
"2007","SE",118012,633.998493975904,"4",1932,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",11801,74,75
"2007","SE",118121,633.998493975904,"3",1941,"2","1","3","2","13","3","NA","NA","NA","NA","0","0",11812,65,65
"2007","SE",118122,633.998493975904,"4",1945,"1","1","4","4","13","3","15","NA","NA","NA","NA","NA",11812,61,62
"2007","SE",118131,633.998493975904,"3",1948,"2","1","1","2","NA","3","NA","NA","NA","0","NA","NA",11813,58,59
"2007","SE",118132,633.998493975904,"3",1991,"1","1","1","2","13","3","NA","NA","NA","NA","NA","0",11813,15,16
"2007","SE",118161,633.998493975904,"2",1942,"1","1","1","4","13","3","NA","30","NA","NA","NA","NA",11816,64,65
"2007","SE",118162,633.998493975904,"1",1944,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",11816,62,63
"2007","SE",118291,633.998493975904,"3",1927,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","0",11829,79,80
"2007","SE",118292,633.998493975904,"4",1933,"1","1","1","3","13","3","NA","NA","NA","NA","0","NA",11829,73,74
"2007","SE",118601,633.998493975904,"2",1979,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",11860,27,28
"2007","SE",118602,633.998493975904,"2",1981,"2","1","1","2","NA","3","NA","30","NA","NA","0","NA",11860,25,26
"2007","SE",118711,633.998493975904,"3",1935,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",11871,71,72
"2007","SE",118712,633.998493975904,"2",1938,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",11871,68,68
"2007","SE",118891,633.998493975904,"3",1956,"1","1","1","2","13","NA","NA","NA","10","0","NA","0",11889,50,51
"2007","SE",118892,633.998493975904,"1",1999,"2","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",11889,7,8
"2007","SE",119001,633.998493975904,"2",1954,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",11900,52,53
"2007","SE",119002,633.998493975904,"3",2001,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",11900,5,6
"2007","SE",119061,633.998493975904,"1",1980,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","0",11906,26,27
"2007","SE",119062,633.998493975904,"1",1977,"1","1","4","4","NA","3","NA","NA","NA","0","0","0",11906,29,30
"2007","SE",119121,633.998493975904,"1",1947,"1","1","1","2","13","NA","NA","NA","35","NA","NA","NA",11912,59,60
"2007","SE",119122,633.998493975904,"3",1950,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",11912,56,57
"2007","SE",119161,633.998493975904,"2",1938,"2","1","2","2","NA","3","NA","NA","NA","0","NA","0",11916,68,68
"2007","SE",119162,633.998493975904,"1",1945,"1","1","1","2","13","3","NA","NA","NA","0","NA","0",11916,61,62
"2007","SE",119551,633.998493975904,"3",1944,"1","1","1","3","13","3","NA","NA","0","NA","NA","NA",11955,62,63
"2007","SE",119552,633.998493975904,"1",1946,"2","1","1","2","NA","3","NA","NA","NA","0","NA","NA",11955,60,61
"2007","SE",119661,633.998493975904,"1",1977,"1","1","4","2","13","3","NA","NA","0","NA","NA","NA",11966,29,30
"2007","SE",119662,633.998493975904,"4",2001,"1","1","3","4","13","5","NA","NA","NA","NA","NA","NA",11966,5,6
"2007","SE",119691,633.998493975904,"1",1942,"2","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",11969,64,65
"2007","SE",119692,633.998493975904,"3",1945,"1","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",11969,61,62
"2007","SE",119741,633.998493975904,"1",1978,"1","1","1","2","NA","5","NA","NA","0","NA","NA","0",11974,28,29
"2007","SE",119742,633.998493975904,"1",1973,"1","1","3","3","NA","3","NA","NA","10","NA","NA","NA",11974,33,33
"2007","SE",119811,633.998493975904,"2",1950,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",11981,56,57
"2007","SE",119812,633.998493975904,"3",1951,"2","1","3","4","13","NA","NA","NA","NA","NA","0","NA",11981,55,56
"2007","SE",119851,633.998493975904,"3",1981,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",11985,25,26
"2007","SE",119852,633.998493975904,"1",1975,"1","1","1","4","13","NA","NA","NA","0","0","NA","NA",11985,31,32
"2007","SE",120031,633.998493975904,"4",1982,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",12003,24,25
"2007","SE",120032,633.998493975904,"3",1977,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",12003,29,30
"2007","SE",120261,633.998493975904,"1",1955,"2","1","4","2","13","3","NA","NA","0","0","0","NA",12026,51,51
"2007","SE",120262,633.998493975904,"1",1926,"2","1","1","3","13","3","NA","30","NA","NA","NA","NA",12026,80,80
"2007","SE",120321,633.998493975904,"1",1975,"1","1","1","2","NA","3","NA","NA","NA","NA","0","NA",12032,31,32
"2007","SE",120322,633.998493975904,"1",1974,"2","1","3","3","13","3","NA","NA","NA","NA","0","0",12032,32,33
"2007","SE",120591,633.998493975904,"3",1936,"1","1","3","2","13","NA","NA","NA","NA","NA","0","20",12059,70,71
"2007","SE",120592,633.998493975904,"1",1943,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",12059,63,64
"2007","SE",120681,633.998493975904,"4",1933,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",12068,73,74
"2007","SE",120682,633.998493975904,"2",1932,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","0",12068,74,75
"2007","SE",120691,633.998493975904,"2",1966,"2","1","4","2","13","3","NA","NA","NA","NA","NA","0",12069,40,41
"2007","SE",120692,633.998493975904,"2",1995,"1","1","1","2","13","3","NA","30","NA","NA","NA","NA",12069,11,12
"2007","SE",120761,633.998493975904,"2",1948,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12076,58,59
"2007","SE",120762,633.998493975904,"1",1949,"2","1","1","3","13","NA","NA","NA","20","NA","NA","NA",12076,57,58
"2007","SE",120951,633.998493975904,"2",1945,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",12095,61,62
"2007","SE",120952,633.998493975904,"3",1941,"1","1","1","3","NA","3","NA","NA","NA","15","NA","NA",12095,65,66
"2007","SE",121431,633.998493975904,"2",1944,"2","1","1","2","NA","3","NA","NA","NA","NA","0","NA",12143,62,63
"2007","SE",121432,633.998493975904,"1",1944,"1","1","4","2","13","3","NA","30","NA","NA","NA","0",12143,62,62
"2007","SE",121841,633.998493975904,"1",1952,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",12184,54,55
"2007","SE",121842,633.998493975904,"3",1947,"1","1","1","2","13","3","NA","NA","NA","NA","NA","0",12184,59,60
"2007","SE",122241,633.998493975904,"1",1987,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","0",12224,19,20
"2007","SE",122242,633.998493975904,"1",1958,"2","1","1","2","13","NA","NA","NA","NA","NA","0","NA",12224,48,49
"2007","SE",122401,633.998493975904,"1",1973,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",12240,33,34
"2007","SE",122402,633.998493975904,"4",1974,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",12240,32,33
"2007","SE",122581,633.998493975904,"3",1980,"1","1","3","4","NA","3","NA","NA","NA","NA","0","NA",12258,26,27
"2007","SE",122582,633.998493975904,"4",1987,"2","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",12258,19,20
"2007","SE",122681,633.998493975904,"2",1940,"1","1","4","2","13","NA","NA","NA","10","NA","NA","NA",12268,66,66
"2007","SE",122682,633.998493975904,"2",1939,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",12268,67,68
"2007","SE",122841,633.998493975904,"4",1955,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12284,51,52
"2007","SE",122842,633.998493975904,"4",1997,"1","1","4","2","13","5","NA","NA","NA","0","NA","NA",12284,9,10
"2007","SE",122931,633.998493975904,"1",1954,"2","1","3","4","13","3","NA","NA","NA","0","NA","NA",12293,52,53
"2007","SE",122932,633.998493975904,"2",1981,"2","1","1","4","NA","NA","NA","NA","0","NA","NA","NA",12293,25,26
"2007","SE",122941,633.998493975904,"3",1966,"1","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",12294,40,41
"2007","SE",122942,633.998493975904,"2",1984,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",12294,22,23
"2007","SE",122951,633.998493975904,"3",1952,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12295,54,55
"2007","SE",122952,633.998493975904,"1",1954,"2","1","1","4","13","3","NA","NA","0","NA","NA","NA",12295,52,53
"2007","SE",123001,633.998493975904,"3",1977,"1","1","4","4","13","3","NA","NA","NA","0","0","NA",12300,29,30
"2007","SE",123002,633.998493975904,"3",1980,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",12300,26,27
"2007","SE",123081,633.998493975904,"3",1927,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",12308,79,80
"2007","SE",123082,633.998493975904,"1",1931,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",12308,75,76
"2007","SE",123131,633.998493975904,"1",1961,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",12313,45,46
"2007","SE",123132,633.998493975904,"2",1992,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",12313,14,15
"2007","SE",123201,633.998493975904,"1",1935,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12320,71,72
"2007","SE",123202,633.998493975904,"1",1948,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",12320,58,58
"2007","SE",123231,633.998493975904,"4",1966,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",12323,40,41
"2007","SE",123232,633.998493975904,"2",2005,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",12323,1,2
"2007","SE",123341,633.998493975904,"3",1950,"2","1","NA","2","NA","3","NA","NA","NA","NA","NA","NA",12334,56,57
"2007","SE",123342,633.998493975904,"3",1948,"1","1","1","3","NA","3","NA","NA","10","NA","NA","NA",12334,58,59
"2007","SE",123551,633.998493975904,"4",1946,"2","1","1","2","NA","3","NA","30","NA","NA","0","NA",12355,60,61
"2007","SE",123552,633.998493975904,"2",1945,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",12355,61,62
"2007","SE",123661,633.998493975904,"2",1955,"1","1","3","2","NA","3","NA","NA","NA","NA","0","NA",12366,51,52
"2007","SE",123662,633.998493975904,"3",1997,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",12366,9,10
"2007","SE",123741,633.998493975904,"2",1970,"2","1","1","3","13","NA","NA","NA","0","NA","NA","NA",12374,36,37
"2007","SE",123742,633.998493975904,"3",1983,"1","1","1","2","13","3","NA","NA","10","NA","0","NA",12374,23,24
"2007","SE",124031,633.998493975904,"3",1955,"2","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",12403,51,52
"2007","SE",124032,633.998493975904,"2",1941,"1","1","4","2","13","3","NA","NA","NA","0","NA","NA",12403,65,66
"2007","SE",124211,633.998493975904,"2",1986,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",12421,20,21
"2007","SE",124212,633.998493975904,"1",1953,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","0",12421,53,54
"2007","SE",124213,633.998493975904,"2",1958,"1","1","1","3","13","NA","NA","NA","NA","0","NA","NA",12421,48,49
"2007","SE",124251,633.998493975904,"1",1963,"1","1","3","3","13","3","NA","NA","0","NA","NA","NA",12425,43,44
"2007","SE",124252,633.998493975904,"1",1994,"2","1","1","2","13","NA","NA","NA","0","NA","NA","NA",12425,12,13
"2007","SE",124253,633.998493975904,"1",1996,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",12425,10,11
"2007","SE",124471,633.998493975904,"1",1975,"2","1","4","4","13","3","NA","NA","NA","NA","NA","0",12447,31,32
"2007","SE",124472,633.998493975904,"3",2005,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",12447,1,2
"2007","SE",124473,633.998493975904,"3",1975,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",12447,31,32
"2007","SE",124541,633.998493975904,"4",1974,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",12454,32,33
"2007","SE",124542,633.998493975904,"2",1949,"2","1","1","2","13","3","NA","NA","NA","40","NA","0",12454,57,58
"2007","SE",124543,633.998493975904,"2",1930,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",12454,76,77
"2007","SE",124561,633.998493975904,"3",1970,"2","1","3","4","13","3","NA","NA","NA","NA","0","NA",12456,36,37
"2007","SE",124562,633.998493975904,"3",1972,"1","1","1","2","13","NA","15","NA","NA","NA","0","NA",12456,34,35
"2007","SE",124563,633.998493975904,"2",2006,"2","1","4","2","NA","NA","NA","NA","NA","NA","NA","NA",12456,0,1
"2007","SE",124601,633.998493975904,"4",1941,"1","1","3","2","NA","NA","NA","NA","NA","NA","NA","NA",12460,65,66
"2007","SE",124602,633.998493975904,"4",1951,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",12460,55,56
"2007","SE",124603,633.998493975904,"1",1986,"1","1","3","4","NA","3","NA","30","NA","NA","NA","0",12460,20,20
"2007","SE",124681,633.998493975904,"4",1970,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",12468,36,37
"2007","SE",124682,633.998493975904,"4",2001,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",12468,5,6
"2007","SE",124683,633.998493975904,"2",1971,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12468,35,36
"2007","SE",124701,633.998493975904,"3",1947,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",12470,59,60
"2007","SE",124702,633.998493975904,"1",1950,"2","1","1","3","13","3","NA","30","NA","0","0","NA",12470,56,57
"2007","SE",124703,633.998493975904,"2",1981,"2","1","3","3","NA","5","NA","NA","NA","0","NA","0",12470,25,26
"2007","SE",124841,633.998493975904,"2",1965,"2","1","3","3","13","3","NA","NA","NA","NA","0","NA",12484,41,42
"2007","SE",124842,633.998493975904,"1",1988,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","0",12484,18,18
"2007","SE",124843,633.998493975904,"1",1954,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",12484,52,52
"2007","SE",124851,633.998493975904,"1",1961,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",12485,45,46
"2007","SE",124852,633.998493975904,"1",1960,"1","1","1","4","13","3","NA","NA","NA","NA","0","NA",12485,46,47
"2007","SE",124853,633.998493975904,"1",1996,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",12485,10,10
"2007","SE",124911,633.998493975904,"4",1959,"1","1","1","2","13","3","NA","NA","NA","0","NA","NA",12491,47,48
"2007","SE",124912,633.998493975904,"1",1960,"2","1","3","2","13","3","NA","NA","NA","0","0","NA",12491,46,47
"2007","SE",124913,633.998493975904,"2",1996,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",12491,10,11
"2007","SE",125241,633.998493975904,"2",1988,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",12524,18,19
"2007","SE",125242,633.998493975904,"3",1964,"2","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",12524,42,43
"2007","SE",125243,633.998493975904,"2",1965,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",12524,41,42
"2007","SE",125381,633.998493975904,"3",1976,"2","1","4","2","NA","3","NA","30","NA","NA","NA","NA",12538,30,31
"2007","SE",125382,633.998493975904,"1",1975,"1","1","3","2","13","3","NA","NA","NA","NA","0","NA",12538,31,32
"2007","SE",125383,633.998493975904,"3",2005,"1","1","3","4","13","3","NA","NA","NA","0","NA","NA",12538,1,1
"2007","SE",125441,633.998493975904,"3",1955,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",12544,51,52
"2007","SE",125442,633.998493975904,"1",1988,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12544,18,19
"2007","SE",125443,633.998493975904,"3",1990,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",12544,16,17
"2007","SE",125471,633.998493975904,"3",1975,"2","1","3","3","13","3","NA","NA","NA","NA","0","0",12547,31,32
"2007","SE",125472,633.998493975904,"1",2005,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",12547,1,2
"2007","SE",125473,633.998493975904,"1",1975,"1","1","1","2","13","3","NA","NA","NA","0","NA","NA",12547,31,32
"2007","SE",125551,633.998493975904,"4",1944,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",12555,62,63
"2007","SE",125552,633.998493975904,"1",1952,"2","1","4","3","13","3","15","NA","25","NA","NA","0",12555,54,55
"2007","SE",125553,633.998493975904,"2",1985,"2","1","1","3","13","NA","NA","NA","NA","0","NA","NA",12555,21,22
"2007","SE",125571,633.998493975904,"1",1985,"1","1","3","2","13","3","NA","NA","NA","NA","NA","0",12557,21,22
"2007","SE",125572,633.998493975904,"1",1961,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",12557,45,45
"2007","SE",125573,633.998493975904,"1",1987,"2","1","3","4","13","3","NA","NA","NA","0","NA","0",12557,19,20
"2007","SE",125871,633.998493975904,"2",1980,"1","1","1","4","13","3","NA","NA","0","0","0","NA",12587,26,27
"2007","SE",125872,633.998493975904,"3",1985,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",12587,21,22
"2007","SE",125873,633.998493975904,"3",2006,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12587,0,1
"2007","SE",125881,633.998493975904,"2",1954,"1","1","1","2","13","NA","NA","NA","NA","NA","0","NA",12588,52,53
"2007","SE",125882,633.998493975904,"4",1993,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",12588,13,14
"2007","SE",125883,633.998493975904,"1",2000,"2","1","4","2","NA","3","NA","NA","NA","NA","0","0",12588,6,7
"2007","SE",125891,633.998493975904,"1",1962,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12589,44,45
"2007","SE",125892,633.998493975904,"1",1963,"2","1","1","3","13","3","NA","NA","NA","0","NA","0",12589,43,44
"2007","SE",125893,633.998493975904,"3",1994,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12589,12,13
"2007","SE",125971,633.998493975904,"1",1970,"1","1","3","3","NA","3","NA","NA","NA","NA","0","NA",12597,36,36
"2007","SE",125972,633.998493975904,"2",1974,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",12597,32,33
"2007","SE",125973,633.998493975904,"4",2005,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",12597,1,1
"2007","SE",126011,633.998493975904,"3",1962,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12601,44,45
"2007","SE",126012,633.998493975904,"2",1959,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",12601,47,48
"2007","SE",126013,633.998493975904,"2",1993,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","0",12601,13,14
"2007","SE",126051,633.998493975904,"4",1948,"1","1","3","3","13","3","NA","30","15","NA","NA","NA",12605,58,59
"2007","SE",126052,633.998493975904,"1",1950,"2","1","1","2","13","5","NA","30","NA","NA","NA","NA",12605,56,57
"2007","SE",126053,633.998493975904,"3",1987,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",12605,19,20
"2007","SE",126121,633.998493975904,"3",1967,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12612,39,40
"2007","SE",126122,633.998493975904,"3",1992,"2","1","4","2","NA","NA","15","NA","NA","NA","NA","NA",12612,14,15
"2007","SE",126123,633.998493975904,"2",1994,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",12612,12,13
"2007","SE",126141,633.998493975904,"2",1973,"2","1","1","3","13","3","NA","30","NA","NA","NA","NA",12614,33,34
"2007","SE",126142,633.998493975904,"3",1970,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","0",12614,36,37
"2007","SE",126143,633.998493975904,"2",2005,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",12614,1,2
"2007","SE",126321,633.998493975904,"1",1964,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12632,42,43
"2007","SE",126322,633.998493975904,"2",1966,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12632,40,41
"2007","SE",126323,633.998493975904,"1",2003,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",12632,3,3
"2007","SE",126341,633.998493975904,"1",1971,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",12634,35,35
"2007","SE",126342,633.998493975904,"1",1978,"2","1","4","4","NA","NA","NA","NA","NA","NA","0","NA",12634,28,29
"2007","SE",126343,633.998493975904,"1",2005,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",12634,1,2
"2007","SE",126401,633.998493975904,"3",1957,"1","1","4","3","13","3","NA","30","NA","NA","0","0",12640,49,49
"2007","SE",126402,633.998493975904,"1",1993,"1","1","3","2","NA","3","NA","NA","15","NA","NA","NA",12640,13,14
"2007","SE",126403,633.998493975904,"4",1996,"1","1","1","2","NA","3","NA","NA","20","NA","0","NA",12640,10,11
"2007","SE",126651,633.998493975904,"2",1975,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",12665,31,32
"2007","SE",126652,633.998493975904,"2",1981,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",12665,25,26
"2007","SE",126653,633.998493975904,"1",2006,"2","1","NA","4","13","3","NA","NA","NA","NA","0","NA",12665,0,1
"2007","SE",126871,633.998493975904,"1",1957,"1","1","4","3","13","3","15","NA","NA","NA","0","NA",12687,49,50
"2007","SE",126872,633.998493975904,"2",1993,"1","1","4","3","NA","3","NA","NA","NA","NA","0","NA",12687,13,14
"2007","SE",126873,633.998493975904,"4",1996,"1","1","4","3","13","NA","NA","NA","18","NA","NA","NA",12687,10,11
"2007","SE",127021,633.998493975904,"1",1949,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",12702,57,57
"2007","SE",127022,633.998493975904,"3",1949,"2","1","1","3","13","3","NA","30","NA","NA","NA","NA",12702,57,58
"2007","SE",127023,633.998493975904,"2",1973,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",12702,33,33
"2007","SE",127151,633.998493975904,"2",1964,"1","1","1","2","NA","5","NA","NA","NA","NA","NA","NA",12715,42,43
"2007","SE",127152,633.998493975904,"4",1966,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12715,40,41
"2007","SE",127153,633.998493975904,"3",2003,"1","1","1","2","NA","3","NA","30","NA","NA","NA","NA",12715,3,4
"2007","SE",127241,633.998493975904,"2",1961,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",12724,45,46
"2007","SE",127242,633.998493975904,"2",1960,"1","1","1","2","NA","NA","NA","30","NA","NA","NA","NA",12724,46,47
"2007","SE",127243,633.998493975904,"2",1996,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",12724,10,11
"2007","SE",127301,633.998493975904,"1",1968,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",12730,38,39
"2007","SE",127302,633.998493975904,"1",1967,"1","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",12730,39,40
"2007","SE",127303,633.998493975904,"4",1990,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",12730,16,17
"2007","SE",127561,633.998493975904,"2",1974,"2","1","4","4","13","NA","NA","30","NA","NA","NA","NA",12756,32,33
"2007","SE",127562,633.998493975904,"3",1949,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",12756,57,58
"2007","SE",127563,633.998493975904,"1",1930,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",12756,76,77
"2007","SE",127681,633.998493975904,"4",1949,"1","1","3","4","13","3","NA","NA","NA","NA","NA","NA",12768,57,57
"2007","SE",127682,633.998493975904,"3",1952,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12768,54,55
"2007","SE",127683,633.998493975904,"4",1980,"1","1","4","4","13","3","NA","NA","NA","NA","NA","0",12768,26,26
"2007","SE",127811,633.998493975904,"1",1967,"1","1","3","4","13","3","NA","NA","NA","NA","NA","NA",12781,39,40
"2007","SE",127812,633.998493975904,"1",1992,"2","1","3","4","13","3","NA","NA","NA","0","NA","NA",12781,14,15
"2007","SE",127813,633.998493975904,"4",1994,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",12781,12,13
"2007","SE",127841,633.998493975904,"1",1944,"1","1","2","3","13","NA","NA","NA","NA","NA","NA","NA",12784,62,63
"2007","SE",127842,633.998493975904,"4",1952,"2","1","1","3","13","3","NA","NA","NA","0","NA","NA",12784,54,55
"2007","SE",127843,633.998493975904,"4",1985,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",12784,21,22
"2007","SE",128071,633.998493975904,"3",1989,"1","1","1","2","13","3","NA","NA","0","NA","NA","NA",12807,17,18
"2007","SE",128072,633.998493975904,"2",1953,"2","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",12807,53,54
"2007","SE",128073,633.998493975904,"3",1987,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",12807,19,19
"2007","SE",128271,633.998493975904,"1",1977,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",12827,29,30
"2007","SE",128272,633.998493975904,"3",1980,"2","1","4","3","13","3","NA","NA","NA","0","NA","NA",12827,26,26
"2007","SE",128273,633.998493975904,"4",2003,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",12827,3,4
"2007","SE",128671,633.998493975904,"3",1978,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",12867,28,29
"2007","SE",128672,633.998493975904,"1",1949,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","0",12867,57,58
"2007","SE",128673,633.998493975904,"3",1949,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",12867,57,58
"2007","SE",128951,633.998493975904,"3",1963,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",12895,43,44
